Filename,n_estimators,max_samples,contamination,max_features,bootstrap,n_jobs,warm_start,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29
CastMetal1,100,1.0,auto,1.0,False,None,False,0.22535211267605634,0.25,0.25,0.2571428571428572,0.20289855072463767,0.23999999999999996,0.24657534246575344,0.2222222222222222,0.2,0.2535211267605634,0.23999999999999996,0.2571428571428572,0.23999999999999996,0.2432432432432432,0.14492753623188406,0.29333333333333333,0.27027027027027023,0.24657534246575344,0.24657534246575344,0.2535211267605634,0.24657534246575344,0.2,0.1492537313432836,0.19444444444444445,0.2631578947368421,0.26666666666666666,0.1791044776119403,0.22857142857142854,0.2535211267605634,0.2222222222222222
CastMetal1,100,auto,auto,0.1,False,None,False,0.29629629629629634,0.3,0.27027027027027023,0.3,0.3037974683544304,0.3023255813953489,0.3,0.30769230769230765,0.28571428571428575,0.29333333333333333,0.3209876543209877,0.29629629629629634,0.28571428571428575,0.2926829268292683,0.26666666666666666,0.3,0.2926829268292683,0.2823529411764706,0.2926829268292683,0.2631578947368421,0.30769230769230765,0.3037974683544304,0.27848101265822783,0.2750000000000001,0.3013698630136986,0.2972972972972973,0.3037974683544304,0.30769230769230765,0.3132530120481927,0.3037974683544304
CastMetal1,100,auto,auto,0.2,False,None,False,0.2894736842105263,0.28571428571428575,0.3037974683544304,0.2750000000000001,0.26666666666666666,0.2926829268292683,0.25974025974025977,0.2318840579710145,0.2777777777777778,0.24657534246575344,0.27848101265822783,0.2894736842105263,0.3,0.2631578947368421,0.30769230769230765,0.25974025974025977,0.2368421052631579,0.3037974683544304,0.2926829268292683,0.29333333333333333,0.3209876543209877,0.3,0.27027027027027023,0.2894736842105263,0.2972972972972973,0.2631578947368421,0.25,0.27848101265822783,0.2777777777777778,0.25316455696202533
CastMetal1,100,auto,auto,0.3,False,None,False,0.25974025974025977,0.24657534246575344,0.27848101265822783,0.28571428571428575,0.3037974683544304,0.2191780821917808,0.27027027027027023,0.2631578947368421,0.26666666666666666,0.22535211267605634,0.26666666666666666,0.273972602739726,0.27027027027027023,0.29333333333333333,0.2777777777777778,0.2894736842105263,0.2894736842105263,0.27027027027027023,0.3037974683544304,0.25641025641025644,0.2894736842105263,0.273972602739726,0.31578947368421056,0.273972602739726,0.2777777777777778,0.27848101265822783,0.2972972972972973,0.22857142857142854,0.27027027027027023,0.27027027027027023
CastMetal1,100,auto,auto,0.4,False,None,False,0.2777777777777778,0.28571428571428575,0.27848101265822783,0.26666666666666666,0.2972972972972973,0.273972602739726,0.273972602739726,0.273972602739726,0.28571428571428575,0.29333333333333333,0.27027027027027023,0.273972602739726,0.273972602739726,0.28915662650602414,0.273972602739726,0.23999999999999996,0.2368421052631579,0.26666666666666666,0.2631578947368421,0.2894736842105263,0.273972602739726,0.2535211267605634,0.27027027027027023,0.2820512820512821,0.26666666666666666,0.2894736842105263,0.3170731707317073,0.2820512820512821,0.2972972972972973,0.2894736842105263
CastMetal1,100,auto,auto,0.5,False,None,False,0.2432432432432432,0.273972602739726,0.2972972972972973,0.27027027027027023,0.2368421052631579,0.28571428571428575,0.26666666666666666,0.26666666666666666,0.2972972972972973,0.2432432432432432,0.29333333333333333,0.3037974683544304,0.23999999999999996,0.24657534246575344,0.25,0.24657534246575344,0.26666666666666666,0.27027027027027023,0.26666666666666666,0.25,0.2535211267605634,0.2820512820512821,0.27027027027027023,0.2820512820512821,0.2222222222222222,0.2432432432432432,0.26666666666666666,0.22535211267605634,0.2631578947368421,0.2631578947368421
CastMetal1,100,auto,auto,0.6,False,None,False,0.27848101265822783,0.3013698630136986,0.3,0.23999999999999996,0.25,0.26666666666666666,0.27027027027027023,0.2777777777777778,0.29333333333333333,0.3116883116883117,0.27027027027027023,0.2432432432432432,0.273972602739726,0.2820512820512821,0.26666666666666666,0.2535211267605634,0.27027027027027023,0.2571428571428572,0.25316455696202533,0.2894736842105263,0.2432432432432432,0.2631578947368421,0.28571428571428575,0.24657534246575344,0.24657534246575344,0.2432432432432432,0.29333333333333333,0.29333333333333333,0.27027027027027023,0.2631578947368421
CastMetal1,100,auto,auto,0.7,False,None,False,0.29333333333333333,0.25641025641025644,0.27027027027027023,0.273972602739726,0.2894736842105263,0.27848101265822783,0.22857142857142854,0.2894736842105263,0.2777777777777778,0.28571428571428575,0.27027027027027023,0.26666666666666666,0.2368421052631579,0.23999999999999996,0.26666666666666666,0.27027027027027023,0.29333333333333333,0.2777777777777778,0.2894736842105263,0.2972972972972973,0.28571428571428575,0.31578947368421056,0.273972602739726,0.23999999999999996,0.2191780821917808,0.2191780821917808,0.2972972972972973,0.273972602739726,0.2222222222222222,0.22535211267605634
CastMetal1,100,auto,auto,0.8,False,None,False,0.24657534246575344,0.28571428571428575,0.2820512820512821,0.28571428571428575,0.2631578947368421,0.22535211267605634,0.24657534246575344,0.2162162162162162,0.2,0.26666666666666666,0.22535211267605634,0.25316455696202533,0.2750000000000001,0.2631578947368421,0.24657534246575344,0.26666666666666666,0.273972602739726,0.25974025974025977,0.26666666666666666,0.29333333333333333,0.2894736842105263,0.24657534246575344,0.26666666666666666,0.26666666666666666,0.25974025974025977,0.29333333333333333,0.2777777777777778,0.29333333333333333,0.24657534246575344,0.2631578947368421
CastMetal1,100,auto,auto,0.9,False,None,False,0.2820512820512821,0.26666666666666666,0.2631578947368421,0.2716049382716049,0.2894736842105263,0.2432432432432432,0.2222222222222222,0.2894736842105263,0.24657534246575344,0.27027027027027023,0.2368421052631579,0.26666666666666666,0.28571428571428575,0.24657534246575344,0.2,0.25974025974025977,0.27027027027027023,0.24657534246575344,0.27027027027027023,0.2535211267605634,0.27027027027027023,0.273972602739726,0.26666666666666666,0.26666666666666666,0.27027027027027023,0.2894736842105263,0.26666666666666666,0.2432432432432432,0.22535211267605634,0.2432432432432432
CastMetal1,100,auto,auto,1.0,True,None,False,0.2828282828282828,0.2888888888888889,0.30000000000000004,0.2549019607843137,0.2772277227722772,0.2941176470588235,0.28571428571428575,0.28865979381443296,0.27450980392156865,0.28846153846153844,0.29357798165137616,0.31250000000000006,0.2857142857142857,0.29473684210526313,0.2736842105263158,0.2718446601941748,0.2857142857142857,0.2653061224489796,0.28865979381443296,0.2828282828282828,0.28571428571428575,0.2912621359223301,0.2828282828282828,0.2653061224489796,0.29824561403508776,0.27956989247311825,0.28865979381443296,0.3010752688172043,0.2718446601941748,0.2912621359223301
CastMetal1,100,auto,auto,1.0,False,1,False,0.28571428571428575,0.2820512820512821,0.26666666666666666,0.27027027027027023,0.2535211267605634,0.2777777777777778,0.24657534246575344,0.26666666666666666,0.25974025974025977,0.29333333333333333,0.2631578947368421,0.27027027027027023,0.22857142857142854,0.2972972972972973,0.2432432432432432,0.2631578947368421,0.21333333333333335,0.25974025974025977,0.3,0.2894736842105263,0.26666666666666666,0.3,0.2894736842105263,0.24657534246575344,0.28571428571428575,0.23999999999999996,0.2432432432432432,0.22535211267605634,0.24657534246575344,0.23076923076923075
CastMetal1,100,auto,auto,1.0,False,None,True,0.2222222222222222,0.25,0.2432432432432432,0.2432432432432432,0.29333333333333333,0.27027027027027023,0.3,0.23999999999999996,0.2631578947368421,0.27027027027027023,0.27027027027027023,0.27027027027027023,0.25641025641025644,0.23999999999999996,0.2820512820512821,0.24657534246575344,0.3116883116883117,0.29333333333333333,0.26666666666666666,0.27027027027027023,0.25,0.24657534246575344,0.27027027027027023,0.28571428571428575,0.27027027027027023,0.2820512820512821,0.28571428571428575,0.29333333333333333,0.28571428571428575,0.29629629629629634
CostaMadre1,2,auto,auto,1.0,False,None,False,0.2619047619047619,0.19148936170212766,0.2558139534883721,0.17391304347826086,0.3076923076923077,0.24691358024691357,0.07894736842105263,0.13157894736842105,0.3232323232323232,0.23529411764705882,0.2153846153846154,0.23655913978494625,0.3214285714285714,0.25316455696202533,0.2926829268292683,0.23376623376623376,0.23404255319148937,0.3119266055045872,0.3243243243243243,0.16216216216216214,0.3243243243243243,0.20952380952380953,0.3,0.2,0.2526315789473684,0.15841584158415842,0.16,0.16666666666666666,0.19999999999999998,0.22680412371134023
CostaMadre1,4,auto,auto,1.0,False,None,False,0.2898550724637681,0.24719101123595505,0.21917808219178084,0.20253164556962025,0.326530612244898,0.27777777777777773,0.06666666666666667,0.20512820512820512,0.3125,0.27777777777777773,0.3098591549295775,0.24096385542168675,0.31460674157303375,0.2891566265060241,0.28235294117647053,0.25,0.23999999999999996,0.17543859649122803,0.28846153846153844,0.3157894736842105,0.23999999999999996,0.24691358024691357,0.26506024096385544,0.27906976744186046,0.26506024096385544,0.3013698630136986,0.14285714285714285,0.24390243902439024,0.22857142857142856,0.25
CostaMadre1,8,auto,auto,1.0,False,None,False,0.2985074626865672,0.2619047619047619,0.2750000000000001,0.3076923076923077,0.23999999999999996,0.3,0.32911392405063294,0.20512820512820512,0.23999999999999996,0.27848101265822783,0.2716049382716049,0.11940298507462686,0.2686567164179104,0.22727272727272727,0.2716049382716049,0.3170731707317074,0.2826086956521739,0.2535211267605634,0.3098591549295775,0.28169014084507044,0.24242424242424243,0.17910447761194026,0.15625,0.2222222222222222,0.25316455696202533,0.3142857142857143,0.23333333333333334,0.23728813559322035,0.3098591549295775,0.19444444444444445
CostaMadre1,16,auto,auto,1.0,False,None,False,0.22535211267605634,0.2750000000000001,0.22857142857142856,0.2686567164179104,0.30769230769230765,0.28169014084507044,0.2686567164179104,0.24324324324324326,0.2727272727272727,0.28169014084507044,0.2985074626865672,0.24242424242424243,0.2894736842105263,0.2121212121212121,0.2972972972972973,0.2121212121212121,0.3170731707317074,0.2608695652173913,0.32352941176470584,0.2580645161290323,0.23999999999999996,0.27777777777777773,0.19999999999999998,0.2857142857142857,0.273972602739726,0.22950819672131145,0.32352941176470584,0.25641025641025644,0.26666666666666666,0.23880597014925373
CostaMadre1,32,auto,auto,1.0,False,None,False,0.2535211267605634,0.23188405797101447,0.3098591549295775,0.27777777777777773,0.3076923076923077,0.2857142857142857,0.28169014084507044,0.3142857142857143,0.30303030303030304,0.27027027027027023,0.24242424242424243,0.28125,0.27027027027027023,0.29411764705882354,0.30769230769230765,0.2647058823529412,0.25,0.30303030303030304,0.2769230769230769,0.2647058823529412,0.2571428571428571,0.29411764705882354,0.3076923076923077,0.2769230769230769,0.2769230769230769,0.28169014084507044,0.2686567164179104,0.2985074626865672,0.2972972972972973,0.29411764705882354
CostaMadre1,64,auto,auto,1.0,False,None,False,0.2857142857142857,0.2898550724637681,0.28169014084507044,0.273972602739726,0.3013698630136986,0.2647058823529412,0.2857142857142857,0.24242424242424243,0.2857142857142857,0.28125,0.2898550724637681,0.24615384615384617,0.3142857142857143,0.28169014084507044,0.2608695652173913,0.2647058823529412,0.2647058823529412,0.30555555555555564,0.29411764705882354,0.27777777777777773,0.25,0.2727272727272727,0.2985074626865672,0.2686567164179104,0.2894736842105263,0.2985074626865672,0.2535211267605634,0.30303030303030304,0.3142857142857143,0.28169014084507044
CostaMadre1,100,auto,auto,1.0,False,None,False,0.3013698630136986,0.29411764705882354,0.2608695652173913,0.2898550724637681,0.25,0.30303030303030304,0.25396825396825395,0.2898550724637681,0.2647058823529412,0.27777777777777773,0.2857142857142857,0.2898550724637681,0.2857142857142857,0.31884057971014496,0.2898550724637681,0.2769230769230769,0.2898550724637681,0.2972972972972973,0.2686567164179104,0.29411764705882354,0.2857142857142857,0.2647058823529412,0.30303030303030304,0.2580645161290323,0.30303030303030304,0.2985074626865672,0.27777777777777773,0.2647058823529412,0.2686567164179104,0.29411764705882354
CostaMadre1,128,auto,auto,1.0,False,None,False,0.27777777777777773,0.2769230769230769,0.2985074626865672,0.2769230769230769,0.2898550724637681,0.2727272727272727,0.30303030303030304,0.2769230769230769,0.23529411764705882,0.28125,0.29411764705882354,0.2727272727272727,0.2857142857142857,0.2647058823529412,0.3142857142857143,0.3098591549295775,0.2898550724637681,0.2647058823529412,0.32352941176470584,0.2898550724637681,0.2898550724637681,0.28125,0.32352941176470584,0.2857142857142857,0.30303030303030304,0.2686567164179104,0.2769230769230769,0.2857142857142857,0.28125,0.29411764705882354
CostaMadre1,256,auto,auto,1.0,False,None,False,0.2727272727272727,0.2769230769230769,0.2727272727272727,0.2647058823529412,0.2898550724637681,0.2857142857142857,0.2608695652173913,0.3142857142857143,0.3098591549295775,0.2857142857142857,0.2686567164179104,0.31884057971014496,0.2727272727272727,0.3098591549295775,0.30303030303030304,0.2857142857142857,0.29411764705882354,0.2769230769230769,0.30303030303030304,0.2769230769230769,0.2769230769230769,0.2686567164179104,0.29411764705882354,0.3142857142857143,0.30555555555555564,0.2898550724637681,0.29411764705882354,0.2686567164179104,0.2608695652173913,0.2985074626865672
CostaMadre1,512,auto,auto,1.0,False,None,False,0.2686567164179104,0.2985074626865672,0.2686567164179104,0.2898550724637681,0.2608695652173913,0.2686567164179104,0.2898550724637681,0.2769230769230769,0.29411764705882354,0.2898550724637681,0.2727272727272727,0.29411764705882354,0.2647058823529412,0.2985074626865672,0.2647058823529412,0.2686567164179104,0.2727272727272727,0.2898550724637681,0.30303030303030304,0.2898550724637681,0.30303030303030304,0.2857142857142857,0.29411764705882354,0.2686567164179104,0.2727272727272727,0.3142857142857143,0.2985074626865672,0.2647058823529412,0.2647058823529412,0.2898550724637681
CostaMadre1,1024,auto,auto,1.0,False,None,False,0.28169014084507044,0.2985074626865672,0.29411764705882354,0.28169014084507044,0.2985074626865672,0.2898550724637681,0.2898550724637681,0.2727272727272727,0.2857142857142857,0.2686567164179104,0.29411764705882354,0.2686567164179104,0.2857142857142857,0.2857142857142857,0.29411764705882354,0.29411764705882354,0.2898550724637681,0.29411764705882354,0.2686567164179104,0.2727272727272727,0.29411764705882354,0.2985074626865672,0.2898550724637681,0.29411764705882354,0.29411764705882354,0.2898550724637681,0.29411764705882354,0.2727272727272727,0.2898550724637681,0.29411764705882354
CostaMadre1,100,0.1,auto,1.0,False,None,False,0.2857142857142857,0.3090909090909091,0.3103448275862069,0.31304347826086953,0.288135593220339,0.2782608695652174,0.27199999999999996,0.2807017543859649,0.28571428571428575,0.2831858407079646,0.30769230769230765,0.2782608695652174,0.24999999999999994,0.288135593220339,0.27777777777777773,0.2909090909090909,0.2689075630252101,0.2758620689655173,0.3064516129032258,0.2807017543859649,0.2758620689655173,0.2711864406779661,0.3090909090909091,0.2909090909090909,0.30088495575221236,0.30088495575221236,0.29824561403508776,0.30088495575221236,0.2782608695652174,0.2689075630252101
CostaMadre1,100,0.2,auto,1.0,False,None,False,0.2745098039215686,0.3106796116504854,0.2745098039215686,0.26262626262626265,0.3106796116504854,0.2745098039215686,0.29906542056074764,0.27722772277227725,0.3,0.3018867924528302,0.2708333333333333,0.2831858407079646,0.28846153846153844,0.3018867924528302,0.2765957446808511,0.29126213592233013,0.2962962962962963,0.2857142857142857,0.3076923076923077,0.2857142857142857,0.30107526881720426,0.26804123711340205,0.26804123711340205,0.28,0.2857142857142857,0.26000000000000006,0.27777777777777773,0.30476190476190473,0.2909090909090909,0.2708333333333333
CostaMadre1,100,0.3,auto,1.0,False,None,False,0.2736842105263158,0.2828282828282828,0.30476190476190473,0.2857142857142857,0.288659793814433,0.3058823529411765,0.3023255813953488,0.2857142857142857,0.2988505747126437,0.2637362637362637,0.26804123711340205,0.29545454545454547,0.2888888888888889,0.29545454545454547,0.28,0.2857142857142857,0.3023255813953488,0.27956989247311825,0.3132530120481927,0.2765957446808511,0.2708333333333333,0.3132530120481927,0.28235294117647053,0.28,0.26804123711340205,0.2637362637362637,0.3023255813953488,0.2921348314606742,0.2978723404255319,0.27906976744186046
