Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R
backache,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.208695652173913
backache,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.208695652173913
backache,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.2434782608695652
backache,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.208695652173913
backache,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.2735042735042735
backache,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.2456140350877193
backache,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.2380952380952381
backache,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.2258064516129032
backache,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.2051282051282051
backache,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.2474226804123711
backache,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.2105263157894736
backache,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.2516556291390728
backache,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.2499999999999999
backache,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.2365591397849462
backache,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.2295081967213114
backache,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.2434782608695652
backache,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.2434782608695652
backache,linear,3,scale,0.0,0.001,0.5,True,200,50,2,0.2184873949579831
backache,poly,3,scale,0.0,0.001,0.5,True,200,50,2,0.2184873949579831
backache,sigmoid,3,scale,0.0,0.001,0.5,True,200,50,2,0.208695652173913
backache,rbf,3,scale,0.0,0.1,0.5,True,200,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,0.01,0.5,True,200,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,0.0001,0.5,True,200,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,1e-05,0.5,True,200,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,0.001,0.1,True,200,50,2,0.2380952380952381
backache,rbf,3,scale,0.0,0.001,0.2,True,200,50,2,0.2258064516129032
backache,rbf,3,scale,0.0,0.001,0.3,True,200,50,2,0.2051282051282051
backache,rbf,3,scale,0.0,0.001,0.4,True,200,50,2,0.2444444444444444
backache,rbf,3,scale,0.0,0.001,0.6,True,200,50,2,0.2222222222222222
backache,rbf,3,scale,0.0,0.001,0.7,True,200,50,2,0.2470588235294117
backache,rbf,3,scale,0.0,0.001,0.8,True,200,50,2,0.2514285714285714
backache,rbf,3,scale,0.0,0.001,0.9,True,200,50,2,0.2365591397849462
backache,rbf,3,scale,0.0,0.001,0.5,False,200,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,0.001,0.5,True,50,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,0.001,0.5,True,100,50,2,0.2295081967213114
backache,rbf,3,scale,0.0,0.001,0.5,True,400,50,2,0.2295081967213114
backache,linear,3,scale,0.0,1e-05,0.5,True,200,50,3,0.2184873949579831
backache,poly,3,scale,0.0,1e-05,0.5,True,200,50,3,0.2184873949579831
backache,sigmoid,3,scale,0.0,1e-05,0.5,True,200,50,3,0.208695652173913
backache,rbf,3,scale,0.0,1e-05,0.1,True,200,50,3,0.2325581395348837
backache,rbf,3,scale,0.0,1e-05,0.2,True,200,50,3,0.2258064516129032
backache,rbf,3,scale,0.0,1e-05,0.3,True,200,50,3,0.2051282051282051
backache,rbf,3,scale,0.0,1e-05,0.4,True,200,50,3,0.2444444444444444
backache,rbf,3,scale,0.0,1e-05,0.6,True,200,50,3,0.2222222222222222
backache,rbf,3,scale,0.0,1e-05,0.7,True,200,50,3,0.2470588235294117
backache,rbf,3,scale,0.0,1e-05,0.8,True,200,50,3,0.2514285714285714
backache,rbf,3,scale,0.0,1e-05,0.9,True,200,50,3,0.2365591397849462
backache,rbf,3,scale,0.0,1e-05,0.5,False,200,50,3,0.2295081967213114
backache,rbf,3,scale,0.0,1e-05,0.5,True,50,50,3,0.2295081967213114
backache,rbf,3,scale,0.0,1e-05,0.5,True,100,50,3,0.2295081967213114
backache,rbf,3,scale,0.0,1e-05,0.5,True,400,50,3,0.2295081967213114
backache,linear,3,scale,0.0,1e-05,0.5,False,200,50,4,0.2184873949579831
backache,poly,3,scale,0.0,1e-05,0.5,False,200,50,4,0.2184873949579831
backache,sigmoid,3,scale,0.0,1e-05,0.5,False,200,50,4,0.208695652173913
backache,rbf,3,scale,0.0,1e-05,0.1,False,200,50,4,0.2325581395348837
backache,rbf,3,scale,0.0,1e-05,0.2,False,200,50,4,0.2258064516129032
backache,rbf,3,scale,0.0,1e-05,0.3,False,200,50,4,0.2051282051282051
backache,rbf,3,scale,0.0,1e-05,0.4,False,200,50,4,0.2444444444444444
backache,rbf,3,scale,0.0,1e-05,0.6,False,200,50,4,0.2222222222222222
