Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
PieChart1,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,IF,auto,auto,auto,0,0.0001,0.0001,1000,8,0.2539682539682539,0.2380952380952381,0.2539682539682539,0.2539682539682539,0.2539682539682539,0.2539682539682539,0.2539682539682539,0.2539682539682539,0.2539682539682539,0.2539682539682539
PieChart1,IF,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0317460317460317,0.1269841269841269,0.0952380952380952,0.0634920634920634,0.1269841269841269,0.0952380952380952,0.0634920634920634,0.0317460317460317,0.1904761904761904,0.1269841269841269
PieChart1,IF,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.1111111111111111,0.1587301587301587,0.1111111111111111,0.1428571428571428,0.0317460317460317,0.0317460317460317,0.0476190476190476,0.1111111111111111,0.1111111111111111,0.0793650793650793
PieChart1,IF,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0634920634920634,0.1428571428571428,0.0158730158730158,0.1111111111111111,0.1428571428571428,0.0634920634920634,0.0317460317460317,0.0476190476190476,0.0793650793650793,0.0952380952380952
PieChart1,IF,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.1269841269841269,0.0476190476190476,0.1111111111111111,0.0634920634920634,0.0952380952380952,0.1111111111111111,0.0317460317460317,0.0476190476190476,0.0476190476190476,0.0952380952380952
PieChart1,IF,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.0793650793650793,0.0476190476190476,0.1111111111111111,0.0793650793650793,0.0793650793650793,0.0634920634920634,0.1111111111111111
PieChart1,IF,2,auto,auto,0,0.0001,0.0001,1000,8,0.0317460317460317,0.0952380952380952,0.0952380952380952,0.1587301587301587,0.1111111111111111,0.0476190476190476,0.1428571428571428,0.1269841269841269,0.0634920634920634,0.1269841269841269
PieChart1,IF,5,auto,auto,0,0.0001,0.0001,1000,8,0.0952380952380952,0.0634920634920634,0.0952380952380952,0.1111111111111111,0.0634920634920634,0.0634920634920634,0.0317460317460317,0.0793650793650793,0.0634920634920634,0.1746031746031746
PieChart1,IF,1,0.01,auto,0,0.0001,0.0001,1000,8,0.1111111111111111,0.0476190476190476,0.0952380952380952,0.0634920634920634,0.1428571428571428,0.0634920634920634,0.1269841269841269,0.0793650793650793,0.0476190476190476,0.0634920634920634
PieChart1,IF,1,0.05,auto,0,0.0001,0.0001,1000,8,0.1587301587301587,0.0793650793650793,0.1111111111111111,0.0793650793650793,0.1428571428571428,0.0634920634920634,0.0793650793650793,0.1111111111111111,0.0952380952380952,0.0952380952380952
