,Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
1296,wbc,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.125
1297,wbc,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.163265306122449
1298,wbc,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0254777070063694
1299,wbc,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0571428571428571
1300,wbc,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.0
1301,wbc,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.0254777070063694
1302,wbc,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.0254777070063694
1303,wbc,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.0254777070063694
1304,wbc,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.0254777070063694
1305,wbc,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.066420664206642
1306,wbc,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1
1307,wbc,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0
1308,wbc,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.1056338028169014
1309,wbc,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0571428571428571
1310,wbc,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.093189964157706
1311,wbc,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0595238095238095
1312,wbc,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0952380952380952
1313,wbc,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.0254777070063694
1314,wbc,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.0254777070063694
1315,wbc,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.0254777070063694
1316,wbc,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.0254777070063694
1317,wbc,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.0254777070063694
1318,wbc,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.0254777070063694
1319,wbc,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.0254777070063694
2124,wbc,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0869565217391304
2125,wbc,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1304347826086956
2126,wbc,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0861538461538461
2127,wbc,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.0123076923076923
2128,wbc,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.1
2129,wbc,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.1
2130,wbc,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.1
2131,wbc,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.1
2132,wbc,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.1
2133,wbc,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.1
2134,wbc,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.1
2135,wbc,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.1
2136,wbc,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.1
2137,wbc,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.1
2138,wbc,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.1
2986,wbc,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0829875518672199
2987,wbc,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1114754098360655
2988,wbc,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1163434903047091
2989,wbc,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0931506849315068
2990,wbc,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.0549450549450549
2991,wbc,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.1163434903047091
2992,wbc,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.1163434903047091
2993,wbc,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.1163434903047091
2994,wbc,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.1163434903047091
2995,wbc,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.1163434903047091
2996,wbc,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.1163434903047091
2997,wbc,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.1163434903047091
2998,wbc,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.1163434903047091
2999,wbc,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.1163434903047091
3000,wbc,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.1163434903047091
3001,wbc,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.1163434903047091
