Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
arsenic-female-bladder,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.165680473372781
arsenic-female-bladder,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2191780821917808
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
arsenic-female-bladder,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2228412256267409
arsenic-female-bladder,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1944444444444444
arsenic-female-bladder,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.0
arsenic-female-bladder,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2844036697247706
arsenic-female-bladder,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2352941176470588
arsenic-female-bladder,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.25
arsenic-female-bladder,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.2019047619047619
arsenic-female-bladder,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0
arsenic-female-bladder,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.3291139240506329
arsenic-female-bladder,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
arsenic-female-bladder,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2457627118644067
arsenic-female-bladder,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.189516129032258
arsenic-female-bladder,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0
arsenic-female-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0
