,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2450,wilt,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,wilt,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0556660039761431,0.0318091451292246,0.0397614314115308,0.05168986083499,0.0556660039761431,0.0636182902584493,0.05168986083499,0.05168986083499,0.0556660039761431,0.0397614314115308
2452,wilt,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.061744966442953,0.0751677852348993,0.0966442953020134,0.0966442953020134,0.061744966442953,0.0590604026845637,0.0644295302013422,0.0644295302013422,0.0805369127516778,0.07248322147651
2453,wilt,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.0648429584599797,0.0911854103343465,0.0810536980749746,0.0729483282674772,0.0729483282674772,0.0790273556231003,0.0810536980749746,0.0810536980749746,0.1073961499493414,0.0790273556231003
2454,wilt,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1025223759153783,0.1155410903173311,0.0797396257119609,0.0927583401139137,0.0878763222131814,0.0699755899104963,0.097640358014646,0.0829943043124491,0.0862489829129373,0.081366965012205
2455,wilt,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.0747790618626784,0.1006118286879673,0.08837525492862,0.0951733514615907,0.0829367777022433,0.0652617267165193,0.0870156356220258,0.0856560163154316,0.1019714479945615,0.0761386811692726
2456,wilt,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0438356164383561,0.0547945205479452,0.0438356164383561,0.0383561643835616,0.0438356164383561,0.0273972602739726,0.0329670329670329,0.0164383561643835,0.021917808219178,0.0383561643835616
2457,wilt,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0726744186046511,0.0697674418604651,0.0610465116279069,0.0755813953488372,0.0552325581395348,0.0610465116279069,0.063953488372093,0.0581395348837209,0.0552325581395348,0.0988372093023255
2458,wilt,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,wilt,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,wilt,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,wilt,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,wilt,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
