,Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
888,glass,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0625
889,glass,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0560747663551401
890,glass,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.116504854368932
891,glass,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1217391304347826
892,glass,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.0689655172413793
893,glass,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.116504854368932
894,glass,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.116504854368932
895,glass,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.116504854368932
896,glass,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.116504854368932
897,glass,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0816326530612244
898,glass,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1071428571428571
899,glass,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.12
900,glass,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0526315789473684
901,glass,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.131578947368421
902,glass,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.1818181818181818
903,glass,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
904,glass,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0895522388059701
905,glass,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.116504854368932
906,glass,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.116504854368932
907,glass,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.116504854368932
908,glass,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.116504854368932
909,glass,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.116504854368932
910,glass,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.116504854368932
911,glass,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.116504854368932
1869,glass,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0853658536585365
1870,glass,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0581395348837209
1871,glass,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1016949152542372
1872,glass,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.0655737704918032
1873,glass,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.1071428571428571
1874,glass,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.1071428571428571
1875,glass,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.1071428571428571
1876,glass,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.1071428571428571
1877,glass,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.1071428571428571
1878,glass,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.1071428571428571
1879,glass,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.1071428571428571
1880,glass,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.1071428571428571
1881,glass,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.1071428571428571
1882,glass,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.1071428571428571
1883,glass,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.1071428571428571
2714,glass,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0530973451327433
2715,glass,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.064516129032258
2716,glass,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1395348837209302
2717,glass,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0957446808510638
2718,glass,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.0699999999999999
2719,glass,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.1395348837209302
2720,glass,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.1395348837209302
2721,glass,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.1395348837209302
2722,glass,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.1395348837209302
2723,glass,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.1395348837209302
2724,glass,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.1395348837209302
2725,glass,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.1395348837209302
2726,glass,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.1395348837209302
2727,glass,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.1395348837209302
2728,glass,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.1395348837209302
2729,glass,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.1395348837209302
