Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
ar3,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1860465116279069
ar3,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.3999999999999999
ar3,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1052631578947368
ar3,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0454545454545454
ar3,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1025641025641025
ar3,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0689655172413793
ar3,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.1379310344827586
ar3,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.1111111111111111
ar3,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0689655172413793
ar3,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0714285714285714
ar3,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.1052631578947368
ar3,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.1052631578947368
ar3,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1777777777777777
ar3,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.3255813953488372
ar3,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.074074074074074
ar3,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1052631578947368
ar3,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0
ar3,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0
ar3,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0
ar3,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0
ar3,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0
ar3,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1777777777777777
ar3,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2285714285714286
ar3,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0888888888888888
ar3,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
ar3,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.1333333333333333
ar3,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0888888888888888
ar3,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0888888888888888
