Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R
cardio,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.1419009370816599
cardio,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0199818346957311
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.3214611872146118
cardio,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.3021978021978022
cardio,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.3226397800183317
cardio,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.3220494053064959
cardio,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.3223443223443223
cardio,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.3226397800183317
cardio,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.3220494053064959
cardio,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.3922651933701657
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.4640883977900552
cardio,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.4545454545454545
cardio,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.3858875413450937
cardio,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.276078431372549
cardio,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.2412611377655929
cardio,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.2145033516148689
cardio,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.1930883159626988
cardio,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.3214611872146118
cardio,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.3214611872146118
cardio,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.3214611872146118
cardio,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.3214611872146118
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.4450063211125158
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.4605263157894736
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.4767123287671233
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.490084985835694
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.5080763582966226
cardio,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.524390243902439
cardio,linear,3,scale,0.0,0.001,0.5,True,200,50,2,0.2708171206225681
cardio,poly,3,scale,0.0,0.001,0.5,True,200,50,2,0.1699150424787606
cardio,sigmoid,3,scale,0.0,0.001,0.5,True,200,50,2,0.2695252679938744
cardio,rbf,3,scale,0.0,0.1,0.5,True,200,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,0.01,0.5,True,200,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,0.0001,0.5,True,200,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,1e-05,0.5,True,200,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,0.001,0.1,True,200,50,2,0.2184978274363749
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,50,2,0.3789020452099031
cardio,rbf,3,scale,0.0,0.001,0.3,True,200,50,2,0.1843897328444211
cardio,rbf,3,scale,0.0,0.001,0.4,True,200,50,2,0.2804780876494024
cardio,rbf,3,scale,0.0,0.001,0.6,True,200,50,2,0.284329563812601
cardio,rbf,3,scale,0.0,0.001,0.7,True,200,50,2,0.6413502109704642
cardio,rbf,3,scale,0.0,0.001,0.8,True,200,50,2,0.2664647993943981
cardio,rbf,3,scale,0.0,0.001,0.9,True,200,50,2,0.3915461624026696
cardio,rbf,3,scale,0.0,0.001,0.5,False,200,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,0.001,0.5,True,50,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,0.001,0.5,True,100,50,2,0.4450063211125158
cardio,rbf,3,scale,0.0,0.001,0.5,True,400,50,2,0.4450063211125158
cardio,linear,3,scale,0.0,1e-05,0.5,True,200,50,3,0.2708171206225681
cardio,poly,3,scale,0.0,1e-05,0.5,True,200,50,3,0.1699150424787606
cardio,sigmoid,3,scale,0.0,1e-05,0.5,True,200,50,3,0.2695252679938744
cardio,rbf,3,scale,0.0,1e-05,0.1,True,200,50,3,0.2184978274363749
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,50,3,0.3789020452099031
cardio,rbf,3,scale,0.0,1e-05,0.3,True,200,50,3,0.1843897328444211
cardio,rbf,3,scale,0.0,1e-05,0.4,True,200,50,3,0.2804780876494024
cardio,rbf,3,scale,0.0,1e-05,0.6,True,200,50,3,0.284329563812601
cardio,rbf,3,scale,0.0,1e-05,0.7,True,200,50,3,0.6413502109704642
cardio,rbf,3,scale,0.0,1e-05,0.8,True,200,50,3,0.2664647993943981
cardio,rbf,3,scale,0.0,1e-05,0.9,True,200,50,3,0.3915461624026696
cardio,rbf,3,scale,0.0,1e-05,0.5,False,200,50,3,0.4450063211125158
cardio,rbf,3,scale,0.0,1e-05,0.5,True,50,50,3,0.4450063211125158
cardio,rbf,3,scale,0.0,1e-05,0.5,True,100,50,3,0.4450063211125158
cardio,rbf,3,scale,0.0,1e-05,0.5,True,400,50,3,0.4450063211125158
cardio,linear,3,scale,0.0,1e-05,0.5,False,200,50,4,0.2708171206225681
cardio,poly,3,scale,0.0,1e-05,0.5,False,200,50,4,0.1699150424787606
cardio,sigmoid,3,scale,0.0,1e-05,0.5,False,200,50,4,0.2695252679938744
cardio,rbf,3,scale,0.0,1e-05,0.1,False,200,50,4,0.2184978274363749
cardio,rbf,3,scale,0.0,1e-05,0.2,False,200,50,4,0.3789020452099031
cardio,rbf,3,scale,0.0,1e-05,0.3,False,200,50,4,0.1843897328444211
cardio,rbf,3,scale,0.0,1e-05,0.4,False,200,50,4,0.2804780876494024
cardio,rbf,3,scale,0.0,1e-05,0.6,False,200,50,4,0.284329563812601
cardio,rbf,3,scale,0.0,1e-05,0.7,False,200,50,4,0.6413502109704642
cardio,rbf,3,scale,0.0,1e-05,0.8,False,200,50,4,0.2664647993943981
cardio,rbf,3,scale,0.0,1e-05,0.9,False,200,50,4,0.3915461624026696
cardio,rbf,3,scale,0.0,1e-05,0.5,False,50,50,4,0.4450063211125158
cardio,rbf,3,scale,0.0,1e-05,0.5,False,100,50,4,0.4450063211125158
cardio,rbf,3,scale,0.0,1e-05,0.5,False,400,50,4,0.4450063211125158
cardio,linear,3,scale,0.0,1e-05,0.5,False,50,50,5,0.2708171206225681
cardio,poly,3,scale,0.0,1e-05,0.5,False,50,50,5,0.1699150424787606
cardio,sigmoid,3,scale,0.0,1e-05,0.5,False,50,50,5,0.2695252679938744
cardio,rbf,3,scale,0.0,1e-05,0.1,False,50,50,5,0.2184978274363749
cardio,rbf,3,scale,0.0,1e-05,0.2,False,50,50,5,0.3789020452099031
cardio,rbf,3,scale,0.0,1e-05,0.3,False,50,50,5,0.1843897328444211
cardio,rbf,3,scale,0.0,1e-05,0.4,False,50,50,5,0.2804780876494024
cardio,rbf,3,scale,0.0,1e-05,0.6,False,50,50,5,0.284329563812601
cardio,rbf,3,scale,0.0,1e-05,0.7,False,50,50,5,0.6413502109704642
cardio,rbf,3,scale,0.0,1e-05,0.8,False,50,50,5,0.2664647993943981
cardio,rbf,3,scale,0.0,1e-05,0.9,False,50,50,5,0.3915461624026696
cardio,linear,3,scale,0.0,0.001,0.2,True,200,-1,0,0.1261467889908256
cardio,poly,3,scale,0.0,0.001,0.2,True,200,-1,0,0.0174216027874564
cardio,sigmoid,3,scale,0.0,0.001,0.2,True,200,-1,0,0.4206642066420664
cardio,rbf,3,auto,0.0,0.001,0.2,True,200,-1,0,0.4649446494464944
cardio,rbf,3,scale,0.0,0.1,0.2,True,200,-1,0,0.4530386740331491
cardio,rbf,3,scale,0.0,0.01,0.2,True,200,-1,0,0.4615384615384616
cardio,rbf,3,scale,0.0,0.0001,0.2,True,200,-1,0,0.4649446494464944
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,-1,0,0.4632352941176471
cardio,rbf,3,scale,0.0,0.001,0.0904969961769524,True,200,-1,0,0.3720930232558139
cardio,rbf,3,scale,0.0,0.001,0.0212998361551065,True,200,-1,0,0.1739130434782608
cardio,rbf,3,scale,0.0,0.001,0.2,False,200,-1,0,0.4640883977900552
cardio,rbf,3,scale,0.0,0.001,0.2,True,50,-1,0,0.4640883977900552
cardio,rbf,3,scale,0.0,0.001,0.2,True,100,-1,0,0.4640883977900552
cardio,rbf,3,scale,0.0,0.001,0.2,True,400,-1,0,0.4640883977900552
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,100,0,0.3863885839736553
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,150,0,0.3780880773361976
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,200,0,0.3467980295566502
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,250,0,0.4877049180327868
cardio,rbf,3,scale,0.0,0.001,0.2,True,200,300,0,0.455045871559633
cardio,linear,3,scale,0.0,1e-05,0.2,True,200,-1,2,0.0
cardio,poly,3,scale,0.0,1e-05,0.2,True,200,-1,2,0.0104347826086956
cardio,sigmoid,3,scale,0.0,1e-05,0.2,True,200,-1,2,0.4206642066420664
cardio,rbf,3,scale,0.0,1e-05,0.1,True,200,-1,2,0.396694214876033
cardio,rbf,3,scale,0.0,1e-05,0.3,True,200,-1,2,0.4517906336088153
cardio,rbf,3,scale,0.0,1e-05,0.4,True,200,-1,2,0.3863134657836644
cardio,rbf,3,scale,0.0,1e-05,0.6,True,200,-1,2,0.276078431372549
cardio,rbf,3,scale,0.0,1e-05,0.7,True,200,-1,2,0.24159231297186
cardio,rbf,3,scale,0.0,1e-05,0.8,True,200,-1,2,0.2145033516148689
cardio,rbf,3,scale,0.0,1e-05,0.9,True,200,-1,2,0.1930883159626988
cardio,rbf,3,scale,0.0,1e-05,0.0904969961769524,True,200,-1,2,0.3870967741935484
cardio,rbf,3,scale,0.0,1e-05,0.0212998361551065,True,200,-1,2,0.2382978723404255
cardio,rbf,3,scale,0.0,1e-05,0.2,False,200,-1,2,0.4632352941176471
cardio,rbf,3,scale,0.0,1e-05,0.2,True,50,-1,2,0.4632352941176471
cardio,rbf,3,scale,0.0,1e-05,0.2,True,100,-1,2,0.4632352941176471
cardio,rbf,3,scale,0.0,1e-05,0.2,True,400,-1,2,0.4632352941176471
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,100,2,0.3863885839736553
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,150,2,0.3780880773361976
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,200,2,0.3467980295566502
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,250,2,0.4877049180327868
cardio,rbf,3,scale,0.0,1e-05,0.2,True,200,300,2,0.455045871559633
cardio,linear,3,scale,0.0,1e-05,0.2,True,200,50,3,0.2201086956521739
cardio,poly,3,scale,0.0,1e-05,0.2,True,200,50,3,0.1664145234493191
cardio,sigmoid,3,scale,0.0,1e-05,0.2,True,200,50,3,0.2191260291323622
cardio,rbf,3,scale,0.0,1e-05,0.0904969961769524,True,200,50,3,0.2341982701264138
cardio,rbf,3,scale,0.0,1e-05,0.0212998361551065,True,200,50,3,0.4814814814814815
cardio,rbf,3,scale,0.0,1e-05,0.2,True,50,50,3,0.3789020452099031
cardio,rbf,3,scale,0.0,1e-05,0.2,True,100,50,3,0.3789020452099031
cardio,rbf,3,scale,0.0,1e-05,0.2,True,400,50,3,0.3789020452099031
cardio,linear,3,scale,0.0,1e-05,0.2,False,200,50,4,0.2201086956521739
cardio,poly,3,scale,0.0,1e-05,0.2,False,200,50,4,0.1664145234493191
cardio,sigmoid,3,scale,0.0,1e-05,0.2,False,200,50,4,0.2191260291323622
