Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
CostaMadre1,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1408450704225352
CostaMadre1,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.048780487804878
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2282282282282282
CostaMadre1,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2147239263803681
CostaMadre1,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1837837837837838
CostaMadre1,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.1866666666666666
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0454545454545454
CostaMadre1,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.2235649546827794
CostaMadre1,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.1666666666666666
CostaMadre1,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.1847389558232931
CostaMadre1,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.1807909604519774
CostaMadre1,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.1951219512195122
CostaMadre1,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.2282282282282282
CostaMadre1,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1818181818181818
CostaMadre1,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.3
CostaMadre1,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1907894736842105
CostaMadre1,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1970802919708029
CostaMadre1,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.184931506849315
CostaMadre1,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.184931506849315
CostaMadre1,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.176
CostaMadre1,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.05
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2282282282282282
CostaMadre1,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2006269592476489
CostaMadre1,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.2105263157894736
CostaMadre1,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.2282282282282282
CostaMadre1,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.2282282282282282
