Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
backache,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2178217821782178
backache,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2666666666666666
backache,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1043478260869565
backache,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1724137931034483
backache,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1428571428571428
backache,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.1043478260869565
backache,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.1043478260869565
backache,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.1043478260869565
backache,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.196078431372549
backache,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.1710526315789473
backache,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.1641791044776119
backache,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.1020408163265306
backache,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0999999999999999
backache,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0666666666666666
backache,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
backache,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.1043478260869565
backache,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.1043478260869565
backache,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2222222222222222
backache,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1818181818181818
backache,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2130177514792899
backache,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1927710843373493
backache,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.2098765432098765
backache,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.2098765432098765
backache,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.2098765432098765
backache,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.2098765432098765
backache,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.2098765432098765
backache,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1897810218978102
backache,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1904761904761904
backache,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2181818181818181
backache,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2235294117647059
backache,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.1627906976744186
backache,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.2181818181818181
backache,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.2181818181818181
backache,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.2181818181818181
backache,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.2181818181818181
backache,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.2181818181818181
