,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2345,shuttle,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,shuttle,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0677170633590345,0.0630238015420717,0.0643647334897754,0.0569896077774053,0.0566543747904793,0.0566543747904793,0.0559839088166275,0.0821320817968488,0.0566543747904793,0.0590010056989607
2347,shuttle,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.0878755492221826,0.0945255907849424,0.0850255314095713,0.0876380477377983,0.0710129438308989,0.093338083363021,0.0850255314095713,0.0819380121125757,0.0919130744567153,0.0957130982068638
2348,shuttle,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.0932328061787421,0.0934166973151894,0.0924972416329533,0.0936005884516366,0.0985656491357116,0.0947039352703199,0.1026112541375505,0.0947039352703199,0.0945200441338727,0.1055535123207061
2349,shuttle,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1132783195798949,0.1108777194298574,0.1038259564891222,0.1051762940735183,0.1135783945986496,0.1081770442610652,0.0886721680420105,0.1131282820705176,0.1060765191297824,0.1099774943735934
2350,shuttle,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1185936015204307,0.1114982578397212,0.1194805194805194,0.106430155210643,0.1088375039594551,0.109344314222363,0.1169464681659803,0.1122584732340829,0.1547038327526132,0.112005068102629
2351,shuttle,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0416929879974731,0.0332701621393977,0.0332701621393977,0.0395872815329543,0.0332701621393977,0.0299010317961676,0.038323857654243,0.043798694461992,0.0336913034323015,0.0357970098968203
2352,shuttle,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0961580204037334,0.1011504232689385,0.1124375949641849,0.0926850444975037,0.0855220316909051,0.0833514217495116,0.0846537877143477,0.0929021054916431,0.0926850444975037,0.1004992402865205
2353,shuttle,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,shuttle,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,shuttle,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,shuttle,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,shuttle,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,shuttle,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,shuttle,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,shuttle,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,shuttle,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,shuttle,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,shuttle,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,shuttle,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,shuttle,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
