Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
KungChi3,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1463414634146341
KungChi3,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
KungChi3,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2302158273381295
KungChi3,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
KungChi3,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1012658227848101
KungChi3,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.1578947368421052
KungChi3,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.1176470588235294
KungChi3,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.180327868852459
KungChi3,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0571428571428571
KungChi3,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
KungChi3,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.1176470588235293
KungChi3,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.2302158273381295
KungChi3,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.2302158273381295
KungChi3,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.225
KungChi3,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.3132530120481928
KungChi3,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.3870967741935483
KungChi3,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1428571428571428
KungChi3,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0952380952380952
KungChi3,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0952380952380952
KungChi3,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.25
KungChi3,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2933333333333333
KungChi3,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0512820512820512
KungChi3,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.3492063492063492
KungChi3,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.1951219512195121
KungChi3,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0512820512820512
KungChi3,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0512820512820512
