Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R
MegaWatt1,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0915032679738562
MegaWatt1,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0927152317880794
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.2207792207792208
MegaWatt1,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0915032679738562
MegaWatt1,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.1830985915492957
MegaWatt1,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.1568627450980392
MegaWatt1,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.2
MegaWatt1,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.196078431372549
MegaWatt1,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.21875
MegaWatt1,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.2122905027932961
MegaWatt1,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.2156862745098039
MegaWatt1,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.2008733624454148
MegaWatt1,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.1968503937007873
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.3037974683544303
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.2428571428571428
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.2207792207792208
MegaWatt1,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.2207792207792208
MegaWatt1,linear,3,scale,0.0,0.001,0.5,True,200,50,2,0.0946745562130177
MegaWatt1,poly,3,scale,0.0,0.001,0.5,True,200,50,2,0.1238938053097345
MegaWatt1,sigmoid,3,scale,0.0,0.001,0.5,True,200,50,2,0.0655737704918032
MegaWatt1,rbf,3,scale,0.0,0.1,0.5,True,200,50,2,0.3037974683544303
MegaWatt1,rbf,3,scale,0.0,0.01,0.5,True,200,50,2,0.3037974683544303
MegaWatt1,rbf,3,scale,0.0,0.0001,0.5,True,200,50,2,0.3037974683544303
MegaWatt1,rbf,3,scale,0.0,1e-05,0.5,True,200,50,2,0.3037974683544303
MegaWatt1,rbf,3,scale,0.0,0.001,0.1,True,200,50,2,0.1568627450980392
