Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R
thyroid,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0798383021728145
thyroid,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0778170793329964
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0920586747597369
thyroid,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0838807478524507
thyroid,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.0899444163719049
thyroid,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.0921052631578947
thyroid,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.0918264379414732
thyroid,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.0921052631578947
thyroid,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.0921518987341772
thyroid,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.2680851063829787
thyroid,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.1908127208480565
thyroid,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.1420408163265306
thyroid,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.1124297314178638
thyroid,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.0780984719864176
thyroid,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.0680321872713972
thyroid,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.0597878495660559
thyroid,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.0533409807857757
thyroid,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.0920586747597369
thyroid,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.0920586747597369
thyroid,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.0920586747597369
thyroid,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.0920586747597369
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.1314935064935064
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.119047619047619
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.112987012987013
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.1070998796630565
thyroid,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.1013667425968109
thyroid,linear,3,scale,0.0,0.001,0.5,True,200,50,2,0.0611599297012302
thyroid,poly,3,scale,0.0,0.001,0.5,True,200,50,2,0.0496794871794871
thyroid,sigmoid,3,scale,0.0,0.001,0.5,True,200,50,2,0.1075268817204301
thyroid,rbf,3,scale,0.0,0.1,0.5,True,200,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.01,0.5,True,200,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.0001,0.5,True,200,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,1e-05,0.5,True,200,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.001,0.1,True,200,50,2,0.0963081861958266
thyroid,rbf,3,scale,0.0,0.001,0.2,True,200,50,2,0.1848184818481848
thyroid,rbf,3,scale,0.0,0.001,0.3,True,200,50,2,0.0581068416119962
thyroid,rbf,3,scale,0.0,0.001,0.4,True,200,50,2,0.1001124859392575
thyroid,rbf,3,scale,0.0,0.001,0.6,True,200,50,2,0.0829157175398633
thyroid,rbf,3,scale,0.0,0.001,0.7,True,200,50,2,0.0707692307692307
thyroid,rbf,3,scale,0.0,0.001,0.8,True,200,50,2,0.067391304347826
thyroid,rbf,3,scale,0.0,0.001,0.9,True,200,50,2,0.0845332094751509
thyroid,rbf,3,scale,0.0,0.001,0.5,False,200,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.001,0.5,True,50,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.001,0.5,True,100,50,2,0.1583054626532887
thyroid,rbf,3,scale,0.0,0.001,0.5,True,400,50,2,0.1583054626532887
thyroid,linear,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0611599297012302
thyroid,poly,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0496794871794871
thyroid,sigmoid,3,scale,0.0,1e-05,0.5,True,200,50,3,0.1075268817204301
thyroid,rbf,3,scale,0.0,1e-05,0.1,True,200,50,3,0.0963081861958266
thyroid,rbf,3,scale,0.0,1e-05,0.2,True,200,50,3,0.1848184818481848
thyroid,rbf,3,scale,0.0,1e-05,0.3,True,200,50,3,0.0581068416119962
