Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
appendicitis,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.4561403508771929
appendicitis,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.3943661971830986
appendicitis,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2985074626865672
appendicitis,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1891891891891891
appendicitis,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1866666666666666
appendicitis,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.1935483870967742
appendicitis,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.3880597014925373
appendicitis,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.3950617283950617
appendicitis,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.208955223880597
appendicitis,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.3055555555555556
appendicitis,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.3714285714285714
appendicitis,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
appendicitis,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.2985074626865672
appendicitis,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.2985074626865672
appendicitis,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.5384615384615384
appendicitis,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.3564356435643564
appendicitis,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2476190476190476
appendicitis,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.3137254901960783
appendicitis,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.2117647058823529
appendicitis,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.2117647058823529
appendicitis,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.5
appendicitis,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.3711340206185567
appendicitis,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.34375
appendicitis,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2115384615384615
appendicitis,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.2857142857142857
appendicitis,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.34375
appendicitis,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.34375
appendicitis,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.34375
appendicitis,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.34375
appendicitis,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.34375
