,Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
864,flare,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1820728291316526
865,flare,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1754874651810585
866,flare,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1869158878504672
867,flare,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
868,flare,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.263456090651558
869,flare,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.1869158878504672
870,flare,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.1869158878504672
871,flare,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.1869158878504672
872,flare,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.1869158878504672
873,flare,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.2459016393442622
874,flare,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2557781201848998
875,flare,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.2249240121580547
876,flare,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.1682758620689655
877,flare,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.1210526315789473
878,flare,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.1191806331471135
879,flare,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0977596741344195
880,flare,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0754716981132075
881,flare,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.1869158878504672
882,flare,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.1869158878504672
883,flare,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.1869158878504672
884,flare,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.1869158878504672
885,flare,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.1869158878504672
886,flare,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.1869158878504672
887,flare,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.1869158878504672
1854,flare,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2615384615384615
1855,flare,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2600985221674877
1856,flare,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
1857,flare,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.286
1858,flare,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.2557781201848998
1859,flare,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.2557781201848998
1860,flare,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.2557781201848998
1861,flare,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.2557781201848998
1862,flare,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.2557781201848998
1863,flare,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.2557781201848998
1864,flare,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.2557781201848998
1865,flare,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.2557781201848998
1866,flare,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.2557781201848998
1867,flare,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.2557781201848998
1868,flare,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.2557781201848998
2698,flare,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2101449275362318
2699,flare,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1885856079404466
2700,flare,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1776937618147448
2701,flare,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
2702,flare,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.2709529276693456
2703,flare,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.1776937618147448
2704,flare,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.1776937618147448
2705,flare,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.1776937618147448
2706,flare,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.1776937618147448
2707,flare,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.1776937618147448
2708,flare,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.1776937618147448
2709,flare,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.1776937618147448
2710,flare,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.1776937618147448
2711,flare,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.1776937618147448
2712,flare,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.1776937618147448
2713,flare,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.1776937618147448
