Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
ar1,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1095890410958904
ar1,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1999999999999999
ar1,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2666666666666666
ar1,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1098901098901098
ar1,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.0571428571428571
ar1,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.1481481481481481
ar1,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.1298701298701298
ar1,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0888888888888888
ar1,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0952380952380952
ar1,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.25
ar1,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.123076923076923
ar1,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.1025641025641025
ar1,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.2666666666666666
ar1,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.2666666666666666
ar1,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.136986301369863
ar1,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
ar1,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
ar1,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.099009900990099
ar1,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.1265822784810126
ar1,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.1265822784810126
ar1,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.144578313253012
ar1,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0408163265306122
ar1,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1282051282051282
ar1,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0571428571428571
ar1,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.110091743119266
ar1,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.1282051282051282
ar1,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.1282051282051282
