Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
arsenic-male-lung,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0191387559808612
arsenic-male-lung,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.087248322147651
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-lung,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0890410958904109
arsenic-male-lung,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.0
arsenic-male-lung,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1447368421052631
arsenic-male-lung,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1677419354838709
arsenic-male-lung,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.208
arsenic-male-lung,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0
arsenic-male-lung,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0909090909090909
arsenic-male-lung,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1354166666666666
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
arsenic-male-lung,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1614906832298136
arsenic-male-lung,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0
arsenic-male-lung,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0
