Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
PizzaCutter3,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1992619926199262
PizzaCutter3,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0136054421768707
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
PizzaCutter3,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2202380952380952
PizzaCutter3,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1481481481481481
PizzaCutter3,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.0
PizzaCutter3,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2371888726207906
PizzaCutter3,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2604055496264674
PizzaCutter3,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2786069651741293
PizzaCutter3,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1768990634755463
PizzaCutter3,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0
PizzaCutter3,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1839378238341968
PizzaCutter3,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2222222222222222
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
PizzaCutter3,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1501210653753026
PizzaCutter3,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.2014787430683918
PizzaCutter3,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0
PizzaCutter3,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0
