Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R
vowels,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0317460317460317
vowels,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0743589743589743
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.1161290322580645
vowels,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0359897172236503
vowels,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.1159793814432989
vowels,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.1159793814432989
vowels,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.183673469387755
vowels,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.1592920353982301
vowels,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.140495867768595
vowels,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.1169036334913112
vowels,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.099244875943905
vowels,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.0859813084112149
vowels,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.0788824979457682
vowels,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.0720058780308596
vowels,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.1161290322580645
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.0966084275436793
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.0981210855949895
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.1006423982869379
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.1029082774049217
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.1089588377723971
vowels,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.1100244498777506
vowels,linear,3,scale,0.0,0.001,0.5,True,200,50,2,0.0936863543788187
vowels,poly,3,scale,0.0,0.001,0.5,True,200,50,2,0.0706214689265536
vowels,sigmoid,3,scale,0.0,0.001,0.5,True,200,50,2,0.0832466181061394
vowels,rbf,3,scale,0.0,0.1,0.5,True,200,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,0.01,0.5,True,200,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,0.0001,0.5,True,200,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,1e-05,0.5,True,200,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,0.001,0.1,True,200,50,2,0.08110300081103
vowels,rbf,3,scale,0.0,0.001,0.2,True,200,50,2,0.0727272727272727
vowels,rbf,3,scale,0.0,0.001,0.3,True,200,50,2,0.098
vowels,rbf,3,scale,0.0,0.001,0.4,True,200,50,2,0.079155672823219
vowels,rbf,3,scale,0.0,0.001,0.6,True,200,50,2,0.1528089887640449
vowels,rbf,3,scale,0.0,0.001,0.7,True,200,50,2,0.0959183673469387
vowels,rbf,3,scale,0.0,0.001,0.8,True,200,50,2,0.0888030888030888
vowels,rbf,3,scale,0.0,0.001,0.9,True,200,50,2,0.0720980533525594
vowels,rbf,3,scale,0.0,0.001,0.5,False,200,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,0.001,0.5,True,50,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,0.001,0.5,True,100,50,2,0.0966084275436793
vowels,rbf,3,scale,0.0,0.001,0.5,True,400,50,2,0.0966084275436793
vowels,linear,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0936863543788187
vowels,poly,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0706214689265536
vowels,sigmoid,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0832466181061394
vowels,rbf,3,scale,0.0,1e-05,0.1,True,200,50,3,0.08110300081103
vowels,rbf,3,scale,0.0,1e-05,0.2,True,200,50,3,0.0727272727272727
vowels,rbf,3,scale,0.0,1e-05,0.3,True,200,50,3,0.098
vowels,rbf,3,scale,0.0,1e-05,0.4,True,200,50,3,0.079155672823219
vowels,rbf,3,scale,0.0,1e-05,0.6,True,200,50,3,0.1528089887640449
vowels,rbf,3,scale,0.0,1e-05,0.7,True,200,50,3,0.0959183673469387
vowels,rbf,3,scale,0.0,1e-05,0.8,True,200,50,3,0.0888030888030888
vowels,rbf,3,scale,0.0,1e-05,0.9,True,200,50,3,0.0720980533525594
vowels,rbf,3,scale,0.0,1e-05,0.5,False,200,50,3,0.0966084275436793
vowels,rbf,3,scale,0.0,1e-05,0.5,True,50,50,3,0.0966084275436793
vowels,rbf,3,scale,0.0,1e-05,0.5,True,100,50,3,0.0966084275436793
vowels,rbf,3,scale,0.0,1e-05,0.5,True,400,50,3,0.0966084275436793
vowels,linear,3,scale,0.0,1e-05,0.5,False,200,50,4,0.0936863543788187
vowels,poly,3,scale,0.0,1e-05,0.5,False,200,50,4,0.0706214689265536
vowels,sigmoid,3,scale,0.0,1e-05,0.5,False,200,50,4,0.0832466181061394
