Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R
PizzaCutter1,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0523560209424083
PizzaCutter1,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0543806646525679
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.1308900523560209
PizzaCutter1,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.052219321148825
PizzaCutter1,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.1279461279461279
PizzaCutter1,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.1312335958005249
PizzaCutter1,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.1312335958005249
PizzaCutter1,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.1308900523560209
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.1308900523560209
PizzaCutter1,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.135593220338983
PizzaCutter1,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.1630434782608695
PizzaCutter1,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.144
PizzaCutter1,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.1329113924050632
PizzaCutter1,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.1339285714285714
PizzaCutter1,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.1359223300970873
PizzaCutter1,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.1517241379310344
PizzaCutter1,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.1455108359133127
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.1308900523560209
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.1308900523560209
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.1308900523560209
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.1308900523560209
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.1243523316062176
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.1246753246753246
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.1265822784810126
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.132013201320132
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.1276595744680851
PizzaCutter1,linear,3,scale,0.0,0.001,0.5,True,200,50,2,0.043010752688172
PizzaCutter1,poly,3,scale,0.0,0.001,0.5,True,200,50,2,0.0431654676258992
PizzaCutter1,sigmoid,3,scale,0.0,0.001,0.5,True,200,50,2,0.0431654676258992
PizzaCutter1,rbf,3,scale,0.0,0.1,0.5,True,200,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.01,0.5,True,200,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.0001,0.5,True,200,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.5,True,200,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.001,0.1,True,200,50,2,0.1538461538461538
PizzaCutter1,rbf,3,scale,0.0,0.001,0.2,True,200,50,2,0.1238938053097345
PizzaCutter1,rbf,3,scale,0.0,0.001,0.3,True,200,50,2,0.2
PizzaCutter1,rbf,3,scale,0.0,0.001,0.4,True,200,50,2,0.1438356164383561
PizzaCutter1,rbf,3,scale,0.0,0.001,0.6,True,200,50,2,0.1493055555555555
PizzaCutter1,rbf,3,scale,0.0,0.001,0.7,True,200,50,2,0.2372881355932203
PizzaCutter1,rbf,3,scale,0.0,0.001,0.8,True,200,50,2,0.1556195965417867
PizzaCutter1,rbf,3,scale,0.0,0.001,0.9,True,200,50,2,0.2233502538071065
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,False,200,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,50,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,100,50,2,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,0.001,0.5,True,400,50,2,0.1396508728179551
PizzaCutter1,linear,3,scale,0.0,1e-05,0.5,True,200,50,3,0.043010752688172
PizzaCutter1,poly,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0431654676258992
PizzaCutter1,sigmoid,3,scale,0.0,1e-05,0.5,True,200,50,3,0.0431654676258992
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.1,True,200,50,3,0.1538461538461538
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.2,True,200,50,3,0.1238938053097345
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.3,True,200,50,3,0.2
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.4,True,200,50,3,0.1438356164383561
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.6,True,200,50,3,0.1493055555555555
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.7,True,200,50,3,0.2372881355932203
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.8,True,200,50,3,0.1556195965417867
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.9,True,200,50,3,0.2233502538071065
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.5,False,200,50,3,0.1396508728179551
PizzaCutter1,rbf,3,scale,0.0,1e-05,0.5,True,50,50,3,0.1396508728179551
