,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2240,pc3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,pc3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0504201680672268,0.0588235294117647,0.0504201680672268,0.0336134453781512,0.0672268907563025,0.1008403361344537,0.0756302521008403,0.1008403361344537,0.1092436974789916,0.0756302521008403
2242,pc3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.1139240506329113,0.1139240506329113,0.1139240506329113,0.0949367088607595,0.0632911392405063,0.1012658227848101,0.1329113924050632,0.1139240506329113,0.1012658227848101,0.0949367088607595
2243,pc3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1269035532994923,0.116751269035533,0.1573604060913705,0.1116751269035533,0.1421319796954314,0.1116751269035533,0.1269035532994923,0.1269035532994923,0.116751269035533,0.1116751269035533
2244,pc3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.160676532769556,0.135306553911205,0.1691331923890063,0.1479915433403805,0.1522198731501057,0.1141649048625792,0.135306553911205,0.1057082452431289,0.1226215644820295,0.1437632135306553
2245,pc3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1343012704174228,0.1343012704174228,0.1488203266787658,0.1524500907441016,0.1742286751361161,0.1309090909090909,0.1343012704174228,0.1451905626134301,0.1343012704174228,0.1633393829401088
2246,pc3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0920502092050209,0.0334728033472803,0.0753138075313807,0.0836820083682008,0.0585774058577405,0.0585774058577405,0.0418410041841004,0.0669456066945606,0.0669456066945606,0.0167364016736401
2247,pc3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.1013513513513513,0.1216216216216216,0.1283783783783784,0.1148648648648648,0.1081081081081081,0.1013513513513513,0.1081081081081081,0.081081081081081,0.0878378378378378,0.1216216216216216
2248,pc3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,pc3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
