,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
1260,ionosphere,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,ionosphere,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.2222222222222222,0.2083333333333333,0.1944444444444444,0.2083333333333333,0.2083333333333333,0.25,0.25,0.2222222222222222,0.2222222222222222,0.2222222222222222
1262,ionosphere,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.3478260869565218,0.3850931677018633,0.3850931677018633,0.3850931677018633,0.3602484472049689,0.3975155279503106,0.3975155279503106,0.3850931677018633,0.3975155279503106,0.3850931677018633
1263,ionosphere,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.5139664804469273,0.5363128491620112,0.5363128491620112,0.5139664804469273,0.4916201117318436,0.4916201117318436,0.5139664804469273,0.5027932960893855,0.5363128491620112,0.5363128491620112
1264,ionosphere,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.6122448979591837,0.6020408163265306,0.6122448979591837,0.6122448979591837,0.6020408163265306,0.6632653061224489,0.5612244897959183,0.5510204081632654,0.5612244897959183,0.6326530612244897
1265,ionosphere,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.6448598130841122,0.6728971962616823,0.6728971962616823,0.6261682242990654,0.7009345794392523,0.6635514018691588,0.6822429906542056,0.6542056074766356,0.6635514018691588,0.6822429906542056
1266,ionosphere,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.7177419354838711,0.7419354838709677,0.6693548387096775,0.7741935483870968,0.7258064516129032,0.7500000000000001,0.7338709677419354,0.7338709677419354,0.7338709677419354,0.7096774193548387
1267,ionosphere,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.6392694063926941,0.684931506849315,0.6301369863013699,0.7397260273972603,0.684931506849315,0.6575342465753424,0.7123287671232876,0.6757990867579909,0.6757990867579909,0.6757990867579909
1268,ionosphere,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,ionosphere,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,ionosphere,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,ionosphere,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,ionosphere,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,ionosphere,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,ionosphere,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,ionosphere,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,ionosphere,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,ionosphere,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,ionosphere,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,ionosphere,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,ionosphere,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,ionosphere,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,ionosphere,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,ionosphere,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,ionosphere,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,ionosphere,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,ionosphere,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,ionosphere,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,ionosphere,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,ionosphere,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,ionosphere,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,ionosphere,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,ionosphere,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,ionosphere,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,ionosphere,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3538,ionosphere,IF,auto,auto,auto,0,0.0001,0.0001,1000,8,0.6757990867579909,0.6575342465753424,0.7214611872146117,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6575342465753424,0.6666666666666667,0.6757990867579909,0.6757990867579909
3539,ionosphere,IF,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.2648401826484018,0.3013698630136986,0.2831050228310502,0.273972602739726,0.228310502283105,0.273972602739726,0.2465753424657534,0.3470319634703196,0.2648401826484018,0.2557077625570776
