,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2100,musk,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,musk,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.008,0.04,0.032,0.024,0.048,0.024,0.032,0.064,0.04,0.008
2102,musk,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.0297766749379652,0.0496277915632754,0.0347394540942928,0.0198511166253101,0.0694789081885856,0.0198511166253101,0.009925558312655,0.0545905707196029,0.0446650124069478,0.0446650124069478
2103,musk,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.0467625899280575,0.039568345323741,0.0323741007194244,0.0575539568345323,0.0647482014388489,0.0503597122302158,0.0431654676258992,0.0683453237410071,0.0467625899280575,0.0431654676258992
2104,musk,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.0564174894217207,0.0507757404795486,0.0507757404795486,0.0620592383638927,0.0705218617771509,0.0507757404795486,0.0620592383638927,0.0535966149506347,0.0310296191819463,0.0366713681241184
2105,musk,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.0510440835266821,0.0649651972157772,0.0672853828306264,0.0603248259860788,0.0487238979118329,0.0649651972157772,0.0487238979118329,0.0556844547563805,0.0533642691415313,0.0510440835266821
2106,musk,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,musk,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0339702760084925,0.0339702760084925,0.0594479830148619,0.0254777070063694,0.0721868365180467,0.0509554140127388,0.0594479830148619,0.0552016985138004,0.0467091295116772,0.0594479830148619
2108,musk,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,musk,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,musk,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,musk,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,musk,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,musk,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,musk,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,musk,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,musk,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,musk,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,musk,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,musk,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,musk,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,musk,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,musk,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,musk,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,musk,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,musk,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,musk,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,musk,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,musk,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,musk,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,musk,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,musk,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,musk,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,musk,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,musk,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,musk,IF,auto,auto,auto,0,0.0001,0.0001,1000,8,0.3566878980891719,0.3014861995753716,0.3736730360934183,0.3821656050955413,0.3524416135881104,0.3481953290870487,0.3609341825902335,0.3312101910828026,0.3566878980891719,0.3184713375796178
3755,musk,IF,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0594479830148619,0.0636942675159235,0.0509554140127388,0.0382165605095541,0.0636942675159235,0.0424628450106157,0.0424628450106157,0.0424628450106157,0.0721868365180467,0.0636942675159235
3756,musk,IF,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0467091295116772,0.0339702760084925,0.0509554140127388,0.0424628450106157,0.0169851380042462,0.0254777070063694,0.0636942675159235,0.0806794055201698,0.0891719745222929,0.0552016985138004
3757,musk,IF,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0382165605095541,0.0424628450106157,0.0509554140127388,0.0339702760084925,0.0594479830148619,0.0636942675159235,0.0339702760084925,0.0594479830148619,0.0679405520169851,0.0467091295116772
3758,musk,IF,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0721868365180467,0.0382165605095541,0.0552016985138004,0.0169851380042462,0.0212314225053078,0.0764331210191082,0.0679405520169851,0.0552016985138004,0.0424628450106157,0.0509554140127388
