Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
annthyroid,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.1140939597315436,0.1208053691275167,0.1006711409395973,0.1073825503355704,0.1140939597315436,0.1118568232662192,0.1118568232662192,0.1185682326621924,0.1118568232662192,0.116331096196868
annthyroid,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.1371610845295056,0.1307814992025518,0.1275917065390749,0.1259968102073365,0.1148325358851674,0.1244019138755981,0.1339712918660287,0.1323763955342903,0.1244019138755981,0.1212121212121212
annthyroid,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1288723667905824,0.127633209417596,0.1350681536555142,0.1263940520446096,0.1263940520446096,0.1301115241635687,0.1338289962825279,0.1251548946716232,0.1288723667905824,0.1325898389095414
annthyroid,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1296859169199594,0.1347517730496454,0.1448834853090172,0.1317122593718338,0.1357649442755825,0.1296859169199594,0.1296859169199594,0.1367781155015197,0.1266464032421479,0.1296859169199594
annthyroid,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1311053984575835,0.1379605826906598,0.143101970865467,0.1362467866323907,0.1336760925449871,0.1319622964867181,0.1362467866323907,0.130248500428449,0.1388174807197943,0.1311053984575835
annthyroid,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0976800976800976,0.1074481074481074,0.1147741147741147,0.105006105006105,0.1147741147741147,0.1147741147741147,0.1025641025641025,0.1025641025641025,0.0927960927960928,0.1123321123321123
annthyroid,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.1202635914332784,0.1202635914332784,0.115321252059308,0.1252059308072487,0.1317957166392092,0.1202635914332784,0.1350906095551894,0.1252059308072487,0.1186161449752882,0.1219110378912685
annthyroid,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
