Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
KnuggetChase3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0434782608695652,0.1739130434782609,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.0869565217391304,0.0,0.1739130434782609
KnuggetChase3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.1454545454545454,0.2181818181818182,0.1090909090909091,0.1090909090909091,0.1818181818181818,0.0,0.1454545454545454,0.1454545454545454,0.1090909090909091,0.0727272727272727
KnuggetChase3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.2461538461538461,0.0615384615384615,0.0615384615384615,0.1538461538461538,0.1846153846153846,0.1538461538461538,0.1538461538461538,0.2153846153846153,0.1538461538461538,0.2153846153846153
KnuggetChase3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.0266666666666666,0.2133333333333333,0.1866666666666666,0.1066666666666666,0.1866666666666666,0.24
KnuggetChase3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1904761904761905,0.2380952380952381,0.2380952380952381,0.1904761904761905,0.1666666666666666,0.2619047619047619,0.2142857142857142,0.2380952380952381,0.1666666666666666,0.2380952380952381
KnuggetChase3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0714285714285714,0.0714285714285714,0.1785714285714285,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.1071428571428571,0.25,0.2142857142857142
KnuggetChase3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.2033898305084745,0.2372881355932203,0.135593220338983,0.1016949152542372,0.0677966101694915,0.135593220338983,0.1694915254237288,0.135593220338983,0.2033898305084745,0.1016949152542372
KnuggetChase3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
