,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2170,ozone-level-8hr,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,ozone-level-8hr,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.048780487804878,0.0557491289198606,0.048780487804878,0.0557491289198606,0.0627177700348432,0.0557491289198606,0.0696864111498257,0.0836236933797909,0.0418118466898954,0.0557491289198606
2172,ozone-level-8hr,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.1162227602905568,0.0871670702179176,0.0629539951573849,0.072639225181598,0.0823244552058111,0.0677966101694915,0.0629539951573849,0.0920096852300242,0.0774818401937046,0.0920096852300242
2173,ozone-level-8hr,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.0703703703703703,0.0962962962962963,0.0925925925925925,0.1148148148148148,0.0962962962962963,0.0814814814814814,0.0703703703703703,0.0703703703703703,0.0777777777777777,0.0999999999999999
2174,ozone-level-8hr,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1169415292353823,0.1109445277361319,0.0869565217391304,0.08095952023988,0.0929535232383808,0.0989505247376311,0.1139430284857571,0.0869565217391304,0.1109445277361319,0.0929535232383808
2175,ozone-level-8hr,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1034047919293821,0.0907944514501891,0.0958385876418663,0.1235813366960908,0.1034047919293821,0.0832282471626734,0.1084489281210592,0.0882723833543505,0.0983606557377049,0.1034047919293821
2176,ozone-level-8hr,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.037037037037037,0.0092592592592592,0.037037037037037,0.0555555555555555,0.0277777777777777,0.0185185185185185,0.037037037037037,0.0277777777777777,0.037037037037037,0.0185185185185185
2177,ozone-level-8hr,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0649350649350649,0.0952380952380952,0.0649350649350649,0.0995670995670995,0.0909090909090909,0.1082251082251082,0.0692640692640692,0.1038961038961039,0.0519480519480519,0.0779220779220779
2178,ozone-level-8hr,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,ozone-level-8hr,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,ozone-level-8hr,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,ozone-level-8hr,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,ozone-level-8hr,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,ozone-level-8hr,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,ozone-level-8hr,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,ozone-level-8hr,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,ozone-level-8hr,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,ozone-level-8hr,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,ozone-level-8hr,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,ozone-level-8hr,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,ozone-level-8hr,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,ozone-level-8hr,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,ozone-level-8hr,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,ozone-level-8hr,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,ozone-level-8hr,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,ozone-level-8hr,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,ozone-level-8hr,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,ozone-level-8hr,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,ozone-level-8hr,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,ozone-level-8hr,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,ozone-level-8hr,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,ozone-level-8hr,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,ozone-level-8hr,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,ozone-level-8hr,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,ozone-level-8hr,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
