Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
ar4,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1538461538461538
ar4,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.4337349397590361
ar4,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0588235294117647
ar4,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2105263157894737
ar4,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.16
ar4,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.1481481481481481
ar4,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.2666666666666666
ar4,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0666666666666666
ar4,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.2260869565217391
ar4,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.2622950819672131
ar4,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.2244897959183673
ar4,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.2264150943396226
ar4,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.0588235294117647
ar4,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.0588235294117647
ar4,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2409638554216867
ar4,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.4324324324324324
ar4,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.4578313253012048
ar4,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.2429906542056074
ar4,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.3188405797101449
ar4,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.3188405797101449
ar4,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2247191011235955
ar4,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1639344262295081
ar4,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0769230769230769
ar4,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2631578947368421
ar4,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.2807017543859649
ar4,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0769230769230769
ar4,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0769230769230769
