Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
MeanWhile1,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.25,0.15,0.1,0.1,0.15,0.1,0.0,0.1,0.05,0.0
MeanWhile1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.0384615384615384,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.1153846153846153,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0769230769230769,0.1153846153846153
MeanWhile1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.123076923076923,0.123076923076923,0.1538461538461538,0.123076923076923,0.1846153846153846,0.123076923076923,0.0923076923076923,0.2153846153846154,0.1538461538461538,0.0923076923076923
MeanWhile1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.0769230769230769,0.2051282051282051,0.1025641025641025,0.0769230769230769,0.1538461538461538,0.1025641025641025,0.1025641025641025,0.1538461538461538,0.1538461538461538,0.1025641025641025
MeanWhile1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1333333333333333,0.2,0.1555555555555555,0.1555555555555555,0.2,0.1333333333333333,0.1333333333333333,0.2,0.2222222222222222,0.1777777777777777
MeanWhile1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.054054054054054,0.0,0.054054054054054,0.1081081081081081,0.0,0.1081081081081081,0.1081081081081081,0.054054054054054,0.054054054054054,0.0
MeanWhile1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.0769230769230769
MeanWhile1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
