Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
arsenic-male-bladder,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0454545454545454
arsenic-male-bladder,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.116504854368932
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-bladder,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1188118811881188
arsenic-male-bladder,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.0328947368421052
arsenic-male-bladder,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.0
arsenic-male-bladder,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1840490797546012
arsenic-male-bladder,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1927710843373494
arsenic-male-bladder,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2352941176470588
arsenic-male-bladder,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.0425531914893617
arsenic-male-bladder,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0
arsenic-male-bladder,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1496598639455782
arsenic-male-bladder,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.2119205298013245
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0
arsenic-male-bladder,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1951219512195121
arsenic-male-bladder,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.0362811791383219
arsenic-male-bladder,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0
arsenic-male-bladder,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0
