,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
1295,kc3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,kc3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.1515151515151515,0.1212121212121212,0.0606060606060606,0.0909090909090909,0.1212121212121212,0.1818181818181818,0.1212121212121212,0.1515151515151515,0.1515151515151515,0.1212121212121212
1297,kc3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.1348314606741573,0.1573033707865168,0.1797752808988764,0.1348314606741573,0.1348314606741573,0.1573033707865168,0.2247191011235955,0.1573033707865168,0.0898876404494382,0.1573033707865168
1298,kc3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1785714285714285,0.1607142857142857,0.2142857142857142,0.1964285714285714,0.2321428571428571,0.2321428571428571,0.1785714285714285,0.2142857142857142,0.1607142857142857,0.25
1299,kc3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1629629629629629,0.1185185185185185,0.2962962962962963,0.1777777777777777,0.237037037037037,0.2666666666666666,0.2814814814814815,0.1925925925925926,0.1481481481481481,0.2074074074074074
1300,kc3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.2165605095541401,0.2292993630573248,0.1783439490445859,0.2165605095541401,0.2420382165605095,0.2675159235668789,0.2165605095541401,0.2038216560509554,0.2165605095541401,0.1783439490445859
1301,kc3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.1538461538461538,0.1346153846153846,0.1346153846153846,0.1153846153846153,0.2115384615384615,0.173076923076923,0.2115384615384615,0.2499999999999999,0.1923076923076923,0.2692307692307692
1302,kc3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.174757281553398,0.1359223300970874,0.233009708737864,0.2135922330097087,0.174757281553398,0.2524271844660194,0.1941747572815534,0.174757281553398,0.1359223300970874,0.2524271844660194
1303,kc3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,kc3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
