Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
PieChart1,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0866141732283464
PieChart1,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.247787610619469
PieChart1,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1205164992826398
PieChart1,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.2521008403361344
PieChart1,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1259079903147699
PieChart1,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.0
PieChart1,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0
PieChart1,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.1431870669745958
PieChart1,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.0
PieChart1,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.1205164992826398
PieChart1,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.1205164992826398
PieChart1,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.116504854368932
PieChart1,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.032258064516129
PieChart1,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0634920634920634
PieChart1,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1215999999999999
PieChart1,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.1546526867627785
PieChart1,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.1546526867627785
PieChart1,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1335807050092764
PieChart1,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.3150684931506849
PieChart1,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.125
PieChart1,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.1551020408163265
PieChart1,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.1337126600284495
PieChart1,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.125
PieChart1,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.125
PieChart1,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.125
PieChart1,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.125
PieChart1,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.125
