,Filename,kernel,degree,gamma,coef0,tolerance,nu,shrinking,cachesize,epsilon,Parameter_Iteration,R
816,datatrieve,linear,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0408163265306122
817,datatrieve,polynomial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0
818,datatrieve,radial,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.1098901098901098
819,datatrieve,sigmoid,3,scale,0.0,0.001,0.5,True,200,0.1,0,0.0408163265306122
820,datatrieve,radial,3,auto,0.0,0.001,0.5,True,200,0.1,0,0.1038961038961039
821,datatrieve,radial,3,scale,0.1,0.001,0.5,True,200,0.1,0,0.1098901098901098
822,datatrieve,radial,3,scale,0.2,0.001,0.5,True,200,0.1,0,0.1098901098901098
823,datatrieve,radial,3,scale,0.3,0.001,0.5,True,200,0.1,0,0.1098901098901098
824,datatrieve,radial,3,scale,0.4,0.001,0.5,True,200,0.1,0,0.1098901098901098
825,datatrieve,radial,3,scale,0.0,0.001,0.1,True,200,0.1,0,0.1333333333333333
826,datatrieve,radial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0793650793650793
827,datatrieve,radial,3,scale,0.0,0.001,0.3,True,200,0.1,0,0.0854700854700854
828,datatrieve,radial,3,scale,0.0,0.001,0.4,True,200,0.1,0,0.0934579439252336
829,datatrieve,radial,3,scale,0.0,0.001,0.6,True,200,0.1,0,0.1265822784810126
830,datatrieve,radial,3,scale,0.0,0.001,0.7,True,200,0.1,0,0.1408450704225352
831,datatrieve,radial,3,scale,0.0,0.001,0.8,True,200,0.1,0,0.1408450704225352
832,datatrieve,radial,3,scale,0.0,0.001,0.9,True,200,0.1,0,0.135593220338983
833,datatrieve,radial,3,scale,0.0,0.001,0.5,False,200,0.1,0,0.1098901098901098
834,datatrieve,radial,3,scale,0.0,0.001,0.5,True,50,0.1,0,0.1098901098901098
835,datatrieve,radial,3,scale,0.0,0.001,0.5,True,100,0.1,0,0.1098901098901098
836,datatrieve,radial,3,scale,0.0,0.001,0.5,True,400,0.1,0,0.1098901098901098
837,datatrieve,radial,3,scale,0.0,0.001,0.5,True,200,0.2,0,0.1098901098901098
838,datatrieve,radial,3,scale,0.0,0.001,0.5,True,200,0.01,0,0.1098901098901098
839,datatrieve,radial,3,scale,0.0,0.001,0.5,True,200,0.05,0,0.1098901098901098
1824,datatrieve,linear,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.1
1825,datatrieve,polynomial,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.2608695652173913
1826,datatrieve,sigmoid,3,scale,0.0,0.001,0.2,True,200,0.1,0,0.0898876404494382
1827,datatrieve,radial,3,auto,0.0,0.001,0.2,True,200,0.1,0,0.1071428571428571
1828,datatrieve,radial,3,scale,0.1,0.001,0.2,True,200,0.1,0,0.0793650793650793
1829,datatrieve,radial,3,scale,0.2,0.001,0.2,True,200,0.1,0,0.0793650793650793
1830,datatrieve,radial,3,scale,0.3,0.001,0.2,True,200,0.1,0,0.0793650793650793
1831,datatrieve,radial,3,scale,0.4,0.001,0.2,True,200,0.1,0,0.0793650793650793
1832,datatrieve,radial,3,scale,0.0,0.001,0.2,False,200,0.1,0,0.0793650793650793
1833,datatrieve,radial,3,scale,0.0,0.001,0.2,True,50,0.1,0,0.0793650793650793
1834,datatrieve,radial,3,scale,0.0,0.001,0.2,True,100,0.1,0,0.0793650793650793
1835,datatrieve,radial,3,scale,0.0,0.001,0.2,True,400,0.1,0,0.0793650793650793
1836,datatrieve,radial,3,scale,0.0,0.001,0.2,True,200,0.2,0,0.0793650793650793
1837,datatrieve,radial,3,scale,0.0,0.001,0.2,True,200,0.01,0,0.0793650793650793
1838,datatrieve,radial,3,scale,0.0,0.001,0.2,True,200,0.05,0,0.0793650793650793
2666,datatrieve,linear,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0444444444444444
2667,datatrieve,polynomial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.174757281553398
2668,datatrieve,radial,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0952380952380952
2669,datatrieve,sigmoid,3,scale,0.0,0.001,IF,True,200,0.1,0,0.0392156862745098
2670,datatrieve,radial,3,auto,0.0,0.001,IF,True,200,0.1,0,0.108108108108108
2671,datatrieve,radial,3,scale,0.1,0.001,IF,True,200,0.1,0,0.0952380952380952
2672,datatrieve,radial,3,scale,0.2,0.001,IF,True,200,0.1,0,0.0952380952380952
2673,datatrieve,radial,3,scale,0.3,0.001,IF,True,200,0.1,0,0.0952380952380952
2674,datatrieve,radial,3,scale,0.4,0.001,IF,True,200,0.1,0,0.0952380952380952
2675,datatrieve,radial,3,scale,0.0,0.001,IF,False,200,0.1,0,0.0952380952380952
2676,datatrieve,radial,3,scale,0.0,0.001,IF,True,50,0.1,0,0.0952380952380952
2677,datatrieve,radial,3,scale,0.0,0.001,IF,True,100,0.1,0,0.0952380952380952
2678,datatrieve,radial,3,scale,0.0,0.001,IF,True,400,0.1,0,0.0952380952380952
2679,datatrieve,radial,3,scale,0.0,0.001,IF,True,200,0.2,0,0.0952380952380952
2680,datatrieve,radial,3,scale,0.0,0.001,IF,True,200,0.01,0,0.0952380952380952
2681,datatrieve,radial,3,scale,0.0,0.001,IF,True,200,0.05,0,0.0952380952380952
