,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2135,oil_spill,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,oil_spill,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0681818181818181,0.1136363636363636,0.0909090909090909,0.1136363636363636,0.0,0.1136363636363636
2137,oil_spill,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.074074074074074,0.1037037037037037,0.1333333333333333,0.0296296296296296,0.0888888888888888,0.0592592592592592,0.0296296296296296,0.0888888888888888,0.0888888888888888,0.0592592592592592
2138,oil_spill,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.0769230769230769,0.0879120879120879,0.0879120879120879,0.0659340659340659,0.0879120879120879,0.0769230769230769,0.0549450549450549,0.1098901098901099,0.0879120879120879,0.0659340659340659
2139,oil_spill,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.0964912280701754,0.0789473684210526,0.0614035087719298,0.0701754385964912,0.0614035087719298,0.0701754385964912,0.1052631578947368,0.0789473684210526,0.0614035087719298,0.0701754385964912
2140,oil_spill,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1018181818181818,0.0945454545454545,0.0872727272727272,0.0872727272727272,0.0581818181818181,0.029090909090909,0.0509090909090909,0.1018181818181818,0.0945454545454545,0.0581818181818181
2141,oil_spill,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0784313725490196,0.1372549019607843,0.0784313725490196,0.0588235294117647,0.0784313725490196,0.0784313725490196
2142,oil_spill,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.050314465408805,0.0754716981132075,0.0251572327044025,0.0880503144654088,0.0880503144654088,0.0754716981132075,0.050314465408805,0.050314465408805,0.0754716981132075,0.1257861635220125
2143,oil_spill,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,oil_spill,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,oil_spill,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,oil_spill,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,oil_spill,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,oil_spill,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,oil_spill,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,oil_spill,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,oil_spill,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,oil_spill,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,oil_spill,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,oil_spill,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,oil_spill,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,oil_spill,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,oil_spill,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,oil_spill,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,oil_spill,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,oil_spill,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,oil_spill,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,oil_spill,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,oil_spill,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
