Mat,Sk,ARI
CastMetal1_IF_512_0.5,CastMetal1_256_0.7_auto_1.0_False_1_True,0.9525363041565861
CastMetal1_IF_512_0.5,CastMetal1_256_auto_auto_1.0_False_1_True,0.9599156225863371
CastMetal1_IF_512_0.5,CastMetal1_256_0.8_auto_1.0_False_1_True,0.9640045270470268
CastMetal1_IF_512_0.5,CastMetal1_256_0.9_auto_1.0_False_1_True,0.9607569406166097
CastMetal1_IF_512_0.5,CastMetal1_256_0.9_auto_0.9_False_1_True,0.9591043857618167
CastMetal1_IF_512_0.5,CastMetal1_256_0.9_auto_0.8_False_1_True,0.9535754433645357
CastMetal1_IF_512_0.5,CastMetal1_256_0.9_auto_0.9_True_1_True,0.6177881602849092
CastMetal1_IF_512_0.5,CastMetal1_256_0.9_auto_0.9_False_None_True,0.9447306971032913
CastMetal1_IF_512_0.5,CastMetal1_512_1.0_auto_1.0_True_None_True,0.6087951206433201
CastMetal1_IF_512_0.5,CastMetal1_256_1.0_auto_1.0_True_None_True,0.6160877106385665
CastMetal1_IF_512_0.5,CastMetal1_128_1.0_auto_1.0_True_None_True,0.601553093068975
CastMetal1_IF_512_0.5,CastMetal1_256_0.9_auto_1.0_True_None_True,0.6111192013646435
CastMetal1_IF_512_0.5,CastMetal1_256_1.0_auto_0.9_True_None_True,0.6310328302384045
CastMetal1_IF_512_0.5,CastMetal1_256_1.0_auto_0.8_True_None_True,0.619358567216918
CastMetal1_IF_512_0.5,CastMetal1_256_1.0_auto_0.9_False_None_True,0.9407820507534186
CastMetal1_IF_512_auto,CastMetal1_256_1.0_auto_0.9_False_None_True,0.936650116318803
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.9_False_None_True,0.9525805025434263
CastMetal1_IF_512_auto,CastMetal1_512_0.9_auto_0.9_False_None_True,0.9595950327912746
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_1.0_False_None_True,0.9526157189772492
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.8_False_None_True,0.9452829789453248
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.7_False_None_True,0.9418299518092299
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.8_True_None_True,0.5976373559520203
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.8_False_1_True,0.9495655047716931
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.8_False_1_False,0.9431417160321403
CastMetal1_IF_512_1,CastMetal1_512_1.0_auto_0.8_False_1_True,0.9454257105770596
CastMetal1_IF_512_1,CastMetal1_256_1.0_auto_0.8_False_1_True,0.9471981142949559
CastMetal1_IF_512_1,CastMetal1_512_0.9_auto_0.8_False_1_True,0.9553258605122672
CastMetal1_IF_512_1,CastMetal1_512_1.0_auto_0.7_False_1_True,0.9460764334861365
CastMetal1_IF_512_1,CastMetal1_512_1.0_auto_0.8_True_1_True,0.6255059947706797
CastMetal1_IF_512_1,CastMetal1_512_1.0_auto_0.8_False_None_True,0.9411392939770677
CastMetal1_IF_512_auto,CastMetal1_256_1.0_auto_0.8_False_1_True,0.9505024037883156
CastMetal1_IF_512_auto,CastMetal1_512_0.9_auto_0.8_False_1_True,0.959039507716802
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.9_False_1_True,0.9547569818904336
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.7_False_1_True,0.9493706106190839
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.8_True_1_True,0.6255059947706797
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.1_False_1_True,0.89969822090745
CastMetal1_IF_512_auto,CastMetal1_256_1.0_auto_0.1_False_1_True,0.8802591640073331
CastMetal1_IF_512_auto,CastMetal1_512_0.9_auto_0.1_False_1_True,0.8871161010030088
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.2_False_1_True,0.9436092527731067
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.3_False_1_True,0.9462924486892773
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.4_False_1_True,0.9517419841187004
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.5_False_1_True,0.9431417160321403
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.4_True_1_True,0.5898882557540298
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.4_False_None_True,0.9452829789453248
CastMetal1_IF_512_auto,CastMetal1_512_1.0_auto_0.4_False_1_False,0.940965236685133
CastMetal1_IF_256_auto,CastMetal1_512_1.0_auto_0.4_False_1_True,0.9517419841187004
CastMetal1_IF_256_auto,CastMetal1_256_1.0_auto_0.4_False_1_True,0.9402936063914421
CastMetal1_IF_256_auto,CastMetal1_512_0.9_auto_0.4_False_1_True,0.9501846568774542
CastMetal1_IF_256_auto,CastMetal1_512_1.0_auto_0.5_False_1_True,0.9431417160321403
CastMetal1_IF_256_auto,CastMetal1_512_1.0_auto_0.3_False_1_True,0.9454698021503259
CastMetal1_IF_256_auto,CastMetal1_512_1.0_auto_0.4_True_1_True,0.5898882557540298
CastMetal1_IF_256_auto,CastMetal1_512_1.0_auto_0.4_False_None_True,0.9452829789453248
CastMetal1_IF_256_auto,CastMetal1_512_1.0_auto_0.4_False_1_False,0.940965236685133
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.4_False_1_True,0.9517419841187004
CastMetal1_IF_128_auto,CastMetal1_256_1.0_auto_0.4_False_1_True,0.9382573651905396
CastMetal1_IF_128_auto,CastMetal1_512_0.9_auto_0.4_False_1_True,0.9517939616026686
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.5_False_1_True,0.9431417160321403
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.3_False_1_True,0.9462924486892771
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.4_True_1_True,0.5898882557540298
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.4_False_None_True,0.9452829789453248
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.4_False_1_False,0.940965236685133
CastMetal1_IF_100_auto,CastMetal1_512_1.0_auto_0.4_False_1_True,0.9360676321998846
CastMetal1_IF_100_auto,CastMetal1_256_1.0_auto_0.4_False_1_True,0.9254521138712303
CastMetal1_IF_100_auto,CastMetal1_512_0.9_auto_0.4_False_1_True,0.9370497018143993
CastMetal1_IF_100_auto,CastMetal1_512_1.0_auto_0.5_False_1_True,0.9299153587701895
CastMetal1_IF_100_auto,CastMetal1_512_1.0_auto_0.6_False_1_True,0.9383336479341058
CastMetal1_IF_100_auto,CastMetal1_512_1.0_auto_0.5_True_1_True,0.6147638164479939
CastMetal1_IF_100_auto,CastMetal1_512_1.0_auto_0.5_False_None_True,0.9404241217457142
CastMetal1_IF_100_auto,CastMetal1_512_1.0_auto_0.5_False_1_False,0.9224760491560479
CastMetal1_IF_128_auto,CastMetal1_256_1.0_auto_0.5_False_1_True,0.9297560704091618
CastMetal1_IF_128_auto,CastMetal1_512_0.9_auto_0.5_False_1_True,0.9482718458597096
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.6_False_1_True,0.9523401305931773
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.1_False_1_True,0.915912480292688
CastMetal1_IF_128_auto,CastMetal1_256_1.0_auto_0.1_False_1_True,0.891837338293929
CastMetal1_IF_128_auto,CastMetal1_512_0.9_auto_0.1_False_1_True,0.9001228458457394
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.2_False_1_True,0.9485753556418917
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.2_True_1_True,0.57165721044418
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.2_False_None_True,0.9427921459636854
CastMetal1_IF_128_auto,CastMetal1_512_1.0_auto_0.2_False_1_False,0.94218386683638
CastMetal1_0.1_128_auto,CastMetal1_2_0.1_auto_1.0_True_None_False,0.1359074730449443
CastMetal1_0.1_128_auto,CastMetal1_4_0.1_auto_1.0_True_None_False,0.2588375091292323
CastMetal1_0.1_128_auto,CastMetal1_8_0.1_auto_1.0_True_None_False,0.25886923753446855
CastMetal1_0.1_128_auto,CastMetal1_16_0.1_auto_1.0_True_None_False,0.28956868643952655
CastMetal1_0.1_128_auto,CastMetal1_32_0.1_auto_1.0_True_None_False,0.35851341503204204
CastMetal1_0.1_128_auto,CastMetal1_64_0.1_auto_1.0_True_None_False,0.33414870994657747
CastMetal1_0.1_128_auto,CastMetal1_32_0.2_auto_1.0_True_None_False,0.439520192654149
CastMetal1_0.1_128_auto,CastMetal1_32_0.3_auto_1.0_True_None_False,0.5675650418947118
CastMetal1_0.1_128_auto,CastMetal1_32_0.4_auto_1.0_True_None_False,0.5009743311644987
CastMetal1_0.1_128_auto,CastMetal1_32_0.3_auto_0.9_True_None_False,0.5099618391031943
CastMetal1_0.1_128_auto,CastMetal1_32_0.3_auto_1.0_False_None_False,0.5913200934402196
CastMetal1_0.1_128_auto,CastMetal1_32_0.3_auto_1.0_False_1_False,0.6391798209404569
CastMetal1_0.1_128_auto,CastMetal1_32_0.3_auto_1.0_False_1_True,0.6024161942029674
CastMetal1_IF_128_auto,CastMetal1_32_0.3_auto_1.0_False_1_False,0.6455951050689572
CastMetal1_IF_128_auto,CastMetal1_64_0.3_auto_1.0_False_1_False,0.6591872528275674
CastMetal1_IF_128_auto,CastMetal1_100_0.3_auto_1.0_False_1_False,0.6675924924362745
CastMetal1_IF_128_auto,CastMetal1_128_0.3_auto_1.0_False_1_False,0.659758093357997
CastMetal1_IF_128_auto,CastMetal1_100_0.4_auto_1.0_False_1_False,0.7410986839645605
CastMetal1_IF_128_auto,CastMetal1_100_0.5_auto_1.0_False_1_False,0.8092736131755234
CastMetal1_IF_128_auto,CastMetal1_100_0.6_auto_1.0_False_1_False,0.8562329099967108
CastMetal1_IF_128_auto,CastMetal1_100_0.7_auto_1.0_False_1_False,0.9038512760311468
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_1.0_False_1_False,0.9243517886038098
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_1.0_False_1_False,0.9128902450047996
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_0.9_False_1_False,0.9248879140289585
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_0.8_False_1_False,0.9272256119206063
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_0.9_True_1_False,0.6244693730563412
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_0.9_False_None_False,0.9225032998545802
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_0.9_False_1_True,0.9195111906298254
CastMetal1_IF_256_auto,CastMetal1_100_auto_auto_0.9_False_1_False,0.9211093022843443
CastMetal1_IF_256_auto,CastMetal1_128_auto_auto_0.9_False_1_False,0.9228932802512102
CastMetal1_IF_256_auto,CastMetal1_64_auto_auto_0.9_False_1_False,0.900004971531664
CastMetal1_IF_256_auto,CastMetal1_100_0.8_auto_0.9_False_1_False,0.9185101209153658
CastMetal1_IF_256_auto,CastMetal1_100_0.7_auto_0.9_False_1_False,0.8902185181755777
CastMetal1_IF_256_auto,CastMetal1_100_auto_auto_1.0_False_1_False,0.9247363432843254
CastMetal1_IF_256_auto,CastMetal1_100_auto_auto_0.8_False_1_False,0.9220905753685466
CastMetal1_IF_256_auto,CastMetal1_100_auto_auto_0.9_True_1_False,0.6253855182909311
CastMetal1_IF_256_auto,CastMetal1_100_auto_auto_0.9_False_None_False,0.9148375473330392
CastMetal1_IF_256_auto,CastMetal1_100_auto_auto_0.9_False_1_True,0.9175766009418314
CastMetal1_IF_100_auto,CastMetal1_100_auto_auto_0.9_False_1_False,0.9164838730984889
CastMetal1_IF_100_auto,CastMetal1_128_auto_auto_0.9_False_1_False,0.9184918536266383
CastMetal1_IF_100_auto,CastMetal1_64_auto_auto_0.9_False_1_False,0.8901109504587684
CastMetal1_IF_100_auto,CastMetal1_100_0.8_auto_0.9_False_1_False,0.9089867334269642
CastMetal1_IF_100_auto,CastMetal1_100_0.7_auto_0.9_False_1_False,0.8880110615577634
CastMetal1_IF_100_auto,CastMetal1_100_auto_auto_1.0_False_1_False,0.917175832067461
CastMetal1_IF_100_auto,CastMetal1_100_auto_auto_0.8_False_1_False,0.9155858119574691
CastMetal1_IF_100_auto,CastMetal1_100_auto_auto_0.9_True_1_False,0.6238496566177292
CastMetal1_IF_100_auto,CastMetal1_100_auto_auto_0.9_False_None_False,0.9108891298638727
CastMetal1_IF_100_auto,CastMetal1_100_auto_auto_0.9_False_1_True,0.9107078104536636
CastMetal1_IF_128_auto,CastMetal1_128_auto_auto_0.9_False_1_False,0.9302141331036293
CastMetal1_IF_128_auto,CastMetal1_64_auto_auto_0.9_False_1_False,0.89650372826698
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.9_False_1_False,0.916922788134371
CastMetal1_IF_128_auto,CastMetal1_100_0.7_auto_0.9_False_1_False,0.8994356732862733
CastMetal1_IF_128_auto,CastMetal1_2_0.1_auto_0.1_False_1_False,0.1669158487604944
CastMetal1_IF_128_auto,CastMetal1_4_0.1_auto_0.1_False_1_False,0.2761551692810294
CastMetal1_IF_128_auto,CastMetal1_8_0.1_auto_0.1_False_1_False,0.31062289409131916
CastMetal1_IF_128_auto,CastMetal1_16_0.1_auto_0.1_False_1_False,0.3346984474789137
CastMetal1_IF_128_auto,CastMetal1_32_0.1_auto_0.1_False_1_False,0.3395985001365216
CastMetal1_IF_128_auto,CastMetal1_64_0.1_auto_0.1_False_1_False,0.3517616607186984
CastMetal1_IF_128_auto,CastMetal1_100_0.1_auto_0.1_False_1_False,0.379108900480241
CastMetal1_IF_128_auto,CastMetal1_128_0.1_auto_0.1_False_1_False,0.3609192212180203
CastMetal1_IF_128_auto,CastMetal1_100_0.2_auto_0.1_False_1_False,0.45555010704406584
CastMetal1_IF_128_auto,CastMetal1_100_0.3_auto_0.1_False_1_False,0.6053979136501301
CastMetal1_IF_128_auto,CastMetal1_100_0.4_auto_0.1_False_1_False,0.6628462538236435
CastMetal1_IF_128_auto,CastMetal1_100_0.5_auto_0.1_False_1_False,0.7103871596298172
CastMetal1_IF_128_auto,CastMetal1_100_0.6_auto_0.1_False_1_False,0.7505912552664169
CastMetal1_IF_128_auto,CastMetal1_100_0.7_auto_0.1_False_1_False,0.8164303668134917
CastMetal1_IF_128_auto,CastMetal1_100_auto_auto_0.1_False_1_False,0.8528243899379788
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.1_False_1_False,0.8578419399951801
CastMetal1_IF_128_auto,CastMetal1_100_0.9_auto_0.1_False_1_False,0.85240619040187
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.2_False_1_False,0.8899133019384249
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.3_False_1_False,0.9054594377166134
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.4_False_1_False,0.9144217086504294
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.5_False_1_False,0.9109629278119962
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.4_True_1_False,0.5737679576521271
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.4_False_None_False,0.9045490933997812
CastMetal1_IF_128_auto,CastMetal1_100_0.8_auto_0.4_False_1_True,0.914674943244088
CastMetal1_0.1_128_auto,CastMetal1_512_1.0_auto_1.0_True_None_True,0.605491992974876
CastMetal1_0.1_128_auto,CastMetal1_256_1.0_auto_1.0_True_None_True,0.6113572977267817
CastMetal1_0.1_128_auto,CastMetal1_128_1.0_auto_1.0_True_None_True,0.598278678753575
CastMetal1_0.1_128_auto,CastMetal1_256_0.9_auto_1.0_True_None_True,0.6072254940833944
CastMetal1_0.1_128_auto,CastMetal1_256_1.0_auto_0.9_True_None_True,0.6276482850770733
CastMetal1_0.1_128_auto,CastMetal1_256_1.0_auto_0.8_True_None_True,0.6157004619013015
CastMetal1_0.1_128_auto,CastMetal1_256_1.0_auto_0.9_False_None_True,0.9233206244101565
CastMetal1_0.1_128_auto,CastMetal1_256_1.0_auto_0.9_False_1_True,0.9295672635356027
CastMetal1_0.1_128_auto,CastMetal1_256_1.0_auto_0.9_False_None_False,0.9271482001168532
CastMetal1_0.1_128_auto,CastMetal1_512_0.1_auto_1.0_True_1_False,0.35175721749528727
CastMetal1_0.1_128_auto,CastMetal1_256_0.1_auto_1.0_True_1_False,0.3572849604267885
CastMetal1_0.1_128_auto,CastMetal1_128_0.1_auto_1.0_True_1_False,0.36421589854035136
CastMetal1_0.1_128_auto,CastMetal1_100_0.1_auto_1.0_True_1_False,0.3295079259551457
CastMetal1_0.1_128_auto,CastMetal1_128_0.2_auto_1.0_True_1_False,0.43459362377826066
CastMetal1_0.1_128_auto,CastMetal1_128_0.3_auto_1.0_True_1_False,0.5176704162720318
CastMetal1_0.1_128_auto,CastMetal1_128_0.4_auto_1.0_True_1_False,0.5538770750444996
CastMetal1_0.1_128_auto,CastMetal1_128_0.5_auto_1.0_True_1_False,0.5838475460965605
CastMetal1_0.1_128_auto,CastMetal1_128_0.6_auto_1.0_True_1_False,0.5842946431369193
CastMetal1_0.1_128_auto,CastMetal1_128_0.7_auto_1.0_True_1_False,0.6052067809335341
CastMetal1_0.1_128_auto,CastMetal1_128_auto_auto_1.0_True_1_False,0.6195434099457993
