Filename,Method,OutlierFraction,NumTrials,BiasCorrection,NumOGKIterations,UnivariateEstimator,ReweightingMethod,NumConcentrationSteps,StartMethod,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
arsenic-female-lung,ogk,0.5,1000,1,3,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
arsenic-male-bladder,olivehawkins,0.5,1000,1,1,tauscale,rfch,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
arsenic-male-bladder,olivehawkins,0.5,1000,1,1,tauscale,rfch,5,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.25,1000,0,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,ogk,0.25,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,olivehawkins,0.25,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.3,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.4,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.5,2,0,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,ogk,0.5,2,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,olivehawkins,0.5,2,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.4,2,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.5,1000,0,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,ogk,0.5,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,olivehawkins,0.5,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cardio,fmcd,0.05,5,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pima,olivehawkins,0.1,750,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pima,fmcd,0.1,750,1,2,tauscale,rfch,10,classical,0,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pima,fmcd,0.05,25,0,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pima,ogk,0.05,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pima,olivehawkins,0.05,1000,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pima,fmcd,0.1,1000,1,2,tauscale,rfch,10,classical,0,1.0,0.9927251602528894,1.0,0.9927251602528894,1.0,0.985510235663061,1.0,1.0,1.0,0.9927251602528894,1.0,0.9927251602528894,1.0,0.985510235663061,1.0,1.0,1.0,0.9927251602528894,1.0,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,1.0,0.985510235663061,1.0,1.0,1.0,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.9927251602528894,0.985510235663061,1.0,1.0,1.0,0.985510235663061,0.985510235663061,0.985510235663061,1.0,1.0,1.0
satellite,olivehawkins,0.5,50,1,2,tauscale,rfch,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,olivehawkins,0.5,50,1,2,tauscale,rfch,15,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,olivehawkins,0.5,50,1,2,tauscale,rfch,5,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,olivehawkins,0.5,50,1,2,tauscale,rfch,10,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,olivehawkins,0.5,50,1,2,tauscale,rfch,10,elemental,0,0.9993619389316042,1.0,0.999361886423801,1.0,0.999361886423801,0.999361886423801,1.0,1.0,0.9987239186371688,0.9993619389316042,0.9987240237672278,0.9993619389316042,0.9987240237672278,0.9987240237672278,0.9993619389316042,0.9993619389316042,0.9980862544639368,0.999361886423801,1.0,0.999361886423801,0.999361886423801,1.0,1.0,0.9987239186371688,0.999361886423801,1.0,0.9987239185963387,0.999361886423801,0.999361886423801,0.998086096474518,0.999361886423801,0.999361886423801,1.0,1.0,0.9987239186371688,0.9987239185963387,0.999361886423801,0.999361886423801,0.998086096474518,0.999361886423801,0.999361886423801,0.9993618337850875,1.0,0.9987239186371688,0.9987239186371688
satellite,olivehawkins,0.4,50,1,2,tauscale,rfch,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,fmcd,0.5,1000,1,3,tauscale,rfch,20,classical,0,1.0,1.0,0.9993699364018354,0.9987400999730788,0.9987400373129275,0.9993699364018354,0.9993699364018354,1.0,0.9987400999730788,1.0,0.9993699364018354,0.9987400999730788,0.9987400373129275,0.9993699364018354,0.9993699364018354,1.0,0.9987400999730788,0.9993699364018354,0.9987400999730788,0.9987400373129275,0.9993699364018354,0.9993699364018354,1.0,0.9987400999730788,0.9981103967686998,0.9993699050080165,0.9987400372842243,1.0,0.9993699364018354,0.9981103967686998,0.9987400373129275,0.9981103967686998,0.9981103967686998,0.9987400999730788,1.0,0.9981103026165195,0.9993699050080165,0.9987400373129275,0.9987400373129275,0.9987400372842243,0.9993699364018354,0.9981103967686998,0.9993699364018354,0.9981103967686998,0.9987400999730788
satellite,olivehawkins,0.4,250,1,2,tauscale,rfch,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satimage-2,fmcd,0.05,1000,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,0.9984073782507396,0.9984073782507396,0.9984073782507396,1.0,0.9992036927435329,1.0,0.9992036927435329,1.0,0.9984073782507396,0.9984073782507396,0.9984073782507396,1.0,0.9992036927435329,1.0,0.9992036927435329,0.9984073782507396,0.9984073782507396,0.9984073782507396,1.0,0.9992036927435329,1.0,0.9992036927435329,1.0,1.0,0.9984073782507396,0.9992036927435329,0.9984073782507396,0.9992036927435329,1.0,0.9984073782507396,0.9992036927435329,0.9984073782507396,0.9992036927435329,0.9984073782507396,0.9992036927435329,0.9984073782507396,0.9992036927435329,0.9992036927435329,1.0,0.9992036927435329,0.9992036927435329,1.0,0.9992036927435329
satimage-2,olivehawkins,0.1,1000,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satimage-2,olivehawkins,0.05,750,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satimage-2,olivehawkins,0.05,750,1,2,tauscale,rfch,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satimage-2,olivehawkins,0.05,1000,1,2,tauscale,rmvn,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satimage-2,olivehawkins,0.05,1000,1,2,tauscale,rmvn,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thyroid,olivehawkins,0.05,1000,1,2,tauscale,rmvn,10,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,15,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thyroid,olivehawkins,0.05,750,1,2,tauscale,rfch,15,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thyroid,olivehawkins,0.05,750,1,2,tauscale,rfch,5,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,5,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,10,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,ogk,0.05,1000,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,fmcd,0.1,1000,1,2,tauscale,rfch,20,medianball,0,0.9987001352926783,0.9987001352926783,0.9987001352926783,0.9987001352926783,0.9987001352926783,0.9987001352926783,0.9987001352926783,0.9967531822959184,0.9987001352926783,1.0,1.0,1.0,1.0,1.0,1.0,0.9954557187430656,1.0,1.0,1.0,1.0,1.0,1.0,0.9954557187430656,1.0,1.0,1.0,1.0,1.0,0.9954557187430656,1.0,1.0,1.0,1.0,0.9954557187430656,1.0,1.0,1.0,0.9954557187430656,1.0,1.0,0.9954557187430656,1.0,0.9954557187430656,1.0,0.9954557187430656
annthyroid,fmcd,0.05,750,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,0.9986546822363562,0.9986546822363562,0.9986546822363562,0.9986546822363562,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,olivehawkins,0.05,750,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,fmcd,0.05,1000,0,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,0.9986546822363562,0.9986546822363562,0.9986546822363562,0.9986546822363562,0.9986546822363562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rmvn,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rmvn,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,ogk,0.25,1000,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,fmcd,0.3,1000,1,2,tauscale,rfch,20,medianball,0,0.9993986484725438,0.9993986484725438,0.9993986484725438,0.9975953864763684,0.9993986484725438,0.9993986484725438,0.9993986484725438,0.9993986484725438,0.9993986484725438,1.0,1.0,0.9969949130156636,1.0,1.0,1.0,1.0,1.0,1.0,0.9969949130156636,1.0,1.0,1.0,1.0,1.0,0.9969949130156636,1.0,1.0,1.0,1.0,1.0,0.9969949130156636,0.9969949130156636,0.9969949130156636,0.9969949130156636,0.9969949130156636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,fmcd,0.2,1000,1,2,tauscale,rfch,20,medianball,0,0.9987608442884447,1.0,1.0,0.9993804061084283,1.0,1.0,1.0,1.0,1.0,0.9987608442884447,0.9987608442884447,0.9993804061084283,0.9987608442884447,0.9987608442884447,0.9987608442884447,0.9987608442884447,0.9987608442884447,1.0,0.9993804061084283,1.0,1.0,1.0,1.0,1.0,0.9993804061084283,1.0,1.0,1.0,1.0,1.0,0.9993804061084283,0.9993804061084283,0.9993804061084283,0.9993804061084283,0.9993804061084283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,fmcd,0.25,750,1,2,tauscale,rfch,20,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annthyroid,fmcd,0.25,1000,0,2,tauscale,rfch,20,medianball,0,0.9993899414707242,0.9993899414707242,0.9993899414707242,0.9993899414707242,0.9993899414707242,0.9993899414707242,0.9993899414707242,0.9993899414707242,0.9993899414707242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
appendicitis,olivehawkins,0.4,25,1,2,tauscale,rfch,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rmvn,20,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rfch,2,classical,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rfch,5,medianball,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
