Filename,ntrees,standardize_data,sample_size,ncols_per_tree,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
PizzaCutter3,512,True,0.8,def,0,0.10447039429464904,0.0028985507246376925,0.9862587017439057
PizzaCutter3,512,True,0.9,def,0,0.09535215283718275,0.0,0.995069072977092
PizzaCutter3,512,True,auto,0.1,0,0.08333333333333329,0.0,1.0
PizzaCutter3,512,True,auto,0.2,0,0.09407813070463673,0.0,0.9948430246998945
PizzaCutter3,512,True,auto,0.3,0,0.0954668853333063,0.0029850746268656582,0.9895841029937473
PizzaCutter3,512,True,auto,0.4,0,0.10198706559830459,0.04132231404958664,0.9908967774971056
PizzaCutter3,512,True,auto,0.5,0,0.07720335178811907,0.05645451276519196,0.9843718207023602
PizzaCutter3,512,True,auto,0.6,0,0.09615467859461799,0.0030030030030032163,0.9924383998949844
PizzaCutter3,512,True,auto,0.7,0,0.09708937746551613,0.0030395136778119257,0.986930264849936
PizzaCutter3,512,True,auto,0.8,0,0.08495195861049513,0.0,0.9947208859083297
PizzaCutter3,512,True,auto,0.9,0,0.10107205139316637,0.08459630752273371,0.9645341799180072
PizzaCutter3,512,True,auto,1,0,0.08601368691189049,0.0,0.9901669921514267
analcatdata_apnea1,2,True,auto,def,0,0.23372226239247076,0.0644799440329823,0.07340184500721322
analcatdata_apnea1,4,True,auto,def,0,0.20789751257573305,0.11302686714522119,0.12228510992205961
analcatdata_apnea1,8,True,auto,def,0,0.20080357167759555,0.15815074343009716,0.31145299853387515
analcatdata_apnea1,16,True,auto,def,0,0.19325826587139452,0.05992516494845239,0.43591770380266337
analcatdata_apnea1,32,True,auto,def,0,0.18312290290802274,0.047832496049158874,0.6372205367212105
analcatdata_apnea1,64,True,auto,def,0,0.18834955612958365,0.055793991416309266,0.7961359699916121
analcatdata_apnea1,100,True,auto,def,0,0.17356663724354018,0.04861922866786326,0.8796779876713916
analcatdata_apnea1,128,True,auto,def,0,0.17705031902625074,0.025890355184058484,0.8953212306637846
analcatdata_apnea1,256,True,auto,def,0,0.1673807441062199,0.023940189294520065,0.9382309430474803
analcatdata_apnea1,512,True,auto,def,0,0.1695452671919822,0.06556041188236167,0.9834415261465733
analcatdata_apnea1,512,False,auto,def,0,0.18187084423889746,0.050861446404622,0.9526514641390853
analcatdata_apnea1,512,True,0.1,def,0,0.24929553962893763,0.005029198529739399,0.9396523684825758
analcatdata_apnea1,512,True,0.2,def,0,0.25158220491369854,0.0163019789033214,0.9549786163607655
analcatdata_apnea1,512,True,0.3,def,0,0.2607733826190679,0.005235602094240775,0.962041213772413
analcatdata_apnea1,512,True,0.4,def,0,0.23302975909014317,0.008797653958944204,0.9464984795690187
analcatdata_apnea1,512,True,0.5,def,0,0.1885426712434503,0.04667339244942391,0.9499204511240497
analcatdata_apnea1,512,True,0.6,def,0,0.21859385298916711,0.005992452210047029,0.960330927345434
analcatdata_apnea1,512,True,0.7,def,0,0.18641666090899625,0.011695084384476515,0.9519387856093314
analcatdata_apnea1,512,True,0.8,def,0,0.1651519048004761,0.00929732115761301,0.9483839791106313
analcatdata_apnea1,512,True,0.9,def,0,0.1554755391440789,0.03772965095865936,0.9562587839865764
analcatdata_apnea1,512,True,auto,0.1,0,0.22761194029850743,0.0,1.0
analcatdata_apnea1,512,True,auto,0.2,0,0.22761194029850743,0.0,1.0
analcatdata_apnea1,512,True,auto,0.3,0,0.22761194029850743,0.0,1.0
analcatdata_apnea1,512,True,auto,0.4,0,0.2587200302798389,0.006882155321439127,0.9101140639753628
analcatdata_apnea1,512,True,auto,0.5,0,0.25844264854810556,0.00877352154189333,0.9121891651372579
analcatdata_apnea1,512,True,auto,0.6,0,0.2603553313360985,0.005420257274884413,0.9324481229848337
analcatdata_apnea1,512,True,auto,0.7,0,0.17510003147057493,0.08021164021164007,0.9752744457026915
analcatdata_apnea1,512,True,auto,0.8,0,0.17017463671467176,0.0687808013713305,0.9755303480753996
analcatdata_apnea1,512,True,auto,0.9,0,0.17281956937490334,0.04236752499283274,0.9776243592871108
analcatdata_apnea1,512,True,auto,1,0,0.17992669920850887,0.03642121931908127,0.9781111196127357
analcatdata_apnea2,2,True,auto,def,0,0.2019079415405926,0.16883208380482106,0.08897682614148915
analcatdata_apnea2,4,True,auto,def,0,0.19480596314971543,0.20298569272173653,0.1312025608269915
analcatdata_apnea2,8,True,auto,def,0,0.17766000622903497,0.18406325234736975,0.27613481628884057
analcatdata_apnea2,16,True,auto,def,0,0.16689274890625166,0.11098133774232158,0.4551102493651817
analcatdata_apnea2,32,True,auto,def,0,0.17211528263003834,0.09950064846779912,0.6019490656800863
analcatdata_apnea2,64,True,auto,def,0,0.16821844641552658,0.02619379062847209,0.7804668990239566
analcatdata_apnea2,100,True,auto,def,0,0.1753347239270841,0.01475521358699483,0.8803554308987758
analcatdata_apnea2,128,True,auto,def,0,0.1720309581704573,0.013672143249553632,0.9065105529686395
analcatdata_apnea2,256,True,auto,def,0,0.17447447480586561,0.035290815968567986,0.9417358564192763
analcatdata_apnea2,512,True,auto,def,0,0.16557614239300922,0.006198452948107006,0.9747657163585564
analcatdata_apnea2,512,False,auto,def,0,0.16945152917326162,0.014588170068262947,0.9469022404520335
analcatdata_apnea2,512,True,0.1,def,0,0.23172934681880558,0.003999999999999925,0.9363679630386736
analcatdata_apnea2,512,True,0.2,def,0,0.23912565389973847,0.006859824614154107,0.9652726259457217
analcatdata_apnea2,512,True,0.3,def,0,0.24356571524997564,0.020626263185580918,0.9502995654953056
analcatdata_apnea2,512,True,0.4,def,0,0.22378319534336683,0.027089294340604253,0.950036562268225
analcatdata_apnea2,512,True,0.5,def,0,0.1719417184288295,0.0374329730189805,0.9584854973871194
analcatdata_apnea2,512,True,0.6,def,0,0.1994465385676197,0.006711409395973086,0.9548151616540201
analcatdata_apnea2,512,True,0.7,def,0,0.17640888848703776,0.028543684358469823,0.9384352349698598
analcatdata_apnea2,512,True,0.8,def,0,0.16144345901851576,0.01007753491074471,0.9357445902001624
analcatdata_apnea2,512,True,0.9,def,0,0.16287468838999541,0.003064351378958293,0.9660986063653875
analcatdata_apnea2,512,True,auto,0.1,0,0.23747680890538034,0.0,1.0
analcatdata_apnea2,512,True,auto,0.2,0,0.23747680890538034,0.0,1.0
analcatdata_apnea2,512,True,auto,0.3,0,0.23747680890538034,0.0,1.0
analcatdata_apnea2,512,True,auto,0.4,0,0.25223850042841967,0.007199907949840664,0.9116642939109895
analcatdata_apnea2,512,True,auto,0.5,0,0.2501554913194667,0.006425983901996832,0.9082606154143319
analcatdata_apnea2,512,True,auto,0.6,0,0.25086241978024926,0.005722709060044568,0.9190233254626878
analcatdata_apnea2,512,True,auto,0.7,0,0.16571382836545218,0.0031152647975076107,0.9733505402188815
analcatdata_apnea2,512,True,auto,0.8,0,0.16612947848154302,0.008333333333333278,0.9714201624642437
analcatdata_apnea2,512,True,auto,0.9,0,0.16584936643672504,0.004149377593360788,0.9719039169906591
analcatdata_apnea2,512,True,auto,1,0,0.1665358705465657,0.007290643818594048,0.9777040689246135
analcatdata_apnea3,2,True,auto,def,0,0.19908538373646198,0.1475781649057817,0.09628353566097697
analcatdata_apnea3,4,True,auto,def,0,0.18317022523441706,0.19256889762585766,0.15534587079004808
analcatdata_apnea3,8,True,auto,def,0,0.1622083807192647,0.06793959874282215,0.26870960445001335
analcatdata_apnea3,16,True,auto,def,0,0.1694781282987628,0.110326009640117,0.4597528624587002
analcatdata_apnea3,32,True,auto,def,0,0.15618999939236547,0.11263382834369823,0.579587066342999
analcatdata_apnea3,64,True,auto,def,0,0.14693259886465995,0.07919217526569727,0.7254131275809028
analcatdata_apnea3,100,True,auto,def,0,0.14152800208657992,0.06099791837507101,0.8406179213692992
analcatdata_apnea3,128,True,auto,def,0,0.14347399704309063,0.04719959987506753,0.8751226869388249
analcatdata_apnea3,256,True,auto,def,0,0.16615961611536828,0.055951407545847265,0.9362630469575322
analcatdata_apnea3,512,True,auto,def,0,0.15067783208055863,0.003484320557491259,0.9877199561871398
analcatdata_apnea3,512,False,auto,def,0,0.20898668580084506,0.0389610389610389,0.9844387788105916
analcatdata_apnea3,512,True,0.1,def,0,0.21383768846518744,0.002070393374741148,0.9606889148506219
analcatdata_apnea3,512,True,0.2,def,0,0.22204721955080026,0.032363616683143165,0.9575552545612571
analcatdata_apnea3,512,True,0.3,def,0,0.2292946560813019,0.012320802636273812,0.9569386421108337
analcatdata_apnea3,512,True,0.4,def,0,0.19061694156570813,0.02648461918078629,0.959200639102553
analcatdata_apnea3,512,True,0.5,def,0,0.23238560032319006,0.025006561146337324,0.9567906223928974
analcatdata_apnea3,512,True,0.6,def,0,0.19463703461942639,0.0028063610851262566,0.959012434673072
analcatdata_apnea3,512,True,0.7,def,0,0.14601593022065235,0.011138835885643236,0.9463871023110149
analcatdata_apnea3,512,True,0.8,def,0,0.15531882038120443,0.007544333398290911,0.9615187984513144
analcatdata_apnea3,512,True,0.9,def,0,0.14513496129704792,0.003337041156840773,0.9774230934518459
analcatdata_apnea3,512,True,auto,0.1,0,0.2178217821782178,0.0,1.0
analcatdata_apnea3,512,True,auto,0.2,0,0.2178217821782178,0.0,1.0
analcatdata_apnea3,512,True,auto,0.3,0,0.2178217821782178,0.0,1.0
analcatdata_apnea3,512,True,auto,0.4,0,0.2240995587220178,0.02912061675515962,0.8947056787473481
analcatdata_apnea3,512,True,auto,0.5,0,0.22707692219692294,0.0063833305544989585,0.8960315365734587
analcatdata_apnea3,512,True,auto,0.6,0,0.2317315990837642,0.0014858841010400206,0.9530466566452073
analcatdata_apnea3,512,True,auto,0.7,0,0.1505419163483126,0.003484320557491259,0.985066332985804
analcatdata_apnea3,512,True,auto,0.8,0,0.15338598480157253,0.04230411955802115,0.982115659416444
analcatdata_apnea3,512,True,auto,0.9,0,0.1501033744024398,0.0046511627906976665,0.9812921131545183
analcatdata_apnea3,512,True,auto,1,0,0.15660787474043064,0.04503526858383075,0.978938409681189
analcatdata_challenger,2,True,auto,def,0,0.12352304713595033,0.06541425277012226,0.34107793561950334
analcatdata_challenger,4,True,auto,def,0,0.11825517951471495,0.046399732228776976,0.35362417484642444
analcatdata_challenger,8,True,auto,def,0,0.13954374558601473,0.08626235452365637,0.522534942361519
analcatdata_challenger,16,True,auto,def,0,0.12868170020561565,0.06451612903225801,0.7706258980289735
analcatdata_challenger,32,True,auto,def,0,0.12355816226783964,0.023622047244094415,0.921530597559181
analcatdata_challenger,64,True,auto,def,0,0.12444803990966391,0.023622047244094415,0.8904326188060422
analcatdata_challenger,100,True,auto,def,0,0.1252300535949034,0.031249999999999924,0.8788757776444821
analcatdata_challenger,128,True,auto,def,0,0.1270098088785519,0.05641563893991066,0.8383369433793832
analcatdata_challenger,256,True,auto,def,0,0.12903225806451607,0.0,1.0
analcatdata_challenger,512,True,auto,def,0,0.12903225806451607,0.0,1.0
analcatdata_challenger,512,False,auto,def,0,0.144927536231884,0.0,1.0
analcatdata_challenger,512,True,0.1,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,0.2,def,0,0.12846597229244613,0.023255813953488302,0.8355278684099514
analcatdata_challenger,512,True,0.3,def,0,0.12366602622442442,0.0,0.9094627363905374
analcatdata_challenger,512,True,0.4,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,0.5,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,0.6,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,0.7,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,0.8,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,0.9,def,0,0.12121212121212119,0.0,1.0
analcatdata_challenger,512,True,auto,0.1,0,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,True,auto,0.2,0,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,True,auto,0.3,0,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,True,auto,0.4,0,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,True,auto,0.5,0,0.11494252873563209,0.0,1.0
analcatdata_challenger,512,True,auto,0.6,0,0.1282502443792766,0.0,0.966370256096792
analcatdata_challenger,512,True,auto,0.7,0,0.1282502443792766,0.0,0.966370256096792
analcatdata_challenger,512,True,auto,0.8,0,0.12903225806451607,0.0,1.0
analcatdata_challenger,512,True,auto,0.9,0,0.1282502443792766,0.0,0.966370256096792
analcatdata_challenger,512,True,auto,1,0,0.1274682306940371,0.0,0.9402137886165188
analcatdata_chlamydia,2,True,auto,def,0,0.23794273981540695,0.25501970350910136,0.05181950746870302
analcatdata_chlamydia,4,True,auto,def,0,0.1376004725166981,0.23436372664180266,0.1090645882231443
analcatdata_chlamydia,8,True,auto,def,0,0.1957594808097202,0.23400742880726388,0.23280928593036943
analcatdata_chlamydia,16,True,auto,def,0,0.17781550866248802,0.23956714007576552,0.3650817065884003
analcatdata_chlamydia,32,True,auto,def,0,0.12095062463147566,0.25867208490956967,0.38809277510089946
analcatdata_chlamydia,64,True,auto,def,0,0.11136721840010293,0.17727648517774885,0.5645900090802538
analcatdata_chlamydia,100,True,auto,def,0,0.12648303388802534,0.1360123647604328,0.6453041575056253
analcatdata_chlamydia,128,True,auto,def,0,0.0944549217719949,0.3463751438434988,0.721627181857641
analcatdata_chlamydia,256,True,auto,def,0,0.11028759354340745,0.2110091743119266,0.8936766546385737
analcatdata_chlamydia,512,True,auto,def,0,0.0956659619450317,0.0,0.9746562051646491
analcatdata_chlamydia,512,False,auto,def,0,0.1293246993524514,0.010752688172042824,0.9778293870558434
analcatdata_chlamydia,512,True,0.1,def,0,0.2545184770436729,0.0,0.922554739877082
analcatdata_chlamydia,512,True,0.2,def,0,0.1872638753651412,0.05880836805704717,0.9575101859282524
analcatdata_chlamydia,512,True,0.3,def,0,0.24620046620046615,0.015384615384615427,0.9419257354847199
analcatdata_chlamydia,512,True,0.4,def,0,0.22035254715318162,0.014109289973606278,0.8930765379537847
analcatdata_chlamydia,512,True,0.5,def,0,0.18577440093512562,0.08256880733944931,0.9351561237174189
analcatdata_chlamydia,512,True,0.6,def,0,0.19121915820029026,0.007125890736342166,0.9811456275812537
analcatdata_chlamydia,512,True,0.7,def,0,0.18134453781512602,0.12582781456953632,0.8917774260035815
analcatdata_chlamydia,512,True,0.8,def,0,0.12526595744680852,0.0,0.9917426058789007
analcatdata_chlamydia,512,True,0.9,def,0,0.13803576934936782,0.0,0.9487997639865265
analcatdata_chlamydia,512,True,auto,0.1,0,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,True,auto,0.2,0,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,True,auto,0.3,0,0.31932773109243706,0.0,1.0
analcatdata_chlamydia,512,True,auto,0.4,0,0.2764544319600499,0.03859964093357285,0.9413597551765548
analcatdata_chlamydia,512,True,auto,0.5,0,0.27643659711075436,0.033047148544294754,0.9483511370554832
analcatdata_chlamydia,512,True,auto,0.6,0,0.27068664169787765,0.004184100418410115,0.9547289619519452
analcatdata_chlamydia,512,True,auto,0.7,0,0.09240914124635055,0.011494252873563348,0.9535844730122859
analcatdata_chlamydia,512,True,auto,0.8,0,0.09197624081345013,0.011494252873563348,0.9630424485590506
analcatdata_chlamydia,512,True,auto,0.9,0,0.10012987012987011,0.01754385964912274,0.9614845901545124
analcatdata_chlamydia,512,True,auto,1,0,0.10541125541125537,0.16209476309226914,0.9417119333316867
analcatdata_lawsuit,2,True,auto,def,0,0.22277218411462144,0.21496461463180078,0.16517863245793862
analcatdata_lawsuit,4,True,auto,def,0,0.24031543787431864,0.25446663023764615,0.36875043433321214
analcatdata_lawsuit,8,True,auto,def,0,0.28352703266779594,0.09055634425536213,0.5038274173943363
analcatdata_lawsuit,16,True,auto,def,0,0.3141173157537297,0.09637229754488826,0.6608902688268586
analcatdata_lawsuit,32,True,auto,def,0,0.27131475815509226,0.03294819313430996,0.7740498165451546
analcatdata_lawsuit,64,True,auto,def,0,0.2921714005935933,0.0930920168443687,0.8520034116788695
analcatdata_lawsuit,100,True,auto,def,0,0.30744498556998556,0.06909090909090912,0.9091874241856189
analcatdata_lawsuit,128,True,auto,def,0,0.3119252387397549,0.06354775828460034,0.9179644711161943
analcatdata_lawsuit,256,True,auto,def,0,0.28476501439736734,0.03581905762196226,0.963732102237782
analcatdata_lawsuit,512,True,auto,def,0,0.2769230769230769,0.0,1.0
analcatdata_lawsuit,512,False,auto,def,0,0.3395192307692308,0.0,0.9876948861466663
analcatdata_lawsuit,512,True,0.1,def,0,0.3234902044064138,0.016015563771817242,0.9505169331336606
analcatdata_lawsuit,512,True,0.2,def,0,0.300654631260579,0.008751669808611789,0.9658359944010549
analcatdata_lawsuit,512,True,0.3,def,0,0.31858079288371804,0.020530087925775042,0.9696930763914094
analcatdata_lawsuit,512,True,0.4,def,0,0.3390293916609706,0.0,0.985421078791402
analcatdata_lawsuit,512,True,0.5,def,0,0.3394741398951925,0.006535947712418474,0.9592374243737952
analcatdata_lawsuit,512,True,0.6,def,0,0.30429984779299846,0.00516351118760767,0.991934530353021
analcatdata_lawsuit,512,True,0.7,def,0,0.2924126172208013,0.007299270072992797,0.9723392347861246
analcatdata_lawsuit,512,True,0.8,def,0,0.3230605285592497,0.0,0.996431698067902
analcatdata_lawsuit,512,True,0.9,def,0,0.31777476255088194,0.04011461318051584,0.9867169775241427
analcatdata_lawsuit,512,True,auto,0.1,0,0.2526868918323061,0.005291005291005345,0.9559275679733648
analcatdata_lawsuit,512,True,auto,0.2,0,0.2529342918036339,0.009208920448241597,0.9542200629682968
analcatdata_lawsuit,512,True,auto,0.3,0,0.3068825127324066,0.006993006993006824,0.9650254413413241
analcatdata_lawsuit,512,True,auto,0.4,0,0.3103504895430421,0.007092198581560402,0.9588078152646212
analcatdata_lawsuit,512,True,auto,0.5,0,0.30645164748000936,0.012156079243193727,0.9609307747730779
analcatdata_lawsuit,512,True,auto,0.6,0,0.3096452158952158,0.007751937984496096,0.9827344631216047
analcatdata_lawsuit,512,True,auto,0.7,0,0.31297272172272167,0.02129983615510647,0.9698512486912375
analcatdata_lawsuit,512,True,auto,0.8,0,0.2769230769230769,0.0,1.0
analcatdata_lawsuit,512,True,auto,0.9,0,0.2769230769230769,0.0,1.0
analcatdata_lawsuit,512,True,auto,1,0,0.2769230769230769,0.0,1.0
analcatdata_neavote,2,True,auto,def,0,0.1368531500805023,0.22690413412268062,0.05995803082631345
analcatdata_neavote,4,True,auto,def,0,0.11910717542521727,0.25794496103143427,0.24958149092402676
analcatdata_neavote,8,True,auto,def,0,0.11028140143981731,0.412924424972618,0.3647372735814892
analcatdata_neavote,16,True,auto,def,0,0.0932666872497889,0.08347174612149696,0.48187729400477763
analcatdata_neavote,32,True,auto,def,0,0.11141161921649725,0.06950889404485716,0.7902020710174642
analcatdata_neavote,64,True,auto,def,0,0.11183199121279616,0.014084507042253594,0.8911871162193975
analcatdata_neavote,100,True,auto,def,0,0.11705288175876412,0.0,0.9144395958983934
analcatdata_neavote,128,True,auto,def,0,0.11411310470133999,0.03517186250999194,0.9376359008772037
analcatdata_neavote,256,True,auto,def,0,0.10990990990990993,0.01369863013698631,0.978109177712168
analcatdata_neavote,512,True,auto,def,0,0.11111111111111112,0.0,1.0
analcatdata_neavote,512,False,auto,def,0,0.15832147937411092,0.0,0.9559747273476652
analcatdata_neavote,512,True,0.1,def,0,0.12346412791920887,0.005128205128204991,0.9255616001351398
analcatdata_neavote,512,True,0.2,def,0,0.13823003732536568,0.018951206640119112,0.8641221854051352
analcatdata_neavote,512,True,0.3,def,0,0.14013438036939213,0.0,0.9638036519858437
analcatdata_neavote,512,True,0.4,def,0,0.15971114599686026,0.0,0.9761964441151396
analcatdata_neavote,512,True,0.5,def,0,0.11378435517970395,0.17808219178082224,0.9592416511065142
analcatdata_neavote,512,True,0.6,def,0,0.09832752613240417,0.02135231316725994,0.9495264798432979
analcatdata_neavote,512,True,0.7,def,0,0.1028609986504723,0.00977198697068407,0.9595818077785626
analcatdata_neavote,512,True,0.8,def,0,0.10810810810810809,0.0,1.0
analcatdata_neavote,512,True,0.9,def,0,0.11206349206349206,0.010600706713781004,0.9807327470507681
analcatdata_neavote,512,True,auto,0.1,0,0.13368906455862972,0.022222222222222206,0.9567048711146943
analcatdata_neavote,512,True,auto,0.2,0,0.13276679841897226,0.008219178082191839,0.9453315178772507
analcatdata_neavote,512,True,auto,0.3,0,0.13337285902503287,0.01666872453389309,0.9383818266180711
analcatdata_neavote,512,True,auto,0.4,0,0.0976074332171893,0.024390243902439226,0.9519361300106722
analcatdata_neavote,512,True,auto,0.5,0,0.09715366123760903,0.024390243902439226,0.941497475707788
analcatdata_neavote,512,True,auto,0.6,0,0.09737514518002321,0.024390243902439226,0.9353607480476673
analcatdata_neavote,512,True,auto,0.7,0,0.11111111111111112,0.0,1.0
analcatdata_neavote,512,True,auto,0.8,0,0.11111111111111112,0.0,1.0
analcatdata_neavote,512,True,auto,0.9,0,0.11111111111111112,0.0,1.0
analcatdata_neavote,512,True,auto,1,0,0.11111111111111112,0.0,1.0
annthyroid,2,True,auto,def,0,0.19338164117288106,0.12759745693223912,0.3848990751625539
annthyroid,4,True,auto,def,0,0.18579198146998127,0.23861605886490822,0.5263937338209815
annthyroid,8,True,auto,def,0,0.17386602296658193,0.11317273633673143,0.6445612660699123
annthyroid,16,True,auto,def,0,0.19128445885736514,0.12010363262545685,0.7749864628209984
annthyroid,32,True,auto,def,0,0.18700786042513343,0.0749299139887072,0.8491983575988491
annthyroid,64,True,auto,def,0,0.18596926816991427,0.05567909173323447,0.9089116759462436
annthyroid,100,True,auto,def,0,0.19104998747030394,0.015883807975602127,0.9478376552041976
annthyroid,128,True,auto,def,0,0.18844163047113868,0.00768749467574165,0.9570890569842755
annthyroid,256,True,auto,def,0,0.1809969248216537,0.008076822868202688,0.9871188842492045
annthyroid,512,True,auto,def,0,0.17544007203681616,0.00910865738518161,0.991075776789666
annthyroid,512,False,auto,def,0,0.18209519100161997,0.006246691371095912,0.990274297650351
annthyroid,512,True,0.1,def,0,0.30379058907913625,0.0033059644548298025,0.9865207179442962
annthyroid,512,True,0.2,def,0,0.2829272050189088,0.005366757485987664,0.9867702008049265
annthyroid,512,True,0.3,def,0,0.25967549136150064,0.0035754415879002276,0.9862741085095474
annthyroid,512,True,0.4,def,0,0.24624528137161583,0.01403193470581274,0.9836468231776831
annthyroid,512,True,0.5,def,0,0.23705124694277796,0.011373747989868847,0.9827652508927842
annthyroid,512,True,0.6,def,0,0.22556376625437097,0.0012186329339370925,0.9903656765043776
annthyroid,512,True,0.7,def,0,0.20919402675767573,0.008146913550800827,0.9817533464930542
annthyroid,512,True,0.8,def,0,0.21227304521074877,0.005178912746696381,0.989595157990703
annthyroid,512,True,0.9,def,0,0.21437330410723598,0.015403348348502576,0.9813816336414617
annthyroid,512,True,auto,0.1,0,0.3535990921089413,0.00511566892839497,0.9852061928554434
annthyroid,512,True,auto,0.2,0,0.28550911111469673,0.00759661351139766,0.9805466549616687
annthyroid,512,True,auto,0.3,0,0.28446179741845795,0.007966328869801665,0.9809447023543596
annthyroid,512,True,auto,0.4,0,0.24764498057639073,0.005667029232390487,0.989781772845581
annthyroid,512,True,auto,0.5,0,0.24855072189802438,0.010006095049726297,0.9887838564083615
annthyroid,512,True,auto,0.6,0,0.22002026185426118,0.006526540437253464,0.9911040411279256
annthyroid,512,True,auto,0.7,0,0.20381636612639992,0.0011098779134294764,0.9836498708788172
annthyroid,512,True,auto,0.8,0,0.20257278998577033,0.010079221823822364,0.9852494865564387
annthyroid,512,True,auto,0.9,0,0.17559735845833108,0.008359580515031965,0.9913970733143304
annthyroid,512,True,auto,1,0,0.1761449685500959,0.0065864357790536635,0.9928283934550742
appendicitis,2,True,auto,def,0,0.32581394045921536,0.23601000271191558,0.22143455249653124
appendicitis,4,True,auto,def,0,0.3335628720096755,0.22363717982037198,0.32268936033168966
appendicitis,8,True,auto,def,0,0.33233039657054264,0.3921580912063433,0.481648768862013
appendicitis,16,True,auto,def,0,0.2397665743136655,0.2207412503224698,0.6114871866380496
appendicitis,32,True,auto,def,0,0.3130228359496652,0.16589434661723826,0.6765409172902811
appendicitis,64,True,auto,def,0,0.2841274983377261,0.09336350312411605,0.819176426716251
appendicitis,100,True,auto,def,0,0.2994715447154471,0.12231490366870894,0.8539765887608401
appendicitis,128,True,auto,def,0,0.29967479674796743,0.01234567901234569,0.9057931607233729
appendicitis,256,True,auto,def,0,0.2861913696060037,0.0610484406104844,0.969788315591966
appendicitis,512,True,auto,def,0,0.2926829268292682,0.0,1.0
appendicitis,512,False,auto,def,0,0.2934146341463414,0.0,0.991068388561209
appendicitis,512,True,0.1,def,0,0.4668236358315374,0.024745269286754013,0.9385926245448103
appendicitis,512,True,0.2,def,0,0.46541008788496885,0.026490066225165546,0.9656896090130901
appendicitis,512,True,0.3,def,0,0.4218045112781955,0.0,0.992375929033805
appendicitis,512,True,0.4,def,0,0.3773584905660377,0.0,1.0
appendicitis,512,True,0.5,def,0,0.40326530612244893,0.010101010101010154,0.9651526616153732
appendicitis,512,True,0.6,def,0,0.427459142769041,0.010752688172043058,0.9642726401802355
appendicitis,512,True,0.7,def,0,0.4040816326530612,0.010101010101010154,0.9781056152074267
appendicitis,512,True,0.8,def,0,0.37347386912604297,0.04490007786140666,0.9233383141215601
appendicitis,512,True,0.9,def,0,0.38621951219512196,0.0,0.991068388561209
appendicitis,512,True,auto,0.1,0,0.3563636363636363,0.0,0.9916891159741141
appendicitis,512,True,auto,0.2,0,0.3279447910758177,0.0,0.9761571507363633
appendicitis,512,True,auto,0.3,0,0.29198606271777,0.0,0.9912558431865499
appendicitis,512,True,auto,0.4,0,0.29198606271777,0.0,0.9912558431865496
appendicitis,512,True,auto,0.5,0,0.2935191637630662,0.02135231316725982,0.9560180328126712
appendicitis,512,True,auto,0.6,0,0.31174089068825905,0.012987012987013111,0.9739081426769066
appendicitis,512,True,auto,0.7,0,0.3101214574898785,0.009771986970684134,0.9780828398486018
appendicitis,512,True,auto,0.8,0,0.24435204435204433,0.062455132806891606,0.9559638173126465
appendicitis,512,True,auto,0.9,0,0.2926829268292682,0.0,1.0
appendicitis,512,True,auto,1,0,0.2926829268292682,0.0,1.0
ar1,2,True,auto,def,0,0.2094533612840249,0.19249774768625955,0.32158098205646907
ar1,4,True,auto,def,0,0.21144130379424494,0.15042294961382865,0.39100181554683966
ar1,8,True,auto,def,0,0.2658845171067717,0.11256214291014326,0.529651731638659
ar1,16,True,auto,def,0,0.27685373247442213,0.0722797638935293,0.6425362144446584
ar1,32,True,auto,def,0,0.3107972607103041,0.062444719617901996,0.806005947616998
ar1,64,True,auto,def,0,0.30800000000000005,0.015384615384615314,0.9024723605698439
ar1,100,True,auto,def,0,0.3183333333333333,0.020408163265306083,0.9651742470135073
ar1,128,True,auto,def,0,0.30166666666666664,0.08936170212765955,0.9609151171638811
ar1,256,True,auto,def,0,0.31630769230769223,0.014634146341463556,0.9582253283541103
ar1,512,True,auto,def,0,0.31999999999999995,0.0,1.0
ar1,512,False,auto,def,0,0.2758620689655173,0.0,1.0
ar1,512,True,0.1,def,0,0.17523222178171294,0.016306274370790366,0.9488636287678326
ar1,512,True,0.2,def,0,0.2285714285714286,0.0,1.0
ar1,512,True,0.3,def,0,0.24242424242424238,0.0,1.0
ar1,512,True,0.4,def,0,0.24929130009775174,0.0,0.9769613883877819
ar1,512,True,0.5,def,0,0.2667259918427882,0.0,0.9839318764476397
ar1,512,True,0.6,def,0,0.25897849462365585,0.0,0.9676931960512343
ar1,512,True,0.7,def,0,0.2857142857142857,0.0,1.0
ar1,512,True,0.8,def,0,0.2931216931216931,0.013574660633484115,0.9800155487053167
