Filename,ContaminationFraction,NumLearners,NumObservationsPerLearner,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
CostaMadre1,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CostaMadre1,0,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0.05,100,auto,0,0.1739130434782609,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.1739130434782609,0.13043478260869565,0.1739130434782609,0.1739130434782609,0.1739130434782609,0.13043478260869565
KnuggetChase3,0.1,100,auto,0,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.32727272727272727,0.2909090909090909,0.2545454545454545,0.2909090909090909,0.2545454545454545
KnuggetChase3,0.15,100,auto,0,0.36923076923076925,0.36923076923076925,0.3384615384615385,0.39999999999999997,0.39999999999999997,0.36923076923076925,0.39999999999999997,0.36923076923076925,0.36923076923076925,0.36923076923076925
KnuggetChase3,0.2,100,auto,0,0.3733333333333333,0.4,0.40540540540540543,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.4,0.3733333333333333,0.3733333333333333
KnuggetChase3,0.25,100,auto,0,0.4047619047619048,0.4047619047619048,0.4047619047619048,0.380952380952381,0.4047619047619048,0.35714285714285715,0.4047619047619048,0.380952380952381,0.4047619047619048,0.38554216867469876
KnuggetChase3,LOF,100,auto,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.32142857142857145,0.25,0.32142857142857145,0.32142857142857145,0.32142857142857145
KnuggetChase3,IF,100,auto,0,0.3389830508474576,0.3050847457627119,0.3389830508474576,0.3389830508474576,0.3050847457627119,0.3050847457627119,0.3050847457627119,0.3389830508474576,0.3389830508474576,0.3389830508474576
KnuggetChase3,0,1,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,2,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnuggetChase3,0,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0.05,100,auto,0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
KungChi3,0.1,100,auto,0,0.28571428571428575,0.35714285714285715,0.28571428571428575,0.28571428571428575,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.28571428571428575,0.35714285714285715
KungChi3,0.15,100,auto,0,0.411764705882353,0.42424242424242425,0.411764705882353,0.411764705882353,0.47058823529411764,0.411764705882353,0.47058823529411764,0.411764705882353,0.47058823529411764,0.47058823529411764
KungChi3,0.2,100,auto,0,0.39024390243902435,0.43902439024390244,0.39024390243902435,0.39024390243902435,0.34146341463414637,0.39024390243902435,0.43902439024390244,0.39024390243902435,0.34146341463414637,0.34146341463414637
KungChi3,0.25,100,auto,0,0.3829787234042554,0.3829787234042554,0.3404255319148936,0.425531914893617,0.3829787234042554,0.425531914893617,0.3829787234042554,0.3829787234042554,0.3913043478260869,0.3829787234042554
KungChi3,LOF,100,auto,0,0.23076923076923075,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.23076923076923075,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.23076923076923075,0.23076923076923075
KungChi3,IF,100,auto,0,0.4375,0.4375,0.4375,0.4375,0.4375,0.375,0.38709677419354843,0.4375,0.4375,0.4375
KungChi3,0,1,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,2,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KungChi3,0,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0.05,100,auto,0,0.1,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.15,0.1
MeanWhile1,0.1,100,auto,0,0.23076923076923075,0.1923076923076923,0.2692307692307692,0.23076923076923075,0.23076923076923075,0.23076923076923075,0.2692307692307692,0.2692307692307692,0.23076923076923075,0.2692307692307692
MeanWhile1,0.15,100,auto,0,0.21875,0.2769230769230769,0.24615384615384617,0.24615384615384617,0.2769230769230769,0.2769230769230769,0.2769230769230769,0.24615384615384617,0.2769230769230769,0.24615384615384617
MeanWhile1,0.2,100,auto,0,0.30769230769230765,0.3333333333333333,0.2564102564102564,0.2820512820512821,0.3333333333333333,0.2564102564102564,0.3333333333333333,0.2564102564102564,0.30769230769230765,0.2820512820512821
MeanWhile1,0.25,100,auto,0,0.3111111111111111,0.28888888888888886,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.26666666666666666,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.26666666666666666
MeanWhile1,LOF,100,auto,0,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811
MeanWhile1,IF,100,auto,0,0.2692307692307692,0.23076923076923075,0.27450980392156865,0.23076923076923075,0.23076923076923075,0.1923076923076923,0.1923076923076923,0.23076923076923075,0.23076923076923075,0.2692307692307692
MeanWhile1,0,1,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,2,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MeanWhile1,0,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0.05,100,auto,0,0.15,0.1,0.1,0.1,0.15,0.15,0.15,0.1,0.15,0.1
MegaWatt1,0.1,100,auto,0,0.23076923076923075,0.2692307692307692,0.2692307692307692,0.23076923076923075,0.2692307692307692,0.2692307692307692,0.23076923076923075,0.23076923076923075,0.23076923076923075,0.2692307692307692
MegaWatt1,0.15,100,auto,0,0.2153846153846154,0.24615384615384617,0.2769230769230769,0.24615384615384617,0.24615384615384617,0.24615384615384617,0.24615384615384617,0.2769230769230769,0.24615384615384617,0.24615384615384617
MegaWatt1,0.2,100,auto,0,0.2564102564102564,0.2820512820512821,0.2820512820512821,0.2820512820512821,0.3333333333333333,0.2857142857142857,0.2820512820512821,0.30769230769230765,0.2857142857142857,0.2820512820512821
MegaWatt1,0.25,100,auto,0,0.28888888888888886,0.28888888888888886,0.33333333333333326,0.28888888888888886,0.3111111111111111,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.28888888888888886
MegaWatt1,LOF,100,auto,0,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811
MegaWatt1,IF,100,auto,0,0.22641509433962265,0.2641509433962264,0.2641509433962264,0.22641509433962265,0.22641509433962265,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2641509433962264
MegaWatt1,0,1,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,2,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MegaWatt1,0,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0.05,100,auto,0,0.23404255319148934,0.25,0.22916666666666669,0.22916666666666669,0.22916666666666669,0.25,0.25,0.20833333333333334,0.25,0.22916666666666669
PieChart1,0.1,100,auto,0,0.2900763358778626,0.2900763358778626,0.27480916030534347,0.2900763358778626,0.30534351145038163,0.2900763358778626,0.27480916030534347,0.27480916030534347,0.30534351145038163,0.27480916030534347
PieChart1,0.15,100,auto,0,0.28742514970059885,0.27544910179640714,0.27544910179640714,0.27544910179640714,0.28742514970059885,0.28742514970059885,0.28742514970059885,0.2634730538922156,0.27544910179640714,0.27544910179640714
PieChart1,0.2,100,auto,0,0.2475247524752475,0.25742574257425743,0.25742574257425743,0.24875621890547261,0.2475247524752475,0.25,0.2475247524752475,0.25742574257425743,0.2475247524752475,0.2388059701492537
PieChart1,0.25,100,auto,0,0.2362869198312236,0.2531645569620253,0.24472573839662443,0.2362869198312236,0.2531645569620253,0.2362869198312236,0.2362869198312236,0.2362869198312236,0.22784810126582278,0.22784810126582278
PieChart1,LOF,100,auto,0,0.12195121951219512,0.12345679012345678,0.12195121951219512,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.12195121951219512,0.12195121951219512,0.14634146341463414,0.12195121951219512
PieChart1,IF,100,auto,0,0.2857142857142857,0.2857142857142857,0.2698412698412698,0.2857142857142857,0.2857142857142857,0.3015873015873016,0.2857142857142857,0.2857142857142857,0.2903225806451613,0.2857142857142857
PieChart1,0,1,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,2,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart1,0,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0.05,100,auto,0,0.07547169811320754,0.07692307692307691,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.11320754716981132,0.11538461538461539,0.07547169811320754,0.07547169811320754
PieChart2,0.1,100,auto,0,0.13333333333333333,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.13333333333333333,0.11235955056179775,0.13333333333333333,0.13333333333333333
PieChart2,0.15,100,auto,0,0.140625,0.125,0.12598425196850394,0.125,0.109375,0.109375,0.109375,0.109375,0.125,0.140625
PieChart2,0.2,100,auto,0,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.1111111111111111,0.10909090909090909,0.10909090909090909,0.12121212121212122,0.10909090909090909,0.10975609756097561
PieChart2,0.25,100,auto,0,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901
PieChart2,LOF,100,auto,0,0.07999999999999999,0.12,0.07999999999999999,0.07999999999999999,0.12,0.07999999999999999,0.07999999999999999,0.0816326530612245,0.07999999999999999,0.07999999999999999
PieChart2,IF,100,auto,0,0.1081081081081081,0.1081081081081081,0.08108108108108109,0.08108108108108109,0.1081081081081081,0.08108108108108109,0.1095890410958904,0.1081081081081081,0.13513513513513514,0.08108108108108109
PieChart2,0,1,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,2,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,4,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,8,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,16,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,32,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,64,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,128,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,256,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,512,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,100,auto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,100,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,100,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieChart2,0,100,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
