Filename,ntrees,standardize_data,sample_size,ncols_per_tree,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
CastMetal1,512,TRUE,auto,0.5,0,1.0,0.9752259297272168,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,512,TRUE,auto,0.6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.975936360644067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975936360644067,1.0,1.0,1.0,1.0,1.0,1.0,0.975936360644067,1.0,1.0,1.0,1.0,1.0,0.975936360644067,1.0,1.0,1.0,1.0,0.975936360644067,1.0,1.0,1.0,0.975936360644067,1.0,1.0,0.975936360644067,1.0,1.0,0.975936360644067,0.975936360644067,1.0
CastMetal1,512,TRUE,auto,0.7,0,0.9238355898216739,0.9482472647642787,0.9482472647642787,0.9482472647642787,0.9744551463805203,0.9482472647642787,0.9736163237827912,0.9238355898216739,0.9482472647642787,0.9744551463805203,0.9744551463805203,0.9744551463805203,0.9498499725189664,0.9744551463805203,0.9482533068249858,1.0,0.9744551463805203,0.9482472647642787,1.0,0.9744551463805203,0.9482472647642787,0.9736163237827912,0.9744551463805203,1.0,0.9482472647642787,0.9238355898216739,1.0,0.9736163237827912,0.9744551463805203,0.9482472647642787,0.9744551463805203,0.9482472647642787,0.9736163237827912,0.9744551463805203,1.0,0.9238355898216739,0.9482533068249858,0.9498499725189664,0.9744551463805203,0.9736163237827912,0.9744551463805203,0.9482472647642787,0.9482533068249858,0.9736163237827912,0.9744551463805203
CastMetal1,512,TRUE,auto,0.8,0,0.9752259297272168,1.0,1.0,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,0.9752259297272168,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,512,TRUE,auto,0.9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,512,TRUE,auto,1,0,0.9752259297272168,1.0,1.0,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,0.9752259297272168,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,0.9752259297272168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CostaMadre1,2,TRUE,auto,def,0,0.21837447328866075,0.5028547700203108,0.45470236098080197,0.3088658449666324,0.36221383334262597,0.38514703408287965,0.3635751236440832,0.5294563762830629,0.21918276258365216,0.22563954174055245,0.16247472277401726,0.31884467701997354,0.2016171980501418,0.22380401876580924,0.20991183576749603,0.17773322833182512,0.12128315219579658,0.32529930793985357,0.35387788782491275,0.3398129751413164,0.28394886754611043,0.33795431475151755,0.4205501084691874,0.30267910489283406,0.3456678299491492,0.2991533941569784,0.38942949317001474,0.3265582836598901,0.3697953268996802,0.20030438347896745,0.4555983301855705,0.4606228925478128,0.4373219852889057,0.34681823540064494,0.15675906007043294,0.46971252329992325,0.4467216598240681,0.5279048106941328,0.3634554163381406,0.3463431111402131,0.4247241732651747,0.3882327961961746,0.4019604390956949,0.33241398389278826,0.41097022696051805
CostaMadre1,4,TRUE,auto,def,0,0.4616560027434235,0.38525274763127193,0.2987958202387774,0.4633568500957395,0.450367448899788,0.34286060614317593,0.4251064787217789,0.40859589453868084,0.41511213411773573,0.5869944060189756,0.39576143553774884,0.8046608025898886,0.6922767727173953,0.32034564401011734,0.654650278592052,0.42773056118769825,0.510776659951967,0.2654518329927867,0.44347979752508837,0.46259841746923996,0.2369633071514738,0.6152257806878936,0.22821069569725558,0.42244810937986327,0.4818675838195912,0.3123686226119323,0.5703861559356576,0.3464559993642452,0.5751625087616292,0.5215109975385225,0.6633831584922358,0.4300149001979994,0.5244343206228537,0.5181685394535289,0.47615260486378397,0.33359651253222095,0.5110618200054778,0.4499589022052147,0.46279824376025513,0.3114948715900978,0.5035904451899016,0.4251761282455337,0.33557609305736236,0.40523655647838536,0.46303726811421375
CostaMadre1,8,TRUE,auto,def,0,0.4212102051128311,0.5962335828409124,0.45470236098080197,0.7757096276395714,0.4872224335717185,0.44003203434244914,0.6903851782940656,0.4720192935296442,0.8351671427221881,0.3646835669501625,0.7149190517066876,0.3903868771461444,0.6911004545687534,0.6319127095001089,0.47653163752663225,0.610902793392119,0.520329024292221,0.39047580109487234,0.6182030365363627,0.45348090282607106,0.45348090282607106,0.6538927526862244,0.5552700594525438,0.5895395941685462,0.46215050709221867,0.6683305456357634,0.7267297605668827,0.5053223727436793,0.5906986092204042,0.5044544450835092,0.448267146873914,0.448267146873914,0.5576333470597145,0.47623193027734834,0.7624016034125322,0.6466268438932081,0.5334611903713243,0.6259170061648823,0.4445860493578486,0.49052609702143896,0.6259170061648823,0.4445860493578486,0.6043586630523113,0.6405329521485296,0.474438339974882
CostaMadre1,16,TRUE,auto,def,0,0.7516787786051872,0.6055181914302887,0.63204784750489,0.747677366092114,0.7767956835616678,0.8343481628506079,0.8000522963535208,0.7391185061419326,0.6580521282047214,0.8264892026846726,0.747044272026699,0.698755315190695,0.7265208451862402,0.789950260950254,0.894824948352318,0.8206532534157217,0.778310767090069,0.7267297605668827,0.5596552363344462,0.5777064726107882,0.6389495759505815,0.7785597728623109,0.7561032378205041,0.7611371822806006,0.6259408722525728,0.6935290837927102,0.7119629957944699,0.7559028639813924,0.7343217681186802,0.9106227367270812,0.9191811058860976,0.8587534250433537,0.7453655071015685,0.649221130692352,0.6097598372611441,0.8530683919826543,0.7758699503065033,0.6734594213219489,0.6752760954252615,0.8394589718030082,0.7327337101383424,0.6931131185683014,0.825848519437418,0.7858280846551947,0.8150467585818996
CostaMadre1,32,TRUE,auto,def,0,0.832766495130391,0.808980584634487,0.7039812816752925,0.808980584634487,0.808980584634487,0.8835283843308607,0.9390402183945283,0.8835283843308607,0.9390402183945283,0.9243306221381564,0.874745227771351,0.9243306221381564,0.9243306221381564,0.9470522856431189,0.8382555847656419,0.9470522856431189,0.8382555847656419,0.9008702521802958,1.0,0.9008702521802958,0.8710086424715151,0.8669762895386376,0.8710086424715151,0.8669762895386376,0.9008702521802958,0.8523238345836599,0.8206532534157217,0.7638486294696227,0.8206532534157217,0.7638486294696227,0.9008702521802958,0.8710086424715151,0.8669762895386376,0.8710086424715151,0.8669762895386376,0.9220732623590803,0.8150467585818996,0.9220732623590803,0.8150467585818996,0.88761587498316,1.0,0.88761587498316,0.88761587498316,1.0,0.88761587498316
CostaMadre1,64,TRUE,auto,def,0,0.7927426730771144,0.8207424866628533,0.8434775395634458,0.8747750130097355,0.9514432703368472,0.9008817800729556,0.8747750130097355,0.9008817800729556,0.848073824501305,0.9711020243907288,0.7701116674008319,0.9168877275692864,0.8434775395634458,0.8914267373599251,0.8087188542351155,0.8914267373599251,0.9434230603511113,0.7469712847500081,0.9453196137848944,0.8710728215988391,0.919595278085097,0.7857421601367288,0.919595278085097,0.972099154048309,0.8087188542351155,0.8434775395634458,0.8382555847656419,0.9168877275692864,0.8382555847656419,0.778310767090069,0.9243486161069123,0.9738406008125282,0.84329801550589,0.9738406008125282,0.973008434834251,0.9501014440778236,0.8747750130097355,0.9501014440778236,0.8980173718491519,0.8709765226516223,1.0,0.9470522856431189,0.8709765226516223,0.8149019107447114,0.9470522856431189
CostaMadre1,100,TRUE,auto,def,0,1.0,1.0,0.9738406008125282,0.9738406008125282,0.9195742854891751,1.0,0.9738406008125282,0.9738406008125282,0.9738406008125282,1.0,0.9738406008125282,0.9738406008125282,0.9195742854891751,1.0,0.9738406008125282,0.9738406008125282,0.9738406008125282,0.9738406008125282,0.9738406008125282,0.9195742854891751,1.0,0.9738406008125282,0.9738406008125282,0.9738406008125282,1.0,0.9470522856431189,0.9738406008125282,1.0,1.0,1.0,0.9470522856431189,0.9738406008125282,1.0,1.0,1.0,0.9195742854891751,0.9470522856431189,0.9470522856431189,0.9470522856431189,0.9738406008125282,0.9738406008125282,0.9738406008125282,1.0,1.0,1.0
CostaMadre1,128,TRUE,auto,def,0,1.0,1.0,0.9470522856431189,0.9738406008125282,1.0,0.9470522856431189,0.9738406008125282,1.0,1.0,1.0,0.9470522856431189,0.9738406008125282,1.0,0.9470522856431189,0.9738406008125282,1.0,1.0,0.9470522856431189,0.9738406008125282,1.0,0.9470522856431189,0.9738406008125282,1.0,1.0,0.9195742854891751,0.9470522856431189,1.0,0.9195742854891751,0.9470522856431189,0.9470522856431189,0.9738406008125282,0.9195742854891751,1.0,0.9738406008125282,0.9738406008125282,0.9470522856431189,0.9738406008125282,1.0,1.0,0.9195742854891751,0.9470522856431189,0.9470522856431189,0.9738406008125282,0.9738406008125282,1.0
CostaMadre1,256,TRUE,auto,def,0,1.0,1.0,1.0,1.0,0.9453196137848944,0.9453196137848944,0.9453196137848944,0.9453196137848944,1.0,1.0,1.0,1.0,0.9453196137848944,0.9453196137848944,0.9453196137848944,0.9453196137848944,1.0,1.0,1.0,0.9453196137848944,0.9453196137848944,0.9453196137848944,0.9453196137848944,1.0,1.0,0.9453196137848944,0.9453196137848944,0.9453196137848944,0.9453196137848944,1.0,0.9453196137848944,0.9453196137848944,0.9453196137848944,0.9453196137848944,1.0,1.0,1.0,1.0,0.9453196137848944,1.0,1.0,0.9453196137848944,1.0,0.9453196137848944,0.9453196137848944
