Filename,store_precision,assume_centered,support_fraction,contamination,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
PizzaCutter3,TRUE,FALSE,0.2,0.1,0,0.172413793,0.172413793,0.172413793,0.163793103,0.181034483,0.172413793,0.181034483,0.181034483,0.189655172,0.146551724
PizzaCutter3,TRUE,FALSE,0.3,0.1,0,0.181034483,0.172413793,0.146551724,0.181034483,0.181034483,0.172413793,0.163793103,0.172413793,0.163793103,0.181034483
PizzaCutter3,TRUE,FALSE,0.4,0.1,0,0.172413793,0.181034483,0.198275862,0.189655172,0.163793103,0.181034483,0.189655172,0.181034483,0.181034483,0.172413793
PizzaCutter3,TRUE,FALSE,0.5,0.1,0,0.189655172,0.181034483,0.181034483,0.189655172,0.172413793,0.189655172,0.172413793,0.172413793,0.181034483,0.172413793
PizzaCutter3,TRUE,FALSE,0.6,0.1,0,0.172413793,0.181034483,0.181034483,0.163793103,0.172413793,0.181034483,0.172413793,0.181034483,0.181034483,0.172413793
PizzaCutter3,TRUE,FALSE,0.7,0.1,0,0.189655172,0.181034483,0.181034483,0.181034483,0.172413793,0.181034483,0.181034483,0.172413793,0.181034483,0.172413793
PizzaCutter3,TRUE,FALSE,0.8,0.1,0,0.172413793,0.163793103,0.172413793,0.181034483,0.163793103,0.181034483,0.172413793,0.172413793,0.181034483,0.163793103
PizzaCutter3,TRUE,FALSE,0.9,0.1,0,0.172413793,0.172413793,0.172413793,0.172413793,0.172413793,0.172413793,0.163793103,0.172413793,0.163793103,0.172413793
PizzaCutter3,TRUE,FALSE,None,0.2,0,0.273809524,0.238095238,0.261904762,0.261904762,0.285714286,0.291666667,0.261904762,0.291666667,0.285714286,0.273809524
PizzaCutter3,TRUE,FALSE,None,0.3,0,0.313636364,0.313636364,0.304545455,0.322727273,0.322727273,0.309090909,0.313636364,0.327272727,0.318181818,0.309090909
PizzaCutter3,TRUE,FALSE,None,0.4,0,0.330882353,0.319852941,0.3125,0.323529412,0.319852941,0.319852941,0.308823529,0.327205882,0.323529412,0.316176471
PizzaCutter3,TRUE,FALSE,None,0.5,0,0.314814815,0.314814815,0.32357473,0.324074074,0.320987654,0.320987654,0.311248074,0.305555556,0.317411402,0.308641975
PizzaCutter3,TRUE,FALSE,None,LOF,0,0,0.014184397,0.014184397,0.014184397,0.014184397,0.014184397,0.014184397,0.014184397,0,0.014184397
PizzaCutter3,TRUE,FALSE,None,IF,0,0.16744186,0.148837209,0.148837209,0.16744186,0.158139535,0.16744186,0.16744186,0.130232558,0.158139535,0.16744186
letter,TRUE,FALSE,None,0.1,0,0.215384615,0.215384615,0.215384615,0.215384615,0.215384615,0.215384615,0.215384615,0.215384615,0.215384615,0.215384615
letter,FALSE,FALSE,None,0.1,0,0.215384615,0.215384615,0.215384615,0.215384615,0.207692308,0.215384615,0.215384615,0.207692308,0.215384615,0.207692308
letter,TRUE,TRUE,None,0.1,0,0.076086957,0.120532586,0.068322981,0.09122807,0.108527132,0.094302554,0.096219931,0.115865701,0.117154812,0.037593985
letter,TRUE,FALSE,0.1,0.1,0,0.084615385,0.138461538,0.092307692,0.092307692,0.115384615,0.153846154,0.138461538,0.1,0.092307692,0.1
letter,TRUE,FALSE,0.2,0.1,0,0.007692308,0.030769231,0.030769231,0.030769231,0.030769231,0.053846154,0.069230769,0,0.053846154,0.007692308
letter,TRUE,FALSE,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
letter,TRUE,FALSE,0.4,0.1,0,0.023076923,0.023076923,0.023076923,0.023076923,0.023076923,0.023076923,0.023076923,0.023076923,0.023076923,0.023076923
letter,TRUE,FALSE,0.5,0.1,0,0.215384615,0.207692308,0.215384615,0.223076923,0.207692308,0.223076923,0.207692308,0.215384615,0.223076923,0.207692308
letter,TRUE,FALSE,0.6,0.1,0,0.207692308,0.207692308,0.207692308,0.161538462,0.207692308,0.161538462,0.153846154,0.207692308,0.207692308,0.215384615
letter,TRUE,FALSE,0.7,0.1,0,0.115384615,0.115384615,0.115384615,0.115384615,0.130769231,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615
letter,TRUE,FALSE,0.8,0.1,0,0.215384615,0.223076923,0.215384615,0.215384615,0.223076923,0.223076923,0.223076923,0.346153846,0.353846154,0.223076923
letter,TRUE,FALSE,0.9,0.1,0,0.292307692,0.292307692,0.3,0.292307692,0.3,0.284615385,0.292307692,0.292307692,0.292307692,0.292307692
letter,TRUE,FALSE,None,0.2,0,0.261904762,0.252380952,0.257142857,0.252380952,0.257142857,0.252380952,0.257142857,0.252380952,0.261904762,0.257142857
letter,TRUE,FALSE,None,0.3,0,0.255172414,0.251724138,0.251724138,0.25862069,0.255172414,0.251724138,0.251724138,0.251724138,0.251724138,0.251724138
letter,TRUE,FALSE,None,0.4,0,0.22972973,0.232432432,0.235135135,0.22972973,0.232432432,0.22972973,0.232432432,0.22972973,0.22972973,0.232432432
letter,TRUE,FALSE,None,0.5,0,0.215555556,0.215555556,0.215555556,0.215555556,0.215555556,0.215555556,0.215555556,0.215555556,0.215555556,0.215555556
letter,TRUE,FALSE,None,LOF,0,0.036697248,0.036697248,0.036697248,0.055045872,0.036697248,0.036697248,0.036697248,0.036697248,0.036697248,0.036697248
letter,TRUE,FALSE,None,IF,0,0.193832599,0.185022026,0.176211454,0.185022026,0.185022026,0.185022026,0.185022026,0.185022026,0.185022026,0.185022026
arsenic-female-lung,TRUE,FALSE,None,0.1,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,FALSE,FALSE,None,0.1,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,TRUE,None,0.1,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,FALSE,0.1,0.1,0,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333
arsenic-female-lung,TRUE,FALSE,0.2,0.1,0,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333,0.373333333
arsenic-female-lung,TRUE,FALSE,0.3,0.1,0,0.373333333,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,FALSE,0.4,0.1,0,0.373333333,0.4,0.4,0.4,0.4,0.373333333,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,FALSE,0.5,0.1,0,0.4,0.4,0.426666667,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,FALSE,0.6,0.1,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,FALSE,0.7,0.1,0,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667
arsenic-female-lung,TRUE,FALSE,0.8,0.1,0,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667,0.426666667
arsenic-female-lung,TRUE,FALSE,0.9,0.1,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
arsenic-female-lung,TRUE,FALSE,None,0.2,0,0.244274809,0.244274809,0.244274809,0.244274809,0.244274809,0.244274809,0.244274809,0.244274809,0.244274809,0.244274809
arsenic-female-lung,TRUE,FALSE,None,0.3,0,0.171122995,0.171122995,0.171122995,0.171122995,0.171122995,0.171122995,0.171122995,0.171122995,0.171122995,0.171122995
arsenic-female-lung,TRUE,FALSE,None,0.4,0,0.139917695,0.139917695,0.139917695,0.139917695,0.139917695,0.139917695,0.139917695,0.139917695,0.139917695,0.139917695
arsenic-female-lung,TRUE,FALSE,None,0.5,0,0.11409396,0.11409396,0.11409396,0.11409396,0.11409396,0.11409396,0.11409396,0.11409396,0.11409396,0.11409396
arsenic-female-lung,TRUE,FALSE,None,LOF,0,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273
arsenic-female-lung,TRUE,FALSE,None,IF,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
MegaWatt1,TRUE,FALSE,None,0.1,0,0.075471698,0.113207547,0.113207547,0.075471698,0.075471698,0.113207547,0.113207547,0.113207547,0.113207547,0.113207547
MegaWatt1,FALSE,FALSE,None,0.1,0,0.113207547,0.113207547,0.188679245,0.075471698,0.188679245,0.075471698,0.075471698,0.075471698,0.075471698,0.113207547
MegaWatt1,TRUE,TRUE,None,0.1,0,0.075471698,0.075471698,0.075471698,0.075471698,0.150943396,0.075471698,0.075471698,0.075471698,0.075471698,0.075471698
MegaWatt1,TRUE,FALSE,0.1,0.1,0,0.075471698,0.113207547,0.075471698,0.150943396,0.264150943,0.226415094,0.150943396,0.113207547,0.150943396,0.150943396
MegaWatt1,TRUE,FALSE,0.2,0.1,0,0.188679245,0.113207547,0.150943396,0.113207547,0.075471698,0.150943396,0.226415094,0.188679245,0.150943396,0.188679245
MegaWatt1,TRUE,FALSE,0.3,0.1,0,0.188679245,0.113207547,0.188679245,0.188679245,0.113207547,0.150943396,0.264150943,0.075471698,0.301886792,0.226415094
MegaWatt1,TRUE,FALSE,0.4,0.1,0,0.075471698,0.075471698,0.150943396,0.113207547,0.113207547,0.075471698,0.264150943,0.226415094,0.226415094,0.226415094
MegaWatt1,TRUE,FALSE,0.5,0.1,0,0.075471698,0.113207547,0.113207547,0.113207547,0.075471698,0.113207547,0.113207547,0.113207547,0.113207547,0.075471698
MegaWatt1,TRUE,FALSE,0.6,0.1,0,0.113207547,0.113207547,0.075471698,0.075471698,0.075471698,0.113207547,0.113207547,0.150943396,0.113207547,0.075471698
MegaWatt1,TRUE,FALSE,0.7,0.1,0,0.075471698,0.075471698,0.075471698,0.113207547,0.075471698,0.113207547,0.113207547,0.113207547,0.075471698,0.075471698
MegaWatt1,TRUE,FALSE,0.8,0.1,0,0.075471698,0.150943396,0.075471698,0.113207547,0.075471698,0.150943396,0.075471698,0.075471698,0.075471698,0.113207547
MegaWatt1,TRUE,FALSE,0.9,0.1,0,0.150943396,0.150943396,0.075471698,0.150943396,0.150943396,0.075471698,0.150943396,0.075471698,0.150943396,0.113207547
MegaWatt1,TRUE,FALSE,None,0.2,0,0.256410256,0.307692308,0.179487179,0.282051282,0.282051282,0.230769231,0.256410256,0.230769231,0.205128205,0.230769231
MegaWatt1,TRUE,FALSE,None,0.3,0,0.27184466,0.27184466,0.252427184,0.27184466,0.252427184,0.252427184,0.27184466,0.252427184,0.27184466,0.252427184
MegaWatt1,TRUE,FALSE,None,0.4,0,0.265625,0.25,0.234375,0.28125,0.28125,0.28125,0.28125,0.265625,0.28125,0.28125
MegaWatt1,TRUE,FALSE,None,0.5,0,0.248366013,0.248366013,0.246753247,0.246753247,0.248366013,0.246753247,0.248366013,0.246753247,0.248366013,0.248366013
MegaWatt1,TRUE,FALSE,None,LOF,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.108108108,0.108108108
MegaWatt1,TRUE,FALSE,None,IF,0,0.111111111,0.074074074,0.074074074,0.148148148,0.111111111,0.111111111,0.111111111,0.185185185,0.074074074,0.111111111
wbc,TRUE,FALSE,None,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,FALSE,FALSE,None,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,TRUE,None,0.1,0,0.474576271,0.440677966,0.440677966,0.474576271,0.474576271,0.474576271,0.440677966,0.474576271,0.440677966,0.474576271
wbc,TRUE,FALSE,0.1,0.1,0,0.406779661,0.474576271,0.508474576,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.406779661,0.440677966
wbc,TRUE,FALSE,0.2,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.508474576,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,0.3,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,0.4,0.1,0,0.474576271,0.440677966,0.440677966,0.440677966,0.440677966,0.474576271,0.440677966,0.474576271,0.474576271,0.440677966
wbc,TRUE,FALSE,0.5,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,0.6,0.1,0,0.440677966,0.406779661,0.474576271,0.474576271,0.474576271,0.440677966,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,0.7,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,0.8,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,0.9,0.1,0,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271,0.474576271
wbc,TRUE,FALSE,None,0.2,0,0.329896907,0.329896907,0.329896907,0.329896907,0.329896907,0.350515464,0.329896907,0.329896907,0.329896907,0.350515464
wbc,TRUE,FALSE,None,0.3,0,0.311111111,0.296296296,0.311111111,0.311111111,0.296296296,0.311111111,0.311111111,0.311111111,0.311111111,0.311111111
wbc,TRUE,FALSE,None,0.4,0,0.244186047,0.244186047,0.244186047,0.244186047,0.244186047,0.244186047,0.244186047,0.244186047,0.244186047,0.244186047
wbc,TRUE,FALSE,None,0.5,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
wbc,TRUE,FALSE,None,LOF,0,0.448979592,0.448979592,0.448979592,0.448979592,0.448979592,0.448979592,0.448979592,0.448979592,0.448979592,0.448979592
wbc,TRUE,FALSE,None,IF,0,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.472727273,0.472727273,0.472727273,0.509090909
musk,TRUE,FALSE,None,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,FALSE,FALSE,None,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,TRUE,None,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.1,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.2,0.1,0,0.163366337,0.217821782,0.48019802,0.282178218,0.267326733,0.153465347,0.262376238,0.396039604,0.064356436,0.128712871
musk,TRUE,FALSE,0.3,0.1,0,0.297029703,0.297029703,0.168316832,0.420792079,0.222772277,0.396039604,0.331683168,0.425742574,0.420792079,0.430693069
musk,TRUE,FALSE,0.4,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.5,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.6,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.7,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.8,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,0.9,0.1,0,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802,0.48019802
musk,TRUE,FALSE,None,0.2,0,0.273239437,0.273239437,0.273239437,0.273239437,0.273239437,0.273239437,0.273239437,0.273239437,0.273239437,0.273239437
musk,TRUE,FALSE,None,0.3,0,0.190944882,0.190944882,0.190944882,0.190944882,0.190944882,0.190944882,0.190944882,0.190944882,0.190944882,0.190944882
musk,TRUE,FALSE,None,0.4,0,0.146747352,0.146747352,0.146747352,0.146747352,0.146747352,0.146747352,0.146747352,0.146747352,0.146747352,0.146747352
musk,TRUE,FALSE,None,0.5,0,0.119164619,0.119164619,0.119164619,0.119164619,0.119164619,0.119164619,0.119164619,0.119164619,0.119164619,0.119164619
musk,TRUE,FALSE,None,IF,0,0.411016949,0.411016949,0.411016949,0.411016949,0.411016949,0.411016949,0.411016949,0.411016949,0.411016949,0.411016949
optdigits,TRUE,FALSE,None,0.1,0,0,0,0,0,0,0,0,0,0,0
optdigits,FALSE,FALSE,None,0.1,0,0,0,0,0,0,0,0,0,0,0
optdigits,TRUE,TRUE,None,0.1,0,0,0,0.00297619,0,0,0,0,0,0,0
optdigits,TRUE,FALSE,0.1,0.1,0,0.00297619,0,0,0,0,0,0.053571429,0,0,0
optdigits,TRUE,FALSE,0.2,0.1,0,0,0,0,0.005952381,0,0,0.00297619,0,0,0
optdigits,TRUE,FALSE,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
optdigits,TRUE,FALSE,0.4,0.1,0,0,0,0,0,0,0,0.00297619,0,0,0.00297619
optdigits,TRUE,FALSE,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0
optdigits,TRUE,FALSE,0.6,0.1,0,0,0,0.005952381,0,0,0,0,0,0,0.00297619
optdigits,TRUE,FALSE,0.7,0.1,0,0,0,0,0,0,0,0.00297619,0,0,0
optdigits,TRUE,FALSE,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
optdigits,TRUE,FALSE,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0
optdigits,TRUE,FALSE,None,0.2,0,0.005029338,0.001676446,0.005029338,0.003352892,0.005029338,0.005025126,0.005029338,0.005029338,0.003350084,0.005029338
optdigits,TRUE,FALSE,None,0.3,0,0.006997085,0.010495627,0.006997085,0.008163265,0.009329446,0.017492711,0.012827988,0.009329446,0.005830904,0.020991254
optdigits,TRUE,FALSE,None,0.4,0,0.025033527,0.025044723,0.016994633,0.021466905,0.023255814,0.016100179,0.016100179,0.020572451,0.023245418,0.037550291
optdigits,TRUE,FALSE,None,0.5,0,0.035532995,0.035532995,0.036258158,0.036258158,0.038433648,0.035532995,0.037708484,0.035532995,0.035532995,0.038433648
optdigits,TRUE,FALSE,None,LOF,0,0,0,0,0,0,0,0,0,0,0
optdigits,TRUE,FALSE,None,IF,0,0.007698229,0.003079292,0.004618938,0.004618938,0.004618938,0.003079292,0.004618938,0.004618938,0.003079292,0.004618938
pima,TRUE,FALSE,None,0.1,0,0.220289855,0.231884058,0.220289855,0.220289855,0.226086957,0.220289855,0.231884058,0.220289855,0.226086957,0.231884058
pima,FALSE,FALSE,None,0.1,0,0.231884058,0.220289855,0.220289855,0.220289855,0.220289855,0.231884058,0.220289855,0.220289855,0.226086957,0.226086957
pima,TRUE,TRUE,None,0.1,0,0.243478261,0.237681159,0.231884058,0.237681159,0.237681159,0.231884058,0.231884058,0.231884058,0.237681159,0.231884058
pima,TRUE,FALSE,0.1,0.1,0,0.249275362,0.226086957,0.214492754,0.214492754,0.226086957,0.214492754,0.220289855,0.220289855,0.220289855,0.226086957
pima,TRUE,FALSE,0.2,0.1,0,0.214492754,0.214492754,0.214492754,0.214492754,0.208695652,0.214492754,0.214492754,0.214492754,0.214492754,0.214492754
pima,TRUE,FALSE,0.3,0.1,0,0.202898551,0.202898551,0.197101449,0.208695652,0.202898551,0.208695652,0.208695652,0.197101449,0.202898551,0.202898551
pima,TRUE,FALSE,0.4,0.1,0,0.220289855,0.220289855,0.220289855,0.220289855,0.220289855,0.220289855,0.220289855,0.214492754,0.220289855,0.220289855
pima,TRUE,FALSE,0.5,0.1,0,0.220289855,0.220289855,0.220289855,0.220289855,0.220289855,0.237681159,0.237681159,0.220289855,0.220289855,0.220289855
pima,TRUE,FALSE,0.6,0.1,0,0.231884058,0.231884058,0.231884058,0.231884058,0.231884058,0.231884058,0.226086957,0.231884058,0.231884058,0.231884058
pima,TRUE,FALSE,0.7,0.1,0,0.231884058,0.231884058,0.231884058,0.226086957,0.231884058,0.231884058,0.231884058,0.231884058,0.231884058,0.231884058
pima,TRUE,FALSE,0.8,0.1,0,0.226086957,0.226086957,0.226086957,0.226086957,0.226086957,0.226086957,0.226086957,0.226086957,0.226086957,0.226086957
pima,TRUE,FALSE,0.9,0.1,0,0.208695652,0.208695652,0.208695652,0.208695652,0.208695652,0.208695652,0.214492754,0.208695652,0.214492754,0.208695652
pima,TRUE,FALSE,None,0.2,0,0.360189573,0.360189573,0.36492891,0.360189573,0.360189573,0.355450237,0.360189573,0.360189573,0.360189573,0.360189573
pima,TRUE,FALSE,None,0.3,0,0.468937876,0.46492986,0.468937876,0.46492986,0.46492986,0.46492986,0.46492986,0.46492986,0.468937876,0.46492986
pima,TRUE,FALSE,None,0.4,0,0.556521739,0.553043478,0.556521739,0.553043478,0.549565217,0.556521739,0.553043478,0.549565217,0.553043478,0.556521739
pima,TRUE,FALSE,None,0.5,0,0.576687117,0.582822086,0.579754601,0.585889571,0.579754601,0.582822086,0.582822086,0.579754601,0.576687117,0.576687117
pima,TRUE,FALSE,None,LOF,0,0.089965398,0.089965398,0.089965398,0.089965398,0.089965398,0.089965398,0.089965398,0.089965398,0.089965398,0.089965398
pima,TRUE,FALSE,None,IF,0,0.252688172,0.252688172,0.258064516,0.252688172,0.247311828,0.247311828,0.258064516,0.247311828,0.252688172,0.258064516
kc3,TRUE,FALSE,None,0.1,0,0.337078652,0.314606742,0.314606742,0.337078652,0.337078652,0.314606742,0.337078652,0.359550562,0.314606742,0.314606742
kc3,FALSE,FALSE,None,0.1,0,0.314606742,0.314606742,0.337078652,0.314606742,0.247191011,0.314606742,0.337078652,0.359550562,0.337078652,0.314606742
kc3,TRUE,TRUE,None,0.1,0,0.337078652,0.359550562,0.337078652,0.337078652,0.337078652,0.359550562,0.337078652,0.359550562,0.337078652,0.359550562
kc3,TRUE,FALSE,0.1,0.1,0,0.337078652,0.314606742,0.314606742,0.314606742,0.337078652,0.337078652,0.314606742,0.314606742,0.314606742,0.314606742
kc3,TRUE,FALSE,0.2,0.1,0,0.314606742,0.337078652,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.337078652,0.292134831
kc3,TRUE,FALSE,0.3,0.1,0,0.337078652,0.337078652,0.314606742,0.337078652,0.359550562,0.359550562,0.359550562,0.314606742,0.337078652,0.337078652
kc3,TRUE,FALSE,0.4,0.1,0,0.314606742,0.337078652,0.337078652,0.337078652,0.337078652,0.314606742,0.337078652,0.337078652,0.382022472,0.314606742
kc3,TRUE,FALSE,0.5,0.1,0,0.337078652,0.382022472,0.337078652,0.337078652,0.359550562,0.337078652,0.337078652,0.337078652,0.337078652,0.337078652
kc3,TRUE,FALSE,0.6,0.1,0,0.337078652,0.337078652,0.314606742,0.337078652,0.337078652,0.359550562,0.337078652,0.337078652,0.337078652,0.337078652
kc3,TRUE,FALSE,0.7,0.1,0,0.337078652,0.337078652,0.337078652,0.337078652,0.359550562,0.359550562,0.359550562,0.337078652,0.337078652,0.337078652
kc3,TRUE,FALSE,0.8,0.1,0,0.337078652,0.337078652,0.337078652,0.314606742,0.337078652,0.337078652,0.337078652,0.337078652,0.337078652,0.337078652
kc3,TRUE,FALSE,0.9,0.1,0,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742,0.314606742
kc3,TRUE,FALSE,None,0.2,0,0.325925926,0.311111111,0.325925926,0.325925926,0.355555556,0.325925926,0.325925926,0.340740741,0.340740741,0.325925926
kc3,TRUE,FALSE,None,0.3,0,0.276243094,0.322222222,0.320441989,0.320441989,0.320441989,0.331491713,0.320441989,0.320441989,0.320441989,0.320441989
kc3,TRUE,FALSE,None,0.4,0,0.289473684,0.256637168,0.309734513,0.265486726,0.275862069,0.290748899,0.265486726,0.327433628,0.309734513,0.265486726
kc3,TRUE,FALSE,None,0.5,0,0.294117647,0.295202952,0.294117647,0.286764706,0.294117647,0.294117647,0.279411765,0.294117647,0.286764706,0.294117647
kc3,TRUE,FALSE,None,LOF,0,0.346153846,0.326923077,0.346153846,0.326923077,0.326923077,0.346153846,0.326923077,0.326923077,0.307692308,0.326923077
kc3,TRUE,FALSE,None,IF,0,0.307692308,0.346153846,0.346153846,0.346153846,0.326923077,0.326923077,0.346153846,0.346153846,0.346153846,0.307692308
visualizing_livestock,TRUE,FALSE,None,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,FALSE,FALSE,None,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,TRUE,None,0.1,0,0,0,0,0,0,0,0,0,0,0
visualizing_livestock,TRUE,FALSE,0.1,0.1,0,0.054054054,0.052631579,0.054054054,0.054054054,0.054054054,0.052631579,0.054054054,0.054054054,0.054054054,0.052631579
visualizing_livestock,TRUE,FALSE,0.2,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.3,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.4,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.5,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.6,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.7,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.8,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,0.9,0.1,0,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054,0.054054054
visualizing_livestock,TRUE,FALSE,None,0.2,0,0.12244898,0.12244898,0.12244898,0.12244898,0.12244898,0.12244898,0.12244898,0.12244898,0.12244898,0.12244898
visualizing_livestock,TRUE,FALSE,None,0.3,0,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127
visualizing_livestock,TRUE,FALSE,None,0.4,0,0.25974026,0.25974026,0.25974026,0.25974026,0.25974026,0.25974026,0.25974026,0.25974026,0.25974026,0.25974026
visualizing_livestock,TRUE,FALSE,None,0.5,0,0.269662921,0.269662921,0.269662921,0.269662921,0.269662921,0.269662921,0.269662921,0.269662921,0.269662921,0.269662921
