Filename,ntrees,standardize_data,sample_size,ncols_per_tree,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
CastMetal1,512,FALSE,auto,def,0,0.3055555555555555,0.3055555555555555,0.2777777777777778,0.3013698630136986,0.2777777777777778,0.3013698630136986,0.3013698630136986,0.3055555555555555,0.3013698630136986,0.3013698630136986
CastMetal1,512,TRUE,0.1,def,0,0.2764227642276423,0.2764227642276423,0.2786885245901639,0.2786885245901639,0.2786885245901639,0.28800000000000003,0.2786885245901639,0.28800000000000003,0.2764227642276423,0.2764227642276423
CastMetal1,512,TRUE,0.2,def,0,0.2978723404255319,0.3010752688172043,0.29473684210526313,0.2978723404255319,0.2916666666666667,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319
CastMetal1,512,TRUE,0.3,def,0,0.2857142857142857,0.2823529411764706,0.2926829268292683,0.2823529411764706,0.2790697674418604,0.2926829268292683,0.2823529411764706,0.2823529411764706,0.2823529411764706,0.2926829268292683
CastMetal1,512,TRUE,0.4,def,0,0.3116883116883117,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.3116883116883117,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.3037974683544304
CastMetal1,512,TRUE,0.5,def,0,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.2631578947368421,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.28571428571428575
CastMetal1,512,TRUE,0.6,def,0,0.22535211267605634,0.22535211267605634,0.22535211267605634,0.22535211267605634,0.22535211267605634,0.22857142857142854,0.22857142857142854,0.22535211267605634,0.22857142857142854,0.22857142857142854
CastMetal1,512,TRUE,0.7,def,0,0.2222222222222222,0.24657534246575344,0.2432432432432432,0.24657534246575344,0.24657534246575344,0.24657534246575344,0.24657534246575344,0.24657534246575344,0.24657534246575344,0.2222222222222222
CastMetal1,512,TRUE,0.8,def,0,0.2,0.22535211267605634,0.22535211267605634,0.2,0.22535211267605634,0.22857142857142854,0.22535211267605634,0.22535211267605634,0.20289855072463767,0.2
CastMetal1,512,TRUE,0.9,def,0,0.2,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.2,0.20289855072463767
CastMetal1,512,TRUE,auto,0.1,0,0.2121212121212121,0.20895522388059704,0.2121212121212121,0.2121212121212121,0.2121212121212121,0.20895522388059704,0.2121212121212121,0.20895522388059704,0.2121212121212121,0.2121212121212121
CastMetal1,512,TRUE,auto,0.2,0,0.20895522388059704,0.20895522388059704,0.20588235294117643,0.20895522388059704,0.20895522388059704,0.20588235294117643,0.20895522388059704,0.20895522388059704,0.20588235294117643,0.20588235294117643
CastMetal1,512,TRUE,auto,0.3,0,0.20895522388059704,0.20895522388059704,0.1791044776119403,0.1791044776119403,0.20895522388059704,0.20588235294117643,0.20895522388059704,0.20895522388059704,0.20895522388059704,0.20895522388059704
CastMetal1,512,TRUE,auto,0.4,0,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.18181818181818182,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383
CastMetal1,512,TRUE,auto,0.5,0,0.20588235294117643,0.20588235294117643,0.20895522388059704,0.20588235294117643,0.20895522388059704,0.20895522388059704,0.20895522388059704,0.20895522388059704,0.20895522388059704,0.20895522388059704
CastMetal1,512,TRUE,auto,0.6,0,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20289855072463767,0.20588235294117643,0.20289855072463767,0.20289855072463767
CastMetal1,512,TRUE,auto,0.7,0,0.18181818181818182,0.20895522388059704,0.2121212121212121,0.18181818181818182,0.2121212121212121,0.20895522388059704,0.18181818181818182,0.1846153846153846,0.20895522388059704,0.2121212121212121
CastMetal1,512,TRUE,auto,0.8,0,0.1791044776119403,0.20588235294117643,0.1791044776119403,0.1791044776119403,0.20588235294117643,0.1791044776119403,0.1791044776119403,0.1791044776119403,0.1791044776119403,0.1791044776119403
CastMetal1,512,TRUE,auto,0.9,0,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643,0.20588235294117643
CastMetal1,512,TRUE,auto,1,0,0.20895522388059704,0.20588235294117643,0.20895522388059704,0.20895522388059704,0.20588235294117643,0.20895522388059704,0.20895522388059704,0.20895522388059704,0.20895522388059704,0.20895522388059704
CostaMadre1,2,TRUE,auto,def,0,0.21875,0.22857142857142856,0.12698412698412698,0.14035087719298245,0.2465753424657534,0.358974358974359,0.2898550724637681,0.1971830985915493,0.2985074626865672,0.23880597014925373
CostaMadre1,4,TRUE,auto,def,0,0.2222222222222222,0.2686567164179104,0.26966292134831465,0.07272727272727272,0.26229508196721313,0.22580645161290325,0.09230769230769231,0.25316455696202533,0.14285714285714285,0.16901408450704225
CostaMadre1,8,TRUE,auto,def,0,0.18749999999999997,0.17857142857142858,0.23684210526315788,0.14035087719298245,0.14285714285714285,0.20689655172413793,0.1724137931034483,0.2857142857142857,0.1694915254237288,0.208955223880597
CostaMadre1,16,TRUE,auto,def,0,0.27777777777777773,0.26229508196721313,0.21052631578947367,0.20689655172413793,0.26666666666666666,0.28169014084507044,0.2571428571428571,0.2857142857142857,0.28125,0.23728813559322035
CostaMadre1,32,TRUE,auto,def,0,0.24561403508771928,0.2857142857142857,0.28125,0.25,0.28125,0.28125,0.26229508196721313,0.23728813559322035,0.26229508196721313,0.23728813559322035
CostaMadre1,64,TRUE,auto,def,0,0.2769230769230769,0.2033898305084746,0.23333333333333334,0.2711864406779661,0.2580645161290323,0.2769230769230769,0.25396825396825395,0.2580645161290323,0.25396825396825395,0.26229508196721313
CostaMadre1,100,TRUE,auto,def,0,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.25396825396825395,0.26229508196721313,0.2580645161290323,0.25396825396825395,0.25396825396825395,0.25396825396825395
CostaMadre1,128,TRUE,auto,def,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.22950819672131145,0.2580645161290323,0.25396825396825395,0.22950819672131145,0.2580645161290323,0.25396825396825395,0.25396825396825395
CostaMadre1,256,TRUE,auto,def,0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.23333333333333334
CostaMadre1,512,TRUE,auto,def,0,0.2580645161290323,0.2580645161290323,0.26229508196721313,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323
CostaMadre1,512,FALSE,auto,def,0,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.30769230769230765,0.33333333333333337,0.28125,0.30769230769230765
CostaMadre1,512,TRUE,0.1,def,0,0.2909090909090909,0.2909090909090909,0.2935779816513761,0.2935779816513761,0.2935779816513761,0.2909090909090909,0.2882882882882883,0.2882882882882883,0.2882882882882883,0.2882882882882883
CostaMadre1,512,TRUE,0.2,def,0,0.2988505747126437,0.2988505747126437,0.29545454545454547,0.2988505747126437,0.2988505747126437,0.2988505747126437,0.2988505747126437,0.2988505747126437,0.2988505747126437,0.2988505747126437
CostaMadre1,512,TRUE,0.3,def,0,0.29629629629629634,0.29629629629629634,0.3,0.3,0.3,0.3,0.3,0.29629629629629634,0.29629629629629634,0.29629629629629634
CostaMadre1,512,TRUE,0.4,def,0,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.28571428571428575,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263
CostaMadre1,512,TRUE,0.5,def,0,0.30555555555555564,0.30555555555555564,0.30555555555555564,0.30555555555555564,0.3013698630136986,0.30555555555555564,0.3013698630136986,0.3013698630136986,0.30555555555555564,0.3013698630136986
CostaMadre1,512,TRUE,0.6,def,0,0.2857142857142857,0.2608695652173913,0.2647058823529412,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2647058823529412,0.2608695652173913,0.2647058823529412
CostaMadre1,512,TRUE,0.7,def,0,0.2769230769230769,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2686567164179104,0.2727272727272727
CostaMadre1,512,TRUE,0.8,def,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395
CostaMadre1,512,TRUE,0.9,def,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395
CostaMadre1,512,TRUE,auto,0.1,0,0.2711864406779661,0.26666666666666666,0.27586206896551724,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2711864406779661,0.2711864406779661,0.26666666666666666
CostaMadre1,512,TRUE,auto,0.2,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395
CostaMadre1,512,TRUE,auto,0.3,0,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.25396825396825395
CostaMadre1,512,TRUE,auto,0.4,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.2580645161290323
CostaMadre1,512,TRUE,auto,0.5,0,0.22580645161290325,0.25396825396825395,0.22950819672131145,0.22950819672131145,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.22950819672131145,0.25396825396825395
CostaMadre1,512,TRUE,auto,0.6,0,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.2580645161290323
CostaMadre1,512,TRUE,auto,0.7,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.25396825396825395
CostaMadre1,512,TRUE,auto,0.8,0,0.22950819672131145,0.2580645161290323,0.2580645161290323,0.22950819672131145,0.22950819672131145,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323,0.2580645161290323
CostaMadre1,512,TRUE,auto,0.9,0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.22950819672131145,0.22950819672131145,0.22950819672131145,0.22950819672131145,0.25396825396825395,0.22950819672131145,0.25396825396825395
CostaMadre1,512,TRUE,auto,1,0,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.2580645161290323,0.25396825396825395,0.2580645161290323,0.26229508196721313
KnuggetChase3,2,TRUE,auto,def,0,0.29508196721311475,0.3243243243243243,0.15384615384615383,0.3466666666666667,0.23404255319148937,0.34782608695652173,0.37499999999999994,0.34408602150537637,0.28571428571428575,0.26229508196721313
KnuggetChase3,4,TRUE,auto,def,0,0.31034482758620685,0.25925925925925924,0.26229508196721313,0.39436619718309857,0.379746835443038,0.1090909090909091,0.3,0.26229508196721313,0.4,0.2388059701492537
KnuggetChase3,8,TRUE,auto,def,0,0.3582089552238806,0.3,0.3582089552238806,0.2857142857142857,0.3666666666666667,0.25925925925925924,0.1509433962264151,0.2807017543859649,0.27586206896551724,0.2857142857142857
KnuggetChase3,16,TRUE,auto,def,0,0.27586206896551724,0.3278688524590164,0.2857142857142857,0.2857142857142857,0.2909090909090909,0.25,0.23076923076923078,0.18867924528301885,0.3278688524590164,0.2909090909090909
KnuggetChase3,32,TRUE,auto,def,0,0.2909090909090909,0.2857142857142857,0.2857142857142857,0.2545454545454545,0.2857142857142857,0.25925925925925924,0.2857142857142857,0.23076923076923078,0.2909090909090909,0.2641509433962264
KnuggetChase3,64,TRUE,auto,def,0,0.2545454545454545,0.25925925925925924,0.25,0.25925925925925924,0.2545454545454545,0.2641509433962264,0.2909090909090909,0.2181818181818182,0.2545454545454545,0.2807017543859649
KnuggetChase3,100,TRUE,auto,def,0,0.25925925925925924,0.2857142857142857,0.2909090909090909,0.2545454545454545,0.2857142857142857,0.25925925925925924,0.2641509433962264,0.25925925925925924,0.25925925925925924,0.2909090909090909
KnuggetChase3,128,TRUE,auto,def,0,0.25925925925925924,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2641509433962264,0.2909090909090909,0.2641509433962264,0.2545454545454545,0.2545454545454545,0.2857142857142857
KnuggetChase3,256,TRUE,auto,def,0,0.2909090909090909,0.25925925925925924,0.2909090909090909,0.2909090909090909,0.2962962962962963,0.2962962962962963,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909
KnuggetChase3,512,TRUE,auto,def,0,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2909090909090909
KnuggetChase3,512,FALSE,auto,def,0,0.3728813559322034,0.3448275862068966,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.3157894736842105,0.3448275862068966,0.3728813559322034,0.3728813559322034,0.3728813559322034
KnuggetChase3,512,TRUE,0.1,def,0,0.40909090909090906,0.4,0.3956043956043956,0.3956043956043956,0.3956043956043956,0.4044943820224719,0.40909090909090906,0.3956043956043956,0.4086021505376344,0.40909090909090906
KnuggetChase3,512,TRUE,0.2,def,0,0.41025641025641024,0.41025641025641024,0.38961038961038963,0.41025641025641024,0.4155844155844156,0.41025641025641024,0.38961038961038963,0.4210526315789474,0.4155844155844156,0.4155844155844156
KnuggetChase3,512,TRUE,0.3,def,0,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533,0.40579710144927533
KnuggetChase3,512,TRUE,0.4,def,0,0.36923076923076925,0.36923076923076925,0.375,0.380952380952381,0.36923076923076925,0.375,0.380952380952381,0.375,0.380952380952381,0.36923076923076925
KnuggetChase3,512,TRUE,0.5,def,0,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.36065573770491804,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.3548387096774194
KnuggetChase3,512,TRUE,0.6,def,0,0.3666666666666667,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667
KnuggetChase3,512,TRUE,0.7,def,0,0.3666666666666667,0.3728813559322034,0.3666666666666667,0.3728813559322034,0.3666666666666667,0.3666666666666667,0.3728813559322034,0.3666666666666667,0.3666666666666667,0.3666666666666667
KnuggetChase3,512,TRUE,0.8,def,0,0.3666666666666667,0.3389830508474576,0.3728813559322034,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3728813559322034,0.3666666666666667,0.3728813559322034,0.3666666666666667
KnuggetChase3,512,TRUE,0.9,def,0,0.2807017543859649,0.2807017543859649,0.2545454545454545,0.3389830508474576,0.2807017543859649,0.31034482758620685,0.2807017543859649,0.2807017543859649,0.3157894736842105,0.2545454545454545
KnuggetChase3,512,TRUE,auto,0.1,0,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.32727272727272727
KnuggetChase3,512,TRUE,auto,0.2,0,0.2909090909090909,0.32142857142857145,0.2909090909090909,0.2909090909090909,0.32142857142857145,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909
KnuggetChase3,512,TRUE,auto,0.3,0,0.2962962962962963,0.2909090909090909,0.2962962962962963,0.2641509433962264,0.2962962962962963,0.2641509433962264,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963
KnuggetChase3,512,TRUE,auto,0.4,0,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.2545454545454545
KnuggetChase3,512,TRUE,auto,0.5,0,0.25925925925925924,0.25925925925925924,0.2857142857142857,0.2909090909090909,0.2857142857142857,0.2857142857142857,0.25925925925925924,0.2909090909090909,0.25925925925925924,0.2909090909090909
KnuggetChase3,512,TRUE,auto,0.6,0,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2641509433962264,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924
KnuggetChase3,512,TRUE,auto,0.7,0,0.2641509433962264,0.25925925925925924,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.25925925925925924,0.2641509433962264
KnuggetChase3,512,TRUE,auto,0.8,0,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924
KnuggetChase3,512,TRUE,auto,0.9,0,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2641509433962264,0.2641509433962264,0.25925925925925924,0.25925925925925924,0.2641509433962264,0.25925925925925924,0.25925925925925924
KnuggetChase3,512,TRUE,auto,1,0,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924
KungChi3,2,TRUE,auto,def,0,0.33333333333333326,0.5263157894736842,0.326530612244898,0.4444444444444445,0.3333333333333333,0.2564102564102564,0.2127659574468085,0.32727272727272727,0.3181818181818182,0.3157894736842105
KungChi3,4,TRUE,auto,def,0,0.26666666666666666,0.3225806451612903,0.3333333333333333,0.38709677419354843,0.33333333333333337,0.46153846153846156,0.3225806451612903,0.35555555555555557,0.38709677419354843,0.24390243902439027
KungChi3,8,TRUE,auto,def,0,0.42424242424242425,0.3448275862068966,0.29411764705882354,0.4210526315789474,0.38888888888888884,0.27586206896551724,0.38709677419354843,0.37837837837837834,0.41025641025641024,0.3333333333333333
KungChi3,16,TRUE,auto,def,0,0.35294117647058826,0.42424242424242425,0.375,0.39999999999999997,0.41379310344827586,0.25,0.3448275862068966,0.3333333333333333,0.41379310344827586,0.39999999999999997
KungChi3,32,TRUE,auto,def,0,0.3333333333333333,0.3125,0.39999999999999997,0.3125,0.38709677419354843,0.3448275862068966,0.35714285714285715,0.45161290322580644,0.3333333333333333,0.35714285714285715
KungChi3,64,TRUE,auto,def,0,0.28571428571428575,0.4375,0.28571428571428575,0.28571428571428575,0.39999999999999997,0.3333333333333333,0.28571428571428575,0.28571428571428575,0.3448275862068966,0.3333333333333333
KungChi3,100,TRUE,auto,def,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.28571428571428575,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3448275862068966
KungChi3,128,TRUE,auto,def,0,0.3448275862068966,0.3333333333333333,0.3448275862068966,0.3333333333333333,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3333333333333333,0.3333333333333333,0.3448275862068966
KungChi3,256,TRUE,auto,def,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
KungChi3,512,TRUE,auto,def,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
KungChi3,512,FALSE,auto,def,0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636
KungChi3,512,TRUE,0.1,def,0,0.34615384615384615,0.32727272727272727,0.339622641509434,0.3333333333333333,0.32727272727272727,0.32727272727272727,0.3333333333333333,0.3333333333333333,0.34615384615384615,0.34615384615384615
KungChi3,512,TRUE,0.2,def,0,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
KungChi3,512,TRUE,0.3,def,0,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4186046511627907,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4186046511627907,0.4285714285714286
KungChi3,512,TRUE,0.4,def,0,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474,0.4210526315789474
KungChi3,512,TRUE,0.5,def,0,0.4324324324324324,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.45714285714285713,0.4444444444444445,0.47058823529411764,0.47058823529411764
KungChi3,512,TRUE,0.6,def,0,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425
KungChi3,512,TRUE,0.7,def,0,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.38709677419354843,0.4375,0.4375,0.4375
KungChi3,512,TRUE,0.8,def,0,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.4375,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644
KungChi3,512,TRUE,0.9,def,0,0.4375,0.4375,0.4375,0.4375,0.4375,0.38709677419354843,0.4375,0.4375,0.4375,0.4375
KungChi3,512,TRUE,auto,0.1,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
KungChi3,512,TRUE,auto,0.2,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
KungChi3,512,TRUE,auto,0.3,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
KungChi3,512,TRUE,auto,0.4,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.35714285714285715,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
KungChi3,512,TRUE,auto,0.5,0,0.39999999999999997,0.39999999999999997,0.38709677419354843,0.39999999999999997,0.38709677419354843,0.38709677419354843,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.38709677419354843
KungChi3,512,TRUE,auto,0.6,0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.3448275862068966,0.3448275862068966,0.35714285714285715,0.3448275862068966,0.35714285714285715,0.35714285714285715,0.3448275862068966
KungChi3,512,TRUE,auto,0.7,0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.39999999999999997,0.35714285714285715,0.39999999999999997
KungChi3,512,TRUE,auto,0.8,0,0.41379310344827586,0.39999999999999997,0.39999999999999997,0.41379310344827586,0.39999999999999997,0.41379310344827586,0.41379310344827586,0.38709677419354843,0.39999999999999997,0.35714285714285715
KungChi3,512,TRUE,auto,0.9,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.35714285714285715,0.3448275862068966,0.3448275862068966,0.35714285714285715,0.3448275862068966
KungChi3,512,TRUE,auto,1,0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
MeanWhile1,2,TRUE,auto,def,0,0.2222222222222222,0.2894736842105263,0.24691358024691354,0.25806451612903225,0.28,0.16666666666666669,0.28,0.09523809523809523,0.208955223880597,0.3
MeanWhile1,4,TRUE,auto,def,0,0.25,0.2222222222222222,0.3384615384615384,0.24242424242424246,0.2641509433962264,0.14814814814814814,0.11940298507462688,0.2222222222222222,0.2641509433962264,0.17777777777777776
MeanWhile1,8,TRUE,auto,def,0,0.21875,0.1923076923076923,0.23809523809523808,0.20689655172413793,0.24,0.2456140350877193,0.2711864406779661,0.28070175438596495,0.3278688524590164,0.3636363636363637
MeanWhile1,16,TRUE,auto,def,0,0.3103448275862069,0.2456140350877193,0.27999999999999997,0.21818181818181817,0.2105263157894737,0.2857142857142857,0.2692307692307692,0.21818181818181817,0.24137931034482757,0.27999999999999997
MeanWhile1,32,TRUE,auto,def,0,0.23529411764705882,0.32142857142857145,0.20833333333333334,0.23076923076923075,0.23529411764705882,0.3448275862068965,0.24489795918367346,0.28070175438596495,0.24489795918367346,0.23076923076923075
MeanWhile1,64,TRUE,auto,def,0,0.2641509433962264,0.24,0.24,0.2692307692307692,0.2222222222222222,0.27450980392156865,0.24,0.27450980392156865,0.2692307692307692,0.2692307692307692
