Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
CastMetal1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,2,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,5,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,0.01,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,0.05,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,0.1,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,0.2,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,0.5,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,1,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,2,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,5,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,1,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.01,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,1e-05,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,0.001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,1e-05,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,1e-06,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,0.0001,100,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,0.0001,200,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,0.0001,500,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CastMetal1,0,1,auto,auto,0,0.0001,0.0001,2000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CostaMadre1,0,1,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CostaMadre1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.07827512428901182,0.014726001804094684,-0.04777272196206349,-0.04777272196206349,-0.04777272196206349,0.07827512428901182,-0.04777272196206349,0.014726001804094684,-0.04777272196206349,0.07827512428901182,-0.04777272196206349,0.1428746454926879,0.014726001804094684,-0.04777272196206349,0.1428746454926879,-0.04777272196206349,0.07827512428901182,0.014726001804094684,0.014726001804094684,-0.04777272196206349,-0.04777272196206349,0.1428746454926879,0.014726001804094684,-0.04777272196206349,-0.04777272196206349,-0.04777272196206349,-0.04777272196206349,-0.04777272196206349,0.014726001804094684,0.014726001804094684,-0.04777272196206349,0.014726001804094684,-0.04777272196206349,-0.04777272196206349,-0.04777272196206349,0.014726001804094684,0.07827512428901182,0.014726001804094684,0.014726001804094684,0.014726001804094684,0.07827512428901182,-0.04777272196206349,0.014726001804094684,-0.04777272196206349,0.014726001804094684
CostaMadre1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.02720984074536116,-0.0019247951717859672,0.02720984074536116,0.05695783741865876,-0.0019247951717859672,-0.0019247951717859672,-0.0019247951717859672,-0.03044607033278263,-0.0019247951717859672,-0.03044607033278263,0.02720984074536116,0.02720984074536116,0.02720984074536116,0.08731919484810681,-0.0019247951717859672,-0.058353984737628824,-0.058353984737628824,-0.03044607033278263,0.08731919484810681,0.08731919484810681,-0.0019247951717859672,-0.058353984737628824,-0.0019247951717859672,-0.0019247951717859672,-0.0019247951717859672,-0.058353984737628824,-0.0019247951717859672,0.02720984074536116,-0.03044607033278263,0.08731919484810681,-0.058353984737628824,0.05695783741865876,0.02720984074536116,-0.0019247951717859672,0.02720984074536116,-0.03044607033278263,-0.0019247951717859672,0.02720984074536116,-0.03044607033278263,-0.03044607033278263,-0.03044607033278263,0.02720984074536116,-0.0019247951717859672,-0.058353984737628824,-0.0019247951717859672
CostaMadre1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,-0.010630417789941306,0.025152668772956136,-0.02779662823565562,-0.010630417789941306,0.007019347879595945,-0.06067838345561544,-0.02779662823565562,0.007019347879595945,0.06286997623114533,-0.02779662823565562,0.04376954489013927,-0.010630417789941306,0.04376954489013927,0.04376954489013927,-0.010630417789941306,-0.044479283457546995,0.007019347879595945,-0.044479283457546995,-0.07639392822986094,-0.06067838345561544,0.007019347879595945,0.025152668772956136,-0.02779662823565562,-0.010630417789941306,0.06286997623114533,0.007019347879595945,-0.06067838345561544,0.007019347879595945,-0.010630417789941306,-0.02779662823565562,0.025152668772956136,0.04376954489013927,-0.02779662823565562,-0.044479283457546995,-0.06067838345561544,0.025152668772956136,-0.02779662823565562,0.04376954489013927,0.025152668772956136,-0.07639392822986094,-0.06067838345561544,0.007019347879595945,0.007019347879595945,0.025152668772956136,0.025152668772956136
CostaMadre1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.03710398696286843,0.024689025256314504,0.04993979482896656,0.03710398696286843,0.001121640321839257,0.001121640321839257,0.01269490970930478,-0.020762359974459188,0.01269490970930478,-0.031073090883292107,0.001121640321839257,0.09097229538452614,-0.010030782906082066,-0.059480206652525666,0.01269490970930478,0.024689025256314504,-0.031073090883292107,0.01269490970930478,0.024689025256314504,0.03710398696286843,0.001121640321839257,0.07687394903979541,0.04993979482896656,-0.04096297563258083,-0.020762359974459188,-0.010030782906082066,-0.031073090883292107,0.06319644885460889,0.01269490970930478,-0.05043201422232535,-0.031073090883292107,-0.020762359974459188,-0.031073090883292107,0.024689025256314504,0.06319644885460889,0.001121640321839257,-0.05043201422232535,0.01269490970930478,0.04993979482896656,-0.010030782906082066,0.01269490970930478,0.001121640321839257,0.001121640321839257,-0.04096297563258083,-0.031073090883292107
CostaMadre1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.017236610876446363,0.05315090354749579,0.04358677126009676,0.06310540858131927,-0.02492364573739427,0.017236610876446363,0.017236610876446363,0.001621701019468352,0.009233969574745133,0.009233969574745133,0.009233969574745133,-0.0056001947893839785,-0.0056001947893839785,0.009233969574745133,-0.02492364573739427,-0.030584050560548796,0.017236610876446363,0.03441301171912218,-0.02492364573739427,-0.012431717851811859,0.001621701019468352,-0.0056001947893839785,0.001621701019468352,0.009233969574745133,-0.02492364573739427,0.009233969574745133,-0.0056001947893839785,0.001621701019468352,0.025629624924572044,-0.0407337419675845,0.017236610876446363,0.001621701019468352,-0.030584050560548796,-0.012431717851811859,-0.012431717851811859,-0.0407337419675845,0.03441301171912218,0.017236610876446363,-0.012431717851811859,0.025629624924572044,0.001621701019468352,-0.02492364573739427,-0.030584050560548796,-0.01887286816781529,-0.030584050560548796
CostaMadre1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,0.031163613534586035,0.031163613534586035,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,0.031163613534586035,-0.04185530529828524,0.031163613534586035,0.18076334967998084,-0.04185530529828524,0.031163613534586035,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,-0.04185530529828524,0.031163613534586035,0.031163613534586035,-0.04185530529828524,0.031163613534586035,-0.04185530529828524,-0.04185530529828524,0.10536983186067472,0.031163613534586035,0.031163613534586035,-0.04185530529828524,0.031163613534586035,0.031163613534586035,-0.04185530529828524,-0.04185530529828524,0.031163613534586035,-0.04185530529828524,-0.04185530529828524,0.031163613534586035,-0.04185530529828524,0.10536983186067472,0.031163613534586035
CostaMadre1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.020283746508932984,-0.034894640586982634,0.020283746508932984,-0.034894640586982634,-0.007605329577589584,-0.061584186519246166,0.04877258767258507,-0.034894640586982634,0.020283746508932984,-0.034894640586982634,-0.061584186519246166,-0.034894640586982634,-0.007605329577589584,0.04877258767258507,0.07786119391336667,0.04877258767258507,0.020283746508932984,-0.007605329577589584,-0.034894640586982634,-0.034894640586982634,0.04877258767258507,-0.061584186519246166,-0.007605329577589584,0.020283746508932984,-0.007605329577589584,-0.007605329577589584,-0.034894640586982634,-0.034894640586982634,-0.061584186519246166,-0.034894640586982634,-0.007605329577589584,-0.007605329577589584,0.020283746508932984,-0.061584186519246166,-0.034894640586982634,-0.007605329577589584,-0.034894640586982634,0.020283746508932984,-0.007605329577589584,0.020283746508932984,0.1075495652312778,0.04877258767258507,-0.007605329577589584,0.020283746508932984,-0.007605329577589584
CostaMadre1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CostaMadre1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CostaMadre1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
