Filename,ContaminationFraction,NumLearners,NumObservationsPerLearner
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.15,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,0.1,512,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,IF,256,0.5
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.05,100,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,128,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,64,0.5
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
CastMetal1,0.1,100,0.2
